time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.4,0.07,0.99,0.09,-0.18,-0.06,-0.01,0.12,0.50,-0.14,1006.34
0.429,0.04,1.01,0.07,-0.18,-0.06,-0.01,0.12,0.50,-0.14,1006.34
0.432,0.04,1.01,0.07,-0.18,-0.06,-0.01,0.05,0.27,-0.13,1006.34
0.452,0.04,1.01,0.07,-0.31,0.11,-0.17,0.05,0.27,-0.13,1006.34
0.503,0.04,0.99,0.05,-0.31,0.11,-0.17,0.05,0.27,-0.13,1006.34
0.508,0.04,0.99,0.05,-0.31,0.11,-0.17,0.01,0.16,-0.08,1006.34
0.511,0.04,0.99,0.05,-0.31,0.11,-0.17,0.01,0.16,-0.08,1006.36
0.514,0.04,0.99,0.05,-0.10,-0.01,-0.26,0.01,0.16,-0.08,1006.36
0.575,0.06,0.99,0.08,-0.10,-0.01,-0.26,0.01,0.16,-0.08,1006.36
0.578,0.06,0.99,0.08,-0.10,-0.01,-0.26,0.01,0.27,-0.06,1006.36
0.581,0.06,0.99,0.08,0.09,-0.07,-0.00,0.01,0.27,-0.06,1006.36
0.62,0.04,0.98,0.10,0.09,-0.07,-0.00,0.01,0.27,-0.06,1006.36
0.623,0.04,0.98,0.10,0.09,-0.07,-0.00,0.02,0.27,-0.08,1006.36
0.631,0.04,0.98,0.10,0.01,-0.12,0.16,0.02,0.27,-0.08,1006.36
0.669,0.03,0.99,0.09,0.01,-0.12,0.16,0.02,0.27,-0.08,1006.36
0.672,0.03,0.99,0.09,0.01,-0.12,0.16,0.04,0.26,-0.04,1006.36
0.674,0.03,0.99,0.09,0.01,-0.12,0.16,0.04,0.26,-0.04,1006.36
0.715,0.03,0.99,0.09,-0.05,-0.08,0.03,0.04,0.26,-0.04,1006.36
0.729,0.01,0.99,0.07,-0.05,-0.08,0.03,0.04,0.26,-0.04,1006.36
0.73,0.01,0.99,0.07,-0.05,-0.08,0.03,0.08,0.45,0.03,1006.36
0.789,0.01,0.99,0.07,-0.21,-0.06,-0.08,0.08,0.45,0.03,1006.36
0.794,0.08,0.95,0.05,-0.21,-0.06,-0.08,0.08,0.45,0.03,1006.36
0.796,0.08,0.95,0.05,-0.21,-0.06,-0.08,0.17,-0.15,0.05,1006.36
0.815,0.08,0.95,0.05,0.48,-0.45,-0.17,0.17,-0.15,0.05,1006.36
0.849,0.01,0.95,0.18,0.48,-0.45,-0.17,0.17,-0.15,0.05,1006.36
0.851,0.01,0.95,0.18,0.48,-0.45,-0.17,0.50,-0.32,0.57,1006.36
0.854,0.01,0.95,0.18,0.48,-0.45,-0.17,0.50,-0.32,0.57,1006.34
0.923,0.01,0.95,0.18,-0.41,-0.44,1.02,0.50,-0.32,0.57,1006.34
0.925,-0.24,0.79,0.28,-0.41,-0.44,1.02,0.50,-0.32,0.57,1006.34
0.927,-0.24,0.79,0.28,-0.41,-0.44,1.02,0.66,0.70,-0.52,1006.34
0.933,-0.24,0.79,0.28,-2.67,-2.05,2.01,0.66,0.70,-0.52,1006.34
0.982,0.03,0.98,0.25,-2.67,-2.05,2.01,0.66,0.70,-0.52,1006.34
0.987,0.03,0.98,0.25,-2.67,-2.05,2.01,-0.56,3.19,-1.57,1006.34
0.992,0.03,0.98,0.25,0.20,-0.12,1.42,-0.56,3.19,-1.57,1006.34
1.04,-0.28,0.89,0.10,0.20,-0.12,1.42,-0.56,3.19,-1.57,1006.34
1.044,-0.28,0.89,0.10,0.20,-0.12,1.42,-0.41,1.79,-1.25,1006.34
1.047,-0.28,0.89,0.10,0.20,-0.12,1.42,-0.41,1.79,-1.25,1006.32
1.121,-0.28,0.89,0.10,-0.68,-0.75,-0.28,-0.41,1.79,-1.25,1006.32
1.13,-0.20,0.80,-0.14,-0.68,-0.75,-0.28,-0.41,1.79,-1.25,1006.32
1.137,-0.20,0.80,-0.14,-0.68,-0.75,-0.28,0.00,0.97,-0.58,1006.32
1.143,-0.20,0.80,-0.14,0.51,-1.65,-2.00,0.00,0.97,-0.58,1006.32
1.151,-0.74,2.10,-0.33,0.51,-1.65,-2.00,0.00,0.97,-0.58,1006.32
1.155,-0.74,2.10,-0.33,0.51,-1.65,-2.00,0.79,-0.82,0.55,1006.32
1.195,-0.74,2.10,-0.33,-4.12,11.29,-3.40,0.79,-0.82,0.55,1006.32
1.254,0.79,1.12,-0.23,-4.12,11.29,-3.40,0.79,-0.82,0.55,1006.32
1.256,0.79,1.12,-0.23,-4.12,11.29,-3.40,1.53,-2.89,2.20,1006.32
1.258,0.79,1.12,-0.23,-4.12,11.29,-3.40,1.53,-2.89,2.20,1006.31
1.26,0.79,1.12,-0.23,9.27,1.27,-1.88,1.53,-2.89,2.20,1006.31
1.292,-0.06,1.01,-0.51,9.27,1.27,-1.88,1.53,-2.89,2.20,1006.31
1.296,-0.06,1.01,-0.51,9.27,1.27,-1.88,0.50,1.60,0.86,1006.31
1.299,-0.06,1.01,-0.51,-0.97,0.13,-3.89,0.50,1.60,0.86,1006.31
1.33,0.38,1.10,-0.24,-0.97,0.13,-3.89,0.50,1.60,0.86,1006.31
1.334,0.38,1.10,-0.24,-0.97,0.13,-3.89,0.07,0.20,0.49,1006.31
1.418,0.38,1.10,-0.24,2.18,1.15,-1.18,0.07,0.20,0.49,1006.31
1.425,-0.04,0.99,-0.14,2.18,1.15,-1.18,0.07,0.20,0.49,1006.31
1.428,-0.04,0.99,-0.14,2.18,1.15,-1.18,0.07,0.12,0.13,1006.31
1.43,-0.04,0.99,-0.14,2.18,1.15,-1.18,0.07,0.12,0.13,1006.30
1.432,-0.04,0.99,-0.14,-1.44,0.01,-0.53,0.07,0.12,0.13,1006.30
1.45,-0.04,0.96,-0.02,-1.44,0.01,-0.53,0.07,0.12,0.13,1006.30
1.455,-0.04,0.96,-0.02,-1.44,0.01,-0.53,0.09,0.15,0.37,1006.30
1.483,-0.04,0.96,-0.02,-1.03,-0.35,0.63,0.09,0.15,0.37,1006.30
1.57,0.02,0.98,-0.10,-1.03,-0.35,0.63,0.09,0.15,0.37,1006.30
1.575,0.02,0.98,-0.10,-1.03,-0.35,0.63,0.24,0.11,0.69,1006.30
1.578,0.02,0.98,-0.10,-0.59,-0.12,0.12,0.24,0.11,0.69,1006.30
1.581,-0.01,1.09,-0.08,-0.59,-0.12,0.12,0.24,0.11,0.69,1006.30
1.585,-0.01,1.09,-0.08,-0.59,-0.12,0.12,0.27,0.19,1.26,1006.30
1.594,-0.01,1.09,-0.08,-0.59,-0.12,0.12,0.27,0.19,1.26,1006.30
1.597,-0.01,1.09,-0.08,-0.80,0.97,0.18,0.27,0.19,1.26,1006.30
1.635,-0.56,1.44,0.06,-0.80,0.97,0.18,0.27,0.19,1.26,1006.30
1.648,-0.56,1.44,0.06,-0.80,0.97,0.18,0.40,-0.50,3.39,1006.30
1.653,-0.56,1.44,0.06,-5.20,4.35,1.22,0.40,-0.50,3.39,1006.30
1.697,0.37,1.11,-0.21,-5.20,4.35,1.22,0.40,-0.50,3.39,1006.30
1.7,0.37,1.11,-0.21,-5.20,4.35,1.22,0.48,-0.57,3.21,1006.30
1.735,0.37,1.11,-0.21,1.48,1.39,-1.07,0.48,-0.57,3.21,1006.30
1.749,0.28,0.57,0.23,1.48,1.39,-1.07,0.48,-0.57,3.21,1006.30
1.751,0.28,0.57,0.23,1.48,1.39,-1.07,-0.09,-0.01,0.39,1006.30
1.755,0.28,0.57,0.23,1.48,1.39,-1.07,-0.09,-0.01,0.39,1006.31
1.778,0.28,0.57,0.23,-1.15,-3.40,3.24,-0.09,-0.01,0.39,1006.31
1.819,0.47,0.54,0.03,-1.15,-3.40,3.24,-0.09,-0.01,0.39,1006.31
1.822,0.47,0.54,0.03,-1.15,-3.40,3.24,-1.41,1.05,-2.61,1006.31
1.833,0.47,0.54,0.03,0.59,-3.63,0.71,-1.41,1.05,-2.61,1006.31
1.941,0.36,0.61,0.02,0.59,-3.63,0.71,-1.41,1.05,-2.61,1006.31
1.944,0.36,0.61,0.02,0.59,-3.63,0.71,-1.74,-0.61,-4.49,1006.31
1.945,0.36,0.61,0.02,0.80,-3.40,-0.46,-1.74,-0.61,-4.49,1006.31
1.947,0.19,1.25,-0.59,0.80,-3.40,-0.46,-1.74,-0.61,-4.49,1006.31
1.949,0.19,1.25,-0.59,0.80,-3.40,-0.46,-1.78,-3.87,-4.57,1006.31
1.95,0.19,1.25,-0.59,0.80,-3.40,-0.46,-1.78,-3.87,-4.57,1006.33
2.003,0.19,1.25,-0.59,3.36,2.62,-6.20,-1.78,-3.87,-4.57,1006.33
2.006,0.24,1.02,-0.86,3.36,2.62,-6.20,-1.78,-3.87,-4.57,1006.33
2.008,0.24,1.02,-0.86,3.36,2.62,-6.20,0.30,-1.22,-1.20,1006.33
2.015,0.24,1.02,-0.86,3.32,0.73,-5.26,0.30,-1.22,-1.20,1006.33
2.09,-0.68,0.38,1.55,3.32,0.73,-5.26,0.30,-1.22,-1.20,1006.33
2.092,-0.68,0.38,1.55,3.32,0.73,-5.26,1.41,-0.12,0.24,1006.33
2.094,-0.68,0.38,1.55,-5.89,-5.82,17.42,1.41,-0.12,0.24,1006.33
2.129,0.88,1.22,0.37,-5.89,-5.82,17.42,1.41,-0.12,0.24,1006.33
2.134,0.88,1.22,0.37,-5.89,-5.82,17.42,1.02,-0.18,0.57,1006.33
2.135,0.88,1.22,0.37,-5.89,-5.82,17.42,1.02,-0.18,0.57,1006.34
2.139,0.88,1.22,0.37,7.41,2.60,6.35,1.02,-0.18,0.57,1006.34
2.182,-0.06,0.99,0.02,7.41,2.60,6.35,1.02,-0.18,0.57,1006.34
2.185,-0.06,0.99,0.02,7.41,2.60,6.35,0.65,-0.33,0.25,1006.34
2.195,-0.06,0.99,0.02,-1.61,0.25,2.69,0.65,-0.33,0.25,1006.34
2.232,-0.02,0.98,-0.26,-1.61,0.25,2.69,0.65,-0.33,0.25,1006.34
2.234,-0.02,0.98,-0.26,-1.61,0.25,2.69,0.49,0.59,0.22,1006.34
2.278,-0.02,0.98,-0.26,-1.11,0.18,0.16,0.49,0.59,0.22,1006.34
2.296,0.03,0.99,-0.11,-1.11,0.18,0.16,0.49,0.59,0.22,1006.34
2.3,0.03,0.99,-0.11,-1.11,0.18,0.16,0.35,0.39,0.13,1006.34
2.303,0.03,0.99,-0.11,-1.11,0.18,0.16,0.35,0.39,0.13,1006.35
2.328,0.03,0.99,-0.11,-0.60,0.25,1.43,0.35,0.39,0.13,1006.35
2.387,0.00,0.98,-0.21,-0.60,0.25,1.43,0.35,0.39,0.13,1006.35
2.39,0.00,0.98,-0.21,-0.60,0.25,1.43,0.21,0.26,0.38,1006.35
2.393,0.00,0.98,-0.21,-0.75,0.16,0.53,0.21,0.26,0.38,1006.35
2.412,0.01,0.98,-0.17,-0.75,0.16,0.53,0.21,0.26,0.38,1006.35
2.414,0.01,0.98,-0.17,-0.75,0.16,0.53,0.19,0.22,0.58,1006.35
2.443,0.01,0.98,-0.17,-0.99,0.15,0.83,0.19,0.22,0.58,1006.35
2.488,0.11,1.01,-0.19,-0.99,0.15,0.83,0.19,0.22,0.58,1006.35
2.49,0.11,1.01,-0.19,-0.99,0.15,0.83,0.15,0.27,0.86,1006.35
2.492,0.11,1.01,-0.19,-0.99,0.15,0.83,0.15,0.27,0.86,1006.37
2.495,0.11,1.01,-0.19,-0.44,0.52,0.49,0.15,0.27,0.86,1006.37
2.548,0.05,1.10,-0.22,-0.44,0.52,0.49,0.15,0.27,0.86,1006.37
2.552,0.05,1.10,-0.22,-0.44,0.52,0.49,-0.11,0.52,1.03,1006.37
2.556,0.05,1.10,-0.22,-1.38,1.43,0.06,-0.11,0.52,1.03,1006.37
2.625,-0.17,1.31,-0.14,-1.38,1.43,0.06,-0.11,0.52,1.03,1006.37
2.635,-0.17,1.31,-0.14,-1.38,1.43,0.06,-0.18,0.00,1.87,1006.37
2.638,-0.17,1.31,-0.14,-2.89,3.22,0.07,-0.18,0.00,1.87,1006.37
2.655,-0.48,1.65,0.05,-2.89,3.22,0.07,-0.18,0.00,1.87,1006.37
2.661,-0.48,1.65,0.05,-2.89,3.22,0.07,-0.02,0.30,3.50,1006.37
2.663,-0.48,1.65,0.05,-2.89,3.22,0.07,-0.02,0.30,3.50,1006.36
2.703,-0.48,1.65,0.05,-4.55,6.33,0.88,-0.02,0.30,3.50,1006.36
2.776,-0.12,1.68,-0.47,-4.55,6.33,0.88,-0.02,0.30,3.50,1006.36
2.784,-0.12,1.68,-0.47,-4.55,6.33,0.88,-1.72,3.19,3.17,1006.36
2.789,-0.12,1.68,-0.47,-2.16,6.72,-3.58,-1.72,3.19,3.17,1006.36
2.793,-0.00,0.47,-1.03,-2.16,6.72,-3.58,-1.72,3.19,3.17,1006.36
2.795,-0.00,0.47,-1.03,-2.16,6.72,-3.58,0.39,-8.52,2.72,1006.36
2.798,-0.00,0.47,-1.03,-2.23,-4.59,-7.45,0.39,-8.52,2.72,1006.36
2.834,0.38,0.37,-0.39,-2.23,-4.59,-7.45,0.39,-8.52,2.72,1006.36
2.837,0.38,0.37,-0.39,-2.23,-4.59,-7.45,-2.54,-0.69,-2.29,1006.36
2.838,0.38,0.37,-0.39,-2.23,-4.59,-7.45,-2.54,-0.69,-2.29,1006.36
2.898,0.38,0.37,-0.39,-0.04,-4.69,-0.34,-2.54,-0.69,-2.29,1006.36
2.902,0.45,0.43,-0.37,-0.04,-4.69,-0.34,-2.54,-0.69,-2.29,1006.36
2.905,0.45,0.43,-0.37,-0.04,-4.69,-0.34,-3.19,0.68,-4.58,1006.36
2.967,0.45,0.43,-0.37,3.39,-5.41,-2.02,-3.19,0.68,-4.58,1006.36
2.97,0.05,0.71,-0.21,3.39,-5.41,-2.02,-3.19,0.68,-4.58,1006.36
2.978,0.05,0.71,-0.21,3.39,-5.41,-2.02,-1.47,-1.38,-6.81,1006.36
2.981,0.05,0.71,-0.21,2.77,-2.50,-1.25,-1.47,-1.38,-6.81,1006.36
3.068,0.21,1.53,-0.54,2.77,-2.50,-1.25,-1.47,-1.38,-6.81,1006.36
3.073,0.21,1.53,-0.54,2.77,-2.50,-1.25,-0.67,-5.04,-7.46,1006.36
3.077,0.21,1.53,-0.54,2.77,-2.50,-1.25,-0.67,-5.04,-7.46,1006.34
3.079,0.21,1.53,-0.54,5.93,6.06,-4.03,-0.67,-5.04,-7.46,1006.34
3.08,0.68,0.62,-0.61,5.93,6.06,-4.03,-0.67,-5.04,-7.46,1006.34
3.082,0.68,0.62,-0.61,5.93,6.06,-4.03,0.47,0.87,-0.82,1006.34
3.122,0.68,0.62,-0.61,10.58,-2.66,-3.84,0.47,0.87,-0.82,1006.34
3.149,0.43,0.75,-0.62,10.58,-2.66,-3.84,0.47,0.87,-0.82,1006.34
3.153,0.43,0.75,-0.62,10.58,-2.66,-3.84,1.77,-1.61,3.54,1006.34
3.156,0.43,0.75,-0.62,6.74,-1.42,-2.55,1.77,-1.61,3.54,1006.34
3.228,1.42,1.08,0.58,6.74,-1.42,-2.55,1.77,-1.61,3.54,1006.34
3.232,1.42,1.08,0.58,6.74,-1.42,-2.55,1.82,0.07,3.01,1006.34
3.234,1.42,1.08,0.58,6.74,-1.42,-2.55,1.82,0.07,3.01,1006.31
3.236,1.42,1.08,0.58,14.30,1.65,9.68,1.82,0.07,3.01,1006.31
3.251,0.02,1.31,-0.81,14.30,1.65,9.68,1.82,0.07,3.01,1006.31
3.255,0.02,1.31,-0.81,14.30,1.65,9.68,0.43,0.13,1.12,1006.31
3.282,0.02,1.31,-0.81,-0.82,4.21,-3.36,0.43,0.13,1.12,1006.31
3.333,0.04,1.06,-0.15,-0.82,4.21,-3.36,0.43,0.13,1.12,1006.31
3.336,0.04,1.06,-0.15,-0.82,4.21,-3.36,0.27,0.47,0.43,1006.31
3.337,0.04,1.06,-0.15,-1.19,1.36,2.14,0.27,0.47,0.43,1006.31
3.371,-0.07,1.06,-0.16,-1.19,1.36,2.14,0.27,0.47,0.43,1006.31
3.374,-0.07,1.06,-0.16,-1.19,1.36,2.14,0.07,0.64,0.34,1006.31
3.377,-0.07,1.06,-0.16,-1.19,1.36,2.14,0.07,0.64,0.34,1006.32
3.412,-0.07,1.06,-0.16,-2.03,1.13,1.41,0.07,0.64,0.34,1006.32
3.445,-0.15,0.97,-0.13,-2.03,1.13,1.41,0.07,0.64,0.34,1006.32
3.449,-0.15,0.97,-0.13,-2.03,1.13,1.41,-0.09,0.62,0.85,1006.32
3.454,-0.15,0.97,-0.13,-2.73,0.09,1.29,-0.09,0.62,0.85,1006.32
3.503,-0.30,0.99,-0.04,-2.73,0.09,1.29,-0.09,0.62,0.85,1006.32
3.506,-0.30,0.99,-0.04,-2.73,0.09,1.29,-0.06,0.54,1.66,1006.32
3.515,-0.30,0.99,-0.04,-4.10,0.21,1.65,-0.06,0.54,1.66,1006.32
3.551,-0.19,1.34,0.30,-4.10,0.21,1.65,-0.06,0.54,1.66,1006.32
3.554,-0.19,1.34,0.30,-4.10,0.21,1.65,-0.00,-0.11,2.70,1006.32
3.556,-0.19,1.34,0.30,-4.10,0.21,1.65,-0.00,-0.11,2.70,1006.32
3.618,-0.19,1.34,0.30,-2.51,3.39,3.38,-0.00,-0.11,2.70,1006.32
3.627,-0.97,2.26,-0.01,-2.51,3.39,3.38,-0.00,-0.11,2.70,1006.32
3.631,-0.97,2.26,-0.01,-2.51,3.39,3.38,-0.34,0.43,4.23,1006.32
3.636,-0.97,2.26,-0.01,-10.82,12.39,-0.16,-0.34,0.43,4.23,1006.32
3.694,-1.12,1.26,-0.76,-10.82,12.39,-0.16,-0.34,0.43,4.23,1006.32
3.698,-1.12,1.26,-0.76,-10.82,12.39,-0.16,0.41,-4.60,4.57,1006.32
3.7,-1.12,1.26,-0.76,-14.26,3.11,-7.79,0.41,-4.60,4.57,1006.32
3.758,0.89,0.69,0.16,-14.26,3.11,-7.79,0.41,-4.60,4.57,1006.32
3.762,0.89,0.69,0.16,-14.26,3.11,-7.79,-3.05,-0.98,-0.93,1006.32
3.764,0.89,0.69,0.16,-14.26,3.11,-7.79,-3.05,-0.98,-0.93,1006.31
3.767,0.89,0.69,0.16,3.33,-1.41,2.48,-3.05,-0.98,-0.93,1006.31
3.799,0.01,0.49,-0.72,3.33,-1.41,2.48,-3.05,-0.98,-0.93,1006.31
3.803,0.01,0.49,-0.72,3.33,-1.41,2.48,-3.64,0.43,-4.48,1006.31
3.865,0.01,0.49,-0.72,-1.96,-4.72,-6.38,-3.64,0.43,-4.48,1006.31
3.868,0.36,0.75,-0.65,-1.96,-4.72,-6.38,-3.64,0.43,-4.48,1006.31
3.87,0.36,0.75,-0.65,-1.96,-4.72,-6.38,-1.69,-1.70,-7.54,1006.31
3.875,0.36,0.75,-0.65,4.99,-2.16,-4.31,-1.69,-1.70,-7.54,1006.31
3.99,0.30,1.68,-0.84,4.99,-2.16,-4.31,-1.69,-1.70,-7.54,1006.31
4.004,0.30,1.68,-0.84,4.99,-2.16,-4.31,-0.02,-5.78,-7.28,1006.31
4.011,0.30,1.68,-0.84,4.99,-2.16,-4.31,-0.02,-5.78,-7.28,1006.34
4.015,0.30,1.68,-0.84,7.65,8.03,-6.30,-0.02,-5.78,-7.28,1006.34
4.016,0.91,1.37,-1.11,7.65,8.03,-6.30,-0.02,-5.78,-7.28,1006.34
4.018,0.91,1.37,-1.11,7.65,8.03,-6.30,0.59,-0.91,-1.50,1006.34
4.019,0.91,1.37,-1.11,13.74,5.40,-7.93,0.59,-0.91,-1.50,1006.34
4.048,1.43,1.16,-0.71,13.74,5.40,-7.93,0.59,-0.91,-1.50,1006.34
4.053,1.43,1.16,-0.71,13.74,5.40,-7.93,2.11,-3.56,3.04,1006.34
4.058,1.43,1.16,-0.71,17.59,3.43,-2.36,2.11,-3.56,3.04,1006.34
4.092,3.02,-0.42,-0.83,17.59,3.43,-2.36,2.11,-3.56,3.04,1006.34
4.094,3.02,-0.42,-0.83,17.59,3.43,-2.36,1.94,0.44,5.18,1006.34
4.096,3.02,-0.42,-0.83,17.59,3.43,-2.36,1.94,0.44,5.18,1006.34
4.153,3.02,-0.42,-0.83,32.48,-12.05,-3.07,1.94,0.44,5.18,1006.34
4.16,-0.63,0.56,-0.49,32.48,-12.05,-3.07,1.94,0.44,5.18,1006.34
4.169,-0.63,0.56,-0.49,32.48,-12.05,-3.07,1.05,-0.44,1.04,1006.34
4.177,-0.63,0.56,-0.49,-4.22,-2.46,0.59,1.05,-0.44,1.04,1006.34
4.214,0.52,1.10,-0.07,-4.22,-2.46,0.59,1.05,-0.44,1.04,1006.34
4.217,0.52,1.10,-0.07,-4.22,-2.46,0.59,0.45,0.68,0.32,1006.34
4.239,0.52,1.10,-0.07,4.84,2.20,4.11,0.45,0.68,0.32,1006.34
4.294,-0.03,1.05,-0.19,4.84,2.20,4.11,0.45,0.68,0.32,1006.34
4.298,-0.03,1.05,-0.19,4.84,2.20,4.11,0.44,-0.09,0.55,1006.34
4.3,-0.03,1.05,-0.19,4.84,2.20,4.11,0.44,-0.09,0.55,1006.35
4.301,-0.03,1.05,-0.19,-0.93,1.49,2.35,0.44,-0.09,0.55,1006.35
4.333,0.14,0.92,-0.23,-0.93,1.49,2.35,0.44,-0.09,0.55,1006.35
4.337,0.14,0.92,-0.23,-0.93,1.49,2.35,0.49,0.61,0.77,1006.35
4.388,0.14,0.92,-0.23,0.16,0.11,1.72,0.49,0.61,0.77,1006.35
4.393,0.09,0.99,-0.02,0.16,0.11,1.72,0.49,0.61,0.77,1006.35
4.394,0.09,0.99,-0.02,0.16,0.11,1.72,0.56,0.54,1.16,1006.35
4.443,0.09,0.99,-0.02,-0.90,0.75,3.30,0.56,0.54,1.16,1006.35
4.496,-0.14,1.12,-0.08,-0.90,0.75,3.30,0.56,0.54,1.16,1006.35
4.499,-0.14,1.12,-0.08,-0.90,0.75,3.30,0.60,-0.43,2.03,1006.35
4.501,-0.14,1.12,-0.08,-0.90,0.75,3.30,0.60,-0.43,2.03,1006.37
4.503,-0.14,1.12,-0.08,-3.36,1.93,2.43,0.60,-0.43,2.03,1006.37
4.519,-0.31,1.43,-0.12,-3.36,1.93,2.43,0.60,-0.43,2.03,1006.37
4.522,-0.31,1.43,-0.12,-3.36,1.93,2.43,0.50,0.37,3.01,1006.37
4.554,-0.31,1.43,-0.12,-4.43,4.54,1.07,0.50,0.37,3.01,1006.37
4.606,-0.64,1.22,-0.20,-4.43,4.54,1.07,0.50,0.37,3.01,1006.37
4.608,-0.64,1.22,-0.20,-4.43,4.54,1.07,-0.61,3.56,2.53,1006.37
4.61,-0.64,1.22,-0.20,-5.89,2.57,0.73,-0.61,3.56,2.53,1006.37
4.662,0.97,1.16,-0.61,-5.89,2.57,0.73,-0.61,3.56,2.53,1006.37
4.675,0.97,1.16,-0.61,-5.89,2.57,0.73,1.64,-4.62,3.46,1006.37
4.677,0.97,1.16,-0.61,-5.89,2.57,0.73,1.64,-4.62,3.46,1006.37
4.678,0.97,1.16,-0.61,5.56,2.88,-2.98,1.64,-4.62,3.46,1006.37
4.735,0.66,0.59,-0.14,5.56,2.88,-2.98,1.64,-4.62,3.46,1006.37
4.745,0.66,0.59,-0.14,5.56,2.88,-2.98,-0.56,2.73,-2.70,1006.37
4.749,0.66,0.59,-0.14,-0.15,-0.93,1.38,-0.56,2.73,-2.70,1006.37
4.755,0.32,0.48,-0.18,-0.15,-0.93,1.38,-0.56,2.73,-2.70,1006.37
4.76,0.32,0.48,-0.18,-0.15,-0.93,1.38,-1.28,1.18,-4.70,1006.37
4.792,0.32,0.48,-0.18,-0.41,-4.36,-0.38,-1.28,1.18,-4.70,1006.37
4.836,0.28,0.67,-0.09,-0.41,-4.36,-0.38,-1.28,1.18,-4.70,1006.37
4.838,0.28,0.67,-0.09,-0.41,-4.36,-0.38,-1.66,-0.81,-7.23,1006.37
4.84,0.28,0.67,-0.09,-0.41,-4.36,-0.38,-1.66,-0.81,-7.23,1006.36
4.842,0.28,0.67,-0.09,2.50,-3.27,-0.51,-1.66,-0.81,-7.23,1006.36
4.874,0.14,1.77,-0.41,2.50,-3.27,-0.51,-1.66,-0.81,-7.23,1006.36
4.877,0.14,1.77,-0.41,2.50,-3.27,-0.51,-1.53,-4.82,-8.57,1006.36
4.941,0.14,1.77,-0.41,5.07,8.27,-4.41,-1.53,-4.82,-8.57,1006.36
4.952,1.05,1.11,-1.03,5.07,8.27,-4.41,-1.53,-4.82,-8.57,1006.36
4.955,1.05,1.11,-1.03,5.07,8.27,-4.41,-0.14,-0.32,-1.42,1006.36
4.957,1.05,1.11,-1.03,15.99,2.97,-10.85,-0.14,-0.32,-1.42,1006.36
4.992,0.67,1.12,-0.61,15.99,2.97,-10.85,-0.14,-0.32,-1.42,1006.36
4.995,0.67,1.12,-0.61,15.99,2.97,-10.85,1.56,-0.84,3.74,1006.36
4.997,0.67,1.12,-0.61,15.99,2.97,-10.85,1.56,-0.84,3.74,1006.35
5.066,0.67,1.12,-0.61,9.64,1.64,-5.92,1.56,-0.84,3.74,1006.35
5.076,1.91,-0.39,-0.39,9.64,1.64,-5.92,1.56,-0.84,3.74,1006.35
5.078,1.91,-0.39,-0.39,9.64,1.64,-5.92,1.23,-0.04,4.66,1006.35
5.081,1.91,-0.39,-0.39,19.09,-13.40,-1.64,1.23,-0.04,4.66,1006.35
5.114,-0.35,0.59,-0.14,19.09,-13.40,-1.64,1.23,-0.04,4.66,1006.35
5.118,-0.35,0.59,-0.14,19.09,-13.40,-1.64,0.68,-0.23,0.99,1006.35
5.143,-0.35,0.59,-0.14,-4.29,-3.67,1.12,0.68,-0.23,0.99,1006.35
