time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.385,0.14,0.99,-0.14,-0.01,0.08,0.00,0.06,-0.02,0.01,973.55
0.399,0.14,0.99,-0.15,-0.01,0.08,0.00,0.06,-0.02,0.01,973.55
0.403,0.14,0.99,-0.15,-0.01,0.08,0.00,0.06,-0.01,0.00,973.55
0.441,0.14,0.99,-0.15,-0.05,0.07,-0.05,0.06,-0.01,0.00,973.55
0.493,0.14,0.99,-0.16,-0.05,0.07,-0.05,0.06,-0.01,0.00,973.55
0.499,0.14,0.99,-0.16,-0.05,0.07,-0.05,0.05,0.00,0.01,973.55
0.506,0.14,0.99,-0.16,-0.05,0.08,-0.11,0.05,0.00,0.01,973.55
0.519,0.14,0.99,-0.15,-0.05,0.08,-0.11,0.05,0.00,0.01,973.55
0.523,0.14,0.99,-0.15,-0.05,0.08,-0.11,0.06,-0.02,0.01,973.55
0.526,0.14,0.99,-0.15,-0.05,0.08,-0.11,0.06,-0.02,0.01,973.55
0.621,0.14,0.99,-0.15,-0.06,0.07,-0.05,0.06,-0.02,0.01,973.55
0.626,0.13,0.98,-0.14,-0.06,0.07,-0.05,0.06,-0.02,0.01,973.55
0.628,0.13,0.98,-0.14,-0.06,0.07,-0.05,0.08,-0.06,0.04,973.55
0.631,0.13,0.98,-0.14,-0.14,0.05,0.11,0.08,-0.06,0.04,973.55
0.662,0.15,0.98,-0.16,-0.14,0.05,0.11,0.08,-0.06,0.04,973.55
0.665,0.15,0.98,-0.16,-0.14,0.05,0.11,0.09,-0.05,0.03,973.55
0.681,0.15,0.98,-0.16,0.00,0.07,-0.06,0.09,-0.05,0.03,973.55
0.701,0.17,0.98,-0.17,0.00,0.07,-0.06,0.09,-0.05,0.03,973.55
0.71,0.17,0.98,-0.17,0.00,0.07,-0.06,0.09,-0.01,-0.00,973.55
0.715,0.17,0.98,-0.17,0.00,0.07,-0.06,0.09,-0.01,-0.00,973.56
0.754,0.17,0.98,-0.17,0.17,0.05,-0.05,0.09,-0.01,-0.00,973.56
0.76,0.17,0.98,-0.15,0.17,0.05,-0.05,0.09,-0.01,-0.00,973.56
0.763,0.17,0.98,-0.15,0.17,0.05,-0.05,0.07,-0.01,-0.03,973.56
0.831,0.17,0.98,-0.15,0.19,0.07,0.11,0.07,-0.01,-0.03,973.56
0.834,0.14,0.98,-0.17,0.19,0.07,0.11,0.07,-0.01,-0.03,973.56
0.836,0.14,0.98,-0.17,0.19,0.07,0.11,0.09,0.01,-0.04,973.56
0.898,0.14,0.98,-0.17,-0.05,0.04,0.02,0.09,0.01,-0.04,973.56
0.901,0.14,0.98,-0.17,-0.05,0.04,0.02,0.09,0.01,-0.04,973.56
0.908,0.14,0.98,-0.17,-0.05,0.04,0.02,0.12,0.01,-0.03,973.56
0.91,0.14,0.98,-0.17,-0.05,0.04,0.02,0.12,0.01,-0.03,973.57
0.934,0.14,0.98,-0.17,-0.03,0.08,0.03,0.12,0.01,-0.03,973.57
0.938,0.14,0.98,-0.18,-0.03,0.08,0.03,0.12,0.01,-0.03,973.57
0.94,0.14,0.98,-0.18,-0.03,0.08,0.03,0.13,0.01,-0.04,973.57
0.983,0.14,0.98,-0.18,0.02,0.08,0.00,0.13,0.01,-0.04,973.57
0.998,0.13,0.98,-0.21,0.02,0.08,0.00,0.13,0.01,-0.04,973.57
1.0,0.13,0.98,-0.21,0.02,0.08,0.00,0.13,0.05,-0.06,973.57
1.05,0.13,0.98,-0.21,-0.08,0.05,-0.21,0.13,0.05,-0.06,973.57
1.059,0.13,0.98,-0.19,-0.08,0.05,-0.21,0.13,0.05,-0.06,973.57
1.061,0.13,0.98,-0.19,-0.08,0.05,-0.21,0.12,-0.00,-0.05,973.57
1.063,0.13,0.98,-0.19,-0.08,0.05,-0.21,0.12,-0.00,-0.05,973.57
1.145,0.13,0.98,-0.19,-0.06,0.08,-0.02,0.12,-0.00,-0.05,973.57
1.152,0.13,0.98,-0.18,-0.06,0.08,-0.02,0.12,-0.00,-0.05,973.57
1.157,0.13,0.98,-0.18,-0.06,0.08,-0.02,0.14,-0.07,-0.02,973.57
1.186,0.13,0.98,-0.18,0.00,0.10,0.22,0.14,-0.07,-0.02,973.57
1.189,0.15,0.98,-0.21,0.00,0.10,0.22,0.14,-0.07,-0.02,973.57
1.192,0.15,0.98,-0.21,0.00,0.10,0.22,0.15,-0.15,0.05,973.57
1.28,0.15,0.98,-0.21,0.13,0.14,0.07,0.15,-0.15,0.05,973.57
1.291,0.16,0.98,-0.24,0.13,0.14,0.07,0.15,-0.15,0.05,973.57
1.298,0.16,0.98,-0.24,0.13,0.14,0.07,0.12,-0.11,-0.01,973.57
1.305,0.16,0.98,-0.24,0.13,0.14,0.07,0.12,-0.11,-0.01,973.56
1.31,0.16,0.98,-0.24,0.26,0.14,-0.23,0.12,-0.11,-0.01,973.56
1.315,0.17,0.98,-0.25,0.26,0.14,-0.23,0.12,-0.11,-0.01,973.56
1.319,0.17,0.98,-0.25,0.26,0.14,-0.23,0.06,0.02,-0.09,973.56
1.344,0.17,0.98,-0.25,0.37,0.09,-0.26,0.06,0.02,-0.09,973.56
1.416,0.14,0.98,-0.23,0.37,0.09,-0.26,0.06,0.02,-0.09,973.56
1.42,0.14,0.98,-0.23,0.37,0.09,-0.26,0.04,0.08,-0.13,973.56
1.423,0.14,0.98,-0.23,0.17,0.07,-0.06,0.04,0.08,-0.13,973.56
1.425,0.10,0.97,-0.25,0.17,0.07,-0.06,0.04,0.08,-0.13,973.56
1.428,0.10,0.97,-0.25,0.17,0.07,-0.06,0.01,0.02,-0.08,973.56
1.431,0.10,0.97,-0.25,0.17,0.07,-0.06,0.01,0.02,-0.08,973.56
1.463,0.10,0.97,-0.25,-0.12,0.05,-0.27,0.01,0.02,-0.08,973.56
1.488,0.12,0.97,-0.20,-0.12,0.05,-0.27,0.01,0.02,-0.08,973.56
1.497,0.12,0.97,-0.20,-0.12,0.05,-0.27,0.02,0.02,-0.05,973.56
1.524,0.12,0.97,-0.20,0.09,0.05,0.21,0.02,0.02,-0.05,973.56
1.566,0.11,0.98,-0.23,0.09,0.05,0.21,0.02,0.02,-0.05,973.56
1.568,0.11,0.98,-0.23,0.09,0.05,0.21,0.09,0.05,-0.04,973.56
1.581,0.11,0.98,-0.23,-0.03,0.08,-0.02,0.09,0.05,-0.04,973.56
1.611,0.10,0.98,-0.23,-0.03,0.08,-0.02,0.09,0.05,-0.04,973.56
1.614,0.10,0.98,-0.23,-0.03,0.08,-0.02,0.08,0.00,-0.04,973.56
1.616,0.10,0.98,-0.23,-0.03,0.08,-0.02,0.08,0.00,-0.04,973.55
1.684,0.10,0.98,-0.23,-0.13,0.09,0.02,0.08,0.00,-0.04,973.55
1.687,0.08,0.98,-0.23,-0.13,0.09,0.02,0.08,0.00,-0.04,973.55
1.689,0.08,0.98,-0.23,-0.13,0.09,0.02,0.08,-0.05,-0.01,973.55
1.702,0.08,0.98,-0.23,-0.25,0.12,0.10,0.08,-0.05,-0.01,973.55
1.718,0.10,0.97,-0.22,-0.25,0.12,0.10,0.08,-0.05,-0.01,973.55
1.721,0.10,0.97,-0.22,-0.25,0.12,0.10,0.13,-0.11,0.05,973.55
1.765,0.10,0.97,-0.22,-0.12,0.08,0.22,0.13,-0.11,0.05,973.55
1.84,0.10,0.96,-0.21,-0.12,0.08,0.22,0.13,-0.11,0.05,973.55
1.844,0.10,0.96,-0.21,-0.12,0.08,0.22,0.17,-0.05,0.07,973.55
1.846,0.10,0.96,-0.21,-0.12,0.08,0.22,0.17,-0.05,0.07,973.53
1.848,0.10,0.96,-0.21,-0.08,0.01,0.41,0.17,-0.05,0.07,973.53
1.85,0.09,0.96,-0.28,-0.08,0.01,0.41,0.17,-0.05,0.07,973.53
1.851,0.09,0.96,-0.28,-0.08,0.01,0.41,0.17,-0.05,0.10,973.53
1.883,0.09,0.96,-0.28,-0.23,0.04,-0.24,0.17,-0.05,0.10,973.53
1.931,0.15,0.97,-0.31,-0.23,0.04,-0.24,0.17,-0.05,0.10,973.53
1.935,0.15,0.97,-0.31,-0.23,0.04,-0.24,0.10,-0.01,0.04,973.53
1.975,0.15,0.97,-0.31,0.33,0.10,-0.44,0.10,-0.01,0.04,973.53
1.977,0.16,0.97,-0.29,0.33,0.10,-0.44,0.10,-0.01,0.04,973.53
1.979,0.16,0.97,-0.29,0.33,0.10,-0.44,0.01,-0.01,-0.08,973.53
1.981,0.16,0.97,-0.29,0.33,0.10,-0.44,0.01,-0.01,-0.08,973.53
2.015,0.16,0.97,-0.29,0.42,0.09,-0.20,0.01,-0.01,-0.08,973.53
2.055,0.10,0.96,-0.27,0.42,0.09,-0.20,0.01,-0.01,-0.08,973.53
2.058,0.10,0.96,-0.27,0.42,0.09,-0.20,0.02,0.04,-0.11,973.53
2.066,0.10,0.96,-0.27,-0.16,0.05,-0.03,0.02,0.04,-0.11,973.53
2.079,0.09,0.97,-0.27,-0.16,0.05,-0.03,0.02,0.04,-0.11,973.53
2.082,0.09,0.97,-0.27,-0.16,0.05,-0.03,0.03,-0.00,-0.02,973.53
2.139,0.09,0.97,-0.27,-0.16,0.08,-0.00,0.03,-0.00,-0.02,973.53
2.142,0.12,0.97,-0.28,-0.16,0.08,-0.00,0.03,-0.00,-0.02,973.53
2.144,0.12,0.97,-0.28,-0.16,0.08,-0.00,0.01,-0.00,-0.01,973.53
2.146,0.12,0.97,-0.28,-0.16,0.08,-0.00,0.01,-0.00,-0.01,973.53
2.188,0.12,0.97,-0.28,0.12,0.07,-0.11,0.01,-0.00,-0.01,973.53
2.199,0.11,0.97,-0.27,0.12,0.07,-0.11,0.01,-0.00,-0.01,973.53
2.202,0.11,0.97,-0.27,0.12,0.07,-0.11,0.00,-0.01,-0.04,973.53
2.241,0.11,0.97,-0.27,0.05,0.12,0.00,0.00,-0.01,-0.04,973.53
2.261,0.10,0.97,-0.26,0.05,0.12,0.00,0.00,-0.01,-0.04,973.53
2.264,0.10,0.97,-0.26,0.05,0.12,0.00,0.02,0.03,-0.04,973.53
2.308,0.10,0.97,-0.26,0.01,0.10,0.10,0.02,0.03,-0.04,973.53
2.319,0.10,0.97,-0.27,0.01,0.10,0.10,0.02,0.03,-0.04,973.53
2.321,0.10,0.97,-0.27,0.01,0.10,0.10,0.02,-0.03,-0.01,973.53
2.322,0.10,0.97,-0.27,0.01,0.10,0.10,0.02,-0.03,-0.01,973.54
2.391,0.10,0.97,-0.27,-0.07,0.08,-0.03,0.02,-0.03,-0.01,973.54
2.395,0.10,0.97,-0.27,-0.07,0.08,-0.03,0.02,-0.03,-0.01,973.54
2.398,0.10,0.97,-0.27,-0.07,0.08,-0.03,0.01,-0.02,0.01,973.54
2.422,0.10,0.97,-0.27,-0.05,0.10,-0.06,0.01,-0.02,0.01,973.54
2.449,0.10,0.96,-0.27,-0.05,0.10,-0.06,0.01,-0.02,0.01,973.54
2.451,0.10,0.96,-0.27,-0.05,0.10,-0.06,0.00,-0.02,-0.02,973.54
2.569,0.10,0.96,-0.27,-0.02,0.05,-0.07,0.00,-0.02,-0.02,973.54
2.573,0.09,0.97,-0.27,-0.02,0.05,-0.07,0.00,-0.02,-0.02,973.54
2.577,0.09,0.97,-0.27,-0.02,0.05,-0.07,0.01,-0.02,-0.02,973.54
2.581,0.09,0.97,-0.27,-0.02,0.05,-0.07,0.01,-0.02,-0.02,973.53
2.583,0.09,0.97,-0.27,-0.07,0.06,0.01,0.01,-0.02,-0.02,973.53
2.585,0.09,0.97,-0.27,-0.07,0.06,0.01,0.01,-0.02,-0.02,973.53
2.587,0.09,0.97,-0.27,-0.07,0.06,0.01,0.04,0.00,-0.01,973.53
2.602,0.09,0.97,-0.27,-0.10,0.09,-0.00,0.04,0.00,-0.01,973.53
2.634,0.11,0.97,-0.26,-0.10,0.09,-0.00,0.04,0.00,-0.01,973.53
2.637,0.11,0.97,-0.26,-0.10,0.09,-0.00,0.03,-0.03,0.04,973.53
2.679,0.11,0.97,-0.26,0.08,0.08,0.11,0.03,-0.03,0.04,973.53
2.682,0.12,0.97,-0.28,0.08,0.08,0.11,0.03,-0.03,0.04,973.53
2.684,0.12,0.97,-0.28,0.08,0.08,0.11,0.01,0.01,0.02,973.53
2.685,0.12,0.97,-0.28,0.08,0.08,0.11,0.01,0.01,0.02,973.53
2.729,0.12,0.97,-0.28,0.15,0.09,-0.07,0.01,0.01,0.02,973.53
2.74,0.11,0.97,-0.27,0.15,0.09,-0.07,0.01,0.01,0.02,973.53
2.745,0.11,0.97,-0.27,0.15,0.09,-0.07,0.03,0.07,-0.01,973.53
2.798,0.11,0.97,-0.27,0.09,0.09,0.04,0.03,0.07,-0.01,973.53
2.802,0.11,0.97,-0.29,0.09,0.09,0.04,0.03,0.07,-0.01,973.53
2.804,0.11,0.97,-0.29,0.09,0.09,0.04,0.00,0.04,-0.01,973.53
2.842,0.11,0.97,-0.29,0.04,0.08,-0.15,0.00,0.04,-0.01,973.53
2.859,0.10,0.97,-0.27,0.04,0.08,-0.15,0.00,0.04,-0.01,973.53
2.861,0.10,0.97,-0.27,0.04,0.08,-0.15,-0.01,0.07,-0.04,973.53
2.863,0.10,0.97,-0.27,0.04,0.08,-0.15,-0.01,0.07,-0.04,973.53
2.907,0.10,0.97,-0.27,-0.01,0.07,-0.03,-0.01,0.07,-0.04,973.53
2.937,0.10,0.97,-0.27,-0.01,0.07,-0.03,-0.01,0.07,-0.04,973.53
2.94,0.10,0.97,-0.27,-0.01,0.07,-0.03,-0.01,0.07,-0.04,973.53
2.962,0.10,0.97,-0.27,-0.00,0.11,-0.03,-0.01,0.07,-0.04,973.53
2.981,0.10,0.97,-0.26,-0.00,0.11,-0.03,-0.01,0.07,-0.04,973.53
2.985,0.10,0.97,-0.26,-0.00,0.11,-0.03,0.01,0.04,-0.02,973.53
3.039,0.10,0.97,-0.26,-0.05,0.10,0.02,0.01,0.04,-0.02,973.53
3.042,0.09,0.97,-0.28,-0.05,0.10,0.02,0.01,0.04,-0.02,973.53
3.044,0.09,0.97,-0.28,-0.05,0.10,0.02,0.02,0.02,-0.01,973.53
3.046,0.09,0.97,-0.28,-0.05,0.10,0.02,0.02,0.02,-0.01,973.53
3.107,0.09,0.97,-0.28,-0.07,0.08,-0.11,0.02,0.02,-0.01,973.53
3.117,0.11,0.97,-0.27,-0.07,0.08,-0.11,0.02,0.02,-0.01,973.53
3.12,0.11,0.97,-0.27,-0.07,0.08,-0.11,0.02,-0.00,-0.00,973.53
3.142,0.11,0.97,-0.27,0.06,0.11,-0.05,0.02,-0.00,-0.00,973.53
3.169,0.10,0.97,-0.27,0.06,0.11,-0.05,0.02,-0.00,-0.00,973.53
3.179,0.10,0.97,-0.27,0.06,0.11,-0.05,0.02,-0.01,0.00,973.53
3.203,0.10,0.97,-0.27,0.01,0.06,-0.02,0.02,-0.01,0.00,973.53
3.22,0.11,0.97,-0.26,0.01,0.06,-0.02,0.02,-0.01,0.00,973.53
3.221,0.11,0.97,-0.26,0.01,0.06,-0.02,0.03,-0.05,0.01,973.53
3.223,0.11,0.97,-0.26,0.01,0.06,-0.02,0.03,-0.05,0.01,973.53
3.263,0.11,0.97,-0.26,0.04,0.09,0.06,0.03,-0.05,0.01,973.53
3.289,0.09,0.97,-0.28,0.04,0.09,0.06,0.03,-0.05,0.01,973.53
3.291,0.09,0.97,-0.28,0.04,0.09,0.06,0.02,-0.06,0.02,973.53
3.334,0.09,0.97,-0.28,-0.14,0.13,-0.11,0.02,-0.06,0.02,973.53
3.34,0.10,0.97,-0.27,-0.14,0.13,-0.11,0.02,-0.06,0.02,973.53
3.341,0.10,0.97,-0.27,-0.14,0.13,-0.11,0.01,-0.04,0.01,973.53
3.382,0.10,0.97,-0.27,-0.02,0.10,-0.04,0.01,-0.04,0.01,973.53
3.413,0.10,0.96,-0.27,-0.02,0.10,-0.04,0.01,-0.04,0.01,973.53
3.416,0.10,0.96,-0.27,-0.02,0.10,-0.04,0.01,-0.01,0.00,973.53
3.418,0.10,0.96,-0.27,-0.02,0.10,-0.04,0.01,-0.01,0.00,973.51
3.526,0.10,0.96,-0.27,-0.02,0.06,-0.04,0.01,-0.01,0.00,973.51
3.532,0.11,0.96,-0.28,-0.02,0.06,-0.04,0.01,-0.01,0.00,973.51
3.538,0.11,0.96,-0.28,-0.02,0.06,-0.04,0.01,-0.03,0.01,973.51
3.54,0.11,0.96,-0.28,0.08,0.05,-0.07,0.01,-0.03,0.01,973.51
3.542,0.12,0.96,-0.27,0.08,0.05,-0.07,0.01,-0.03,0.01,973.51
3.544,0.12,0.96,-0.27,0.08,0.05,-0.07,0.02,-0.01,-0.01,973.51
3.594,0.12,0.96,-0.27,0.14,0.06,-0.05,0.02,-0.01,-0.01,973.51
3.602,0.11,0.97,-0.27,0.14,0.06,-0.05,0.02,-0.01,-0.01,973.51
3.604,0.11,0.97,-0.27,0.14,0.06,-0.05,0.00,0.02,-0.02,973.51
3.606,0.11,0.97,-0.27,0.14,0.06,-0.05,0.00,0.02,-0.02,973.51
3.658,0.11,0.97,-0.27,0.08,0.07,-0.04,0.00,0.02,-0.02,973.51
3.665,0.11,0.97,-0.27,0.08,0.07,-0.04,0.00,0.02,-0.02,973.51
3.669,0.11,0.97,-0.27,0.08,0.07,-0.04,0.01,0.03,-0.01,973.51
3.715,0.11,0.97,-0.27,0.03,0.11,-0.05,0.01,0.03,-0.01,973.51
3.718,0.10,0.97,-0.27,0.03,0.11,-0.05,0.01,0.03,-0.01,973.51
3.72,0.10,0.97,-0.27,0.03,0.11,-0.05,-0.01,0.04,-0.02,973.51
3.794,0.10,0.97,-0.27,0.02,0.10,-0.03,-0.01,0.04,-0.02,973.51
3.803,0.10,0.97,-0.27,0.02,0.10,-0.03,-0.01,0.04,-0.02,973.51
3.809,0.10,0.97,-0.27,0.02,0.10,-0.03,0.01,0.03,-0.03,973.51
3.814,0.10,0.97,-0.27,0.02,0.10,-0.03,0.01,0.03,-0.03,973.50
3.819,0.10,0.97,-0.27,0.00,0.10,-0.02,0.01,0.03,-0.03,973.50
3.824,0.10,0.97,-0.27,0.00,0.10,-0.02,0.01,0.03,-0.03,973.50
3.828,0.10,0.97,-0.27,0.00,0.10,-0.02,-0.01,0.04,-0.02,973.50
3.863,0.10,0.97,-0.27,-0.01,0.11,-0.05,-0.01,0.04,-0.02,973.50
3.967,0.10,0.97,-0.27,-0.01,0.11,-0.05,-0.01,0.04,-0.02,973.50
3.974,0.10,0.97,-0.27,-0.01,0.11,-0.05,0.00,0.00,-0.02,973.50
3.983,0.10,0.97,-0.27,-0.01,0.11,-0.02,0.00,0.00,-0.02,973.50
3.986,0.10,0.97,-0.27,-0.01,0.11,-0.02,0.00,0.00,-0.02,973.50
3.989,0.10,0.97,-0.27,-0.01,0.11,-0.02,0.01,-0.00,-0.00,973.50
3.991,0.10,0.97,-0.27,-0.01,0.11,-0.02,0.01,-0.00,-0.00,973.51
3.994,0.10,0.97,-0.27,0.00,0.07,-0.03,0.01,-0.00,-0.00,973.51
4.027,0.10,0.97,-0.26,0.00,0.07,-0.03,0.01,-0.00,-0.00,973.51
4.032,0.10,0.97,-0.26,0.00,0.07,-0.03,0.01,-0.01,-0.00,973.51
4.056,0.10,0.97,-0.26,0.04,0.07,0.01,0.01,-0.01,-0.00,973.51
4.06,0.10,0.97,-0.27,0.04,0.07,0.01,0.01,-0.01,-0.00,973.51
4.062,0.10,0.97,-0.27,0.04,0.07,0.01,0.01,-0.01,0.00,973.51
4.16,0.10,0.97,-0.27,-0.02,0.07,-0.05,0.01,-0.01,0.00,973.51
4.171,0.10,0.97,-0.26,-0.02,0.07,-0.05,0.01,-0.01,0.00,973.51
4.174,0.10,0.97,-0.26,-0.02,0.07,-0.05,0.01,-0.00,-0.00,973.51
4.178,0.10,0.97,-0.26,-0.02,0.07,-0.05,0.01,-0.00,-0.00,973.52
4.181,0.10,0.97,-0.26,0.01,0.06,-0.00,0.01,-0.00,-0.00,973.52
4.184,0.10,0.97,-0.26,0.01,0.06,-0.00,0.01,-0.00,-0.00,973.52
4.194,0.10,0.97,-0.26,0.01,0.06,-0.00,0.02,-0.01,0.02,973.52
4.225,0.10,0.97,-0.26,-0.01,0.10,0.04,0.02,-0.01,0.02,973.52
4.262,0.10,0.97,-0.27,-0.01,0.10,0.04,0.02,-0.01,0.02,973.52
4.265,0.10,0.97,-0.27,-0.01,0.10,0.04,0.01,-0.01,0.02,973.52
4.317,0.10,0.97,-0.27,0.03,0.07,-0.01,0.01,-0.01,0.02,973.52
4.324,0.11,0.97,-0.27,0.03,0.07,-0.01,0.01,-0.01,0.02,973.52
4.325,0.11,0.97,-0.27,0.03,0.07,-0.01,0.00,-0.02,0.01,973.52
4.327,0.11,0.97,-0.27,0.03,0.07,-0.01,0.00,-0.02,0.01,973.53
4.345,0.11,0.97,-0.27,0.07,0.11,-0.01,0.00,-0.02,0.01,973.53
4.368,0.11,0.96,-0.26,0.07,0.11,-0.01,0.00,-0.02,0.01,973.53
4.37,0.11,0.96,-0.26,0.07,0.11,-0.01,0.01,-0.01,0.00,973.53
4.449,0.11,0.96,-0.26,0.06,0.05,0.03,0.01,-0.01,0.00,973.53
4.456,0.10,0.96,-0.27,0.06,0.05,0.03,0.01,-0.01,0.00,973.53
4.461,0.10,0.96,-0.27,0.06,0.05,0.03,0.02,-0.01,-0.01,973.53
4.466,0.10,0.96,-0.27,0.02,0.05,-0.02,0.02,-0.01,-0.01,973.53
4.481,0.10,0.97,-0.27,0.02,0.05,-0.02,0.02,-0.01,-0.01,973.53
4.483,0.10,0.97,-0.27,0.02,0.05,-0.02,0.02,0.02,-0.00,973.53
4.486,0.10,0.97,-0.27,0.02,0.05,-0.02,0.02,0.02,-0.00,973.54
4.572,0.10,0.97,-0.27,0.02,0.07,-0.03,0.02,0.02,-0.00,973.54
4.581,0.11,0.97,-0.27,0.02,0.07,-0.03,0.02,0.02,-0.00,973.54
4.594,0.11,0.97,-0.27,0.02,0.07,-0.03,-0.00,0.01,-0.02,973.54
4.596,0.11,0.97,-0.27,0.03,0.07,-0.06,-0.00,0.01,-0.02,973.54
4.604,0.11,0.97,-0.26,0.03,0.07,-0.06,-0.00,0.01,-0.02,973.54
4.607,0.11,0.97,-0.26,0.03,0.07,-0.06,-0.01,0.04,-0.02,973.54
4.669,0.11,0.97,-0.26,0.10,0.08,-0.02,-0.01,0.04,-0.02,973.54
4.676,0.10,0.96,-0.25,0.10,0.08,-0.02,-0.01,0.04,-0.02,973.54
4.681,0.10,0.96,-0.25,0.10,0.08,-0.02,0.01,0.01,-0.02,973.54
4.687,0.10,0.96,-0.25,0.10,0.08,-0.02,0.01,0.01,-0.02,973.55
4.736,0.10,0.96,-0.25,-0.06,0.03,0.06,0.01,0.01,-0.02,973.55
4.739,0.10,0.97,-0.25,-0.06,0.03,0.06,0.01,0.01,-0.02,973.55
4.74,0.10,0.97,-0.25,-0.06,0.03,0.06,0.02,-0.00,-0.02,973.55
4.764,0.10,0.97,-0.25,0.04,0.07,0.09,0.02,-0.00,-0.02,973.55
4.8,0.10,0.97,-0.25,0.04,0.07,0.09,0.02,-0.00,-0.02,973.55
4.803,0.10,0.97,-0.25,0.04,0.07,0.09,0.03,0.02,-0.02,973.55
4.879,0.10,0.97,-0.25,-0.05,0.07,0.07,0.03,0.02,-0.02,973.55
4.883,0.07,0.96,-0.29,-0.05,0.07,0.07,0.03,0.02,-0.02,973.55
4.889,0.07,0.96,-0.29,-0.05,0.07,0.07,0.06,-0.05,0.03,973.55
4.891,0.07,0.96,-0.29,-0.05,0.07,0.07,0.06,-0.05,0.03,973.55
4.893,0.07,0.96,-0.29,-0.27,0.04,-0.19,0.06,-0.05,0.03,973.55
4.92,0.10,0.97,-0.26,-0.27,0.04,-0.19,0.06,-0.05,0.03,973.55
4.922,0.10,0.97,-0.26,-0.27,0.04,-0.19,0.10,-0.01,0.01,973.55
4.966,0.10,0.97,-0.26,0.03,0.13,0.05,0.10,-0.01,0.01,973.55
4.972,0.11,0.97,-0.28,0.03,0.13,0.05,0.10,-0.01,0.01,973.55
4.975,0.11,0.97,-0.28,0.03,0.13,0.05,0.13,0.15,-0.03,973.55
5.026,0.11,0.97,-0.28,0.04,0.09,-0.03,0.13,0.15,-0.03,973.55
5.029,0.08,0.96,-0.31,0.04,0.09,-0.03,0.13,0.15,-0.03,973.55
5.031,0.08,0.96,-0.31,0.04,0.09,-0.03,0.08,0.15,0.03,973.55
5.037,0.08,0.96,-0.31,0.04,0.09,-0.03,0.08,0.15,0.03,973.56
5.079,0.08,0.96,-0.31,-0.29,0.06,-0.28,0.08,0.15,0.03,973.56
5.082,0.12,0.97,-0.31,-0.29,0.06,-0.28,0.08,0.15,0.03,973.56
5.084,0.12,0.97,-0.31,-0.29,0.06,-0.28,0.05,0.22,0.02,973.56
5.164,0.12,0.97,-0.31,0.09,0.13,-0.25,0.05,0.22,0.02,973.56
5.173,0.11,0.96,-0.29,0.09,0.13,-0.25,0.05,0.22,0.02,973.56
5.175,0.11,0.96,-0.29,0.09,0.13,-0.25,0.01,0.18,-0.02,973.56
5.212,0.11,0.96,-0.29,-0.01,0.08,-0.08,0.01,0.18,-0.02,973.56
5.218,0.09,0.96,-0.32,-0.01,0.08,-0.08,0.01,0.18,-0.02,973.56
5.223,0.09,0.96,-0.32,-0.01,0.08,-0.08,0.01,0.21,-0.02,973.56
5.226,0.09,0.96,-0.32,-0.01,0.08,-0.08,0.01,0.21,-0.02,973.55
