time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
3.534,0.22,0.94,-0.25,-1.45,0.24,0.30,0.06,0.11,0.61,1006.28
3.539,0.22,0.94,-0.25,-1.45,0.24,0.30,0.07,0.27,0.77,1006.28
3.543,0.22,0.94,-0.25,-1.45,0.24,0.30,0.07,0.27,0.77,1006.29
3.597,0.22,0.94,-0.25,-0.72,0.17,-0.08,0.07,0.27,0.77,1006.29
3.6,0.16,0.98,-0.32,-0.72,0.17,-0.08,0.07,0.27,0.77,1006.29
3.602,0.16,0.98,-0.32,-0.72,0.17,-0.08,-0.04,0.19,1.08,1006.29
3.642,0.16,0.98,-0.32,-1.74,0.70,-0.83,-0.04,0.19,1.08,1006.29
3.658,0.31,1.05,-0.25,-1.74,0.70,-0.83,-0.04,0.19,1.08,1006.29
3.661,0.31,1.05,-0.25,-1.74,0.70,-0.83,-0.17,0.19,1.35,1006.29
3.697,0.31,1.05,-0.25,-0.84,1.56,-0.31,-0.17,0.19,1.35,1006.29
3.724,0.11,1.41,-0.21,-0.84,1.56,-0.31,-0.17,0.19,1.35,1006.29
3.726,0.11,1.41,-0.21,-0.84,1.56,-0.31,-0.23,0.79,2.13,1006.29
3.729,0.11,1.41,-0.21,-0.84,1.56,-0.31,-0.23,0.79,2.13,1006.29
3.765,0.11,1.41,-0.21,-3.67,5.39,-0.19,-0.23,0.79,2.13,1006.29
3.779,0.24,1.47,-0.17,-3.67,5.39,-0.19,-0.23,0.79,2.13,1006.29
3.784,0.24,1.47,-0.17,-3.67,5.39,-0.19,-0.35,0.13,2.71,1006.29
3.822,0.24,1.47,-0.17,-3.44,6.63,-0.14,-0.35,0.13,2.71,1006.29
3.834,0.40,0.77,-0.10,-3.44,6.63,-0.14,-0.35,0.13,2.71,1006.29
3.836,0.40,0.77,-0.10,-3.44,6.63,-0.14,-0.19,-1.39,2.55,1006.29
3.875,0.40,0.77,-0.10,-2.84,0.73,0.92,-0.19,-1.39,2.55,1006.29
3.906,0.44,0.61,-0.03,-2.84,0.73,0.92,-0.19,-1.39,2.55,1006.29
3.909,0.44,0.61,-0.03,-2.84,0.73,0.92,0.32,1.34,-0.21,1006.29
3.911,0.44,0.61,-0.03,-2.84,0.73,0.92,0.32,1.34,-0.21,1006.30
3.95,0.44,0.61,-0.03,-2.62,-0.80,1.31,0.32,1.34,-0.21,1006.30
3.953,0.16,0.55,-0.11,-2.62,-0.80,1.31,0.32,1.34,-0.21,1006.30
3.957,0.16,0.55,-0.11,-2.62,-0.80,1.31,0.40,0.91,-2.27,1006.30
4.004,0.16,0.55,-0.11,-4.40,-2.32,0.37,0.40,0.91,-2.27,1006.30
4.014,0.41,0.87,-0.12,-4.40,-2.32,0.37,0.40,0.91,-2.27,1006.30
4.015,0.41,0.87,-0.12,-4.40,-2.32,0.37,0.27,0.18,-3.25,1006.30
4.066,0.41,0.87,-0.12,-0.43,-0.11,0.28,0.27,0.18,-3.25,1006.30
4.164,0.63,1.04,-0.07,-0.43,-0.11,0.28,0.27,0.18,-3.25,1006.30
4.167,0.63,1.04,-0.07,-0.43,-0.11,0.28,0.27,1.03,-4.18,1006.30
4.175,0.63,1.04,-0.07,-0.43,-0.11,0.28,0.27,1.03,-4.18,1006.31
4.177,0.63,1.04,-0.07,3.56,0.89,0.75,0.27,1.03,-4.18,1006.31
4.18,0.42,1.03,-0.15,3.56,0.89,0.75,0.27,1.03,-4.18,1006.31
4.182,0.42,1.03,-0.15,3.56,0.89,0.75,0.40,0.37,-3.84,1006.31
4.184,0.42,1.03,-0.15,3.36,0.47,0.09,0.40,0.37,-3.84,1006.31
4.193,0.43,1.11,-0.07,3.36,0.47,0.09,0.40,0.37,-3.84,1006.31
4.195,0.43,1.11,-0.07,3.36,0.47,0.09,0.61,0.71,-3.43,1006.31
4.236,0.43,1.11,-0.07,5.14,1.25,1.11,0.61,0.71,-3.43,1006.31
4.294,0.28,0.97,-0.06,5.14,1.25,1.11,0.61,0.71,-3.43,1006.31
4.298,0.28,0.97,-0.06,5.14,1.25,1.11,0.49,0.27,-1.29,1006.31
4.3,0.28,0.97,-0.06,5.14,1.25,1.11,0.49,0.27,-1.29,1006.32
4.303,0.28,0.97,-0.06,4.68,0.08,1.44,0.49,0.27,-1.29,1006.32
4.367,0.36,0.92,-0.12,4.68,0.08,1.44,0.49,0.27,-1.29,1006.32
4.374,0.36,0.92,-0.12,4.68,0.08,1.44,0.20,0.18,0.81,1006.32
4.375,0.36,0.92,-0.12,5.33,-0.34,1.15,0.20,0.18,0.81,1006.32
4.377,-0.13,1.52,0.52,5.33,-0.34,1.15,0.20,0.18,0.81,1006.32
4.379,-0.13,1.52,0.52,5.33,-0.34,1.15,0.97,2.21,1.55,1006.32
4.432,-0.13,1.52,0.52,-1.19,5.52,7.88,0.97,2.21,1.55,1006.32
4.444,-0.16,0.57,-0.58,-1.19,5.52,7.88,0.97,2.21,1.55,1006.32
4.45,-0.16,0.57,-0.58,-1.19,5.52,7.88,0.18,-0.28,1.45,1006.32
4.457,-0.16,0.57,-0.58,-1.19,5.52,7.88,0.18,-0.28,1.45,1006.32
4.476,-0.16,0.57,-0.58,-2.25,-3.78,-2.83,0.18,-0.28,1.45,1006.32
4.505,0.38,1.01,-0.07,-2.25,-3.78,-2.83,0.18,-0.28,1.45,1006.32
4.516,0.38,1.01,-0.07,-2.25,-3.78,-2.83,0.60,1.11,0.62,1006.32
4.548,0.38,1.01,-0.07,2.54,0.61,2.35,0.60,1.11,0.62,1006.32
4.554,0.38,1.01,-0.07,2.54,0.61,2.35,0.19,0.12,0.74,1006.32
4.556,0.12,1.01,-0.38,2.54,0.61,2.35,0.19,0.12,0.74,1006.32
4.599,0.12,1.01,-0.38,-0.44,0.75,-0.53,0.19,0.12,0.74,1006.32
4.638,0.21,0.91,-0.33,-0.44,0.75,-0.53,0.19,0.12,0.74,1006.32
4.641,0.21,0.91,-0.33,-0.44,0.75,-0.53,0.11,0.25,0.61,1006.32
4.643,0.21,0.91,-0.33,-0.44,0.75,-0.53,0.11,0.25,0.61,1006.32
4.658,0.21,0.91,-0.33,0.10,-0.13,-0.05,0.11,0.25,0.61,1006.32
4.688,0.23,0.95,-0.34,0.10,-0.13,-0.05,0.11,0.25,0.61,1006.32
4.702,0.23,0.95,-0.34,0.10,-0.13,-0.05,0.07,-0.01,0.57,1006.32
4.732,0.23,0.95,-0.34,0.01,0.31,-0.07,0.07,-0.01,0.57,1006.32
4.734,0.24,0.93,-0.33,0.01,0.31,-0.07,0.07,-0.01,0.57,1006.32
4.736,0.24,0.93,-0.33,0.01,0.31,-0.07,0.18,0.32,0.47,1006.32
4.776,0.24,0.93,-0.33,-0.16,0.21,-0.00,0.18,0.32,0.47,1006.32
4.811,0.24,0.93,-0.35,-0.16,0.21,-0.00,0.18,0.32,0.47,1006.32
4.813,0.24,0.93,-0.35,-0.16,0.21,-0.00,0.18,0.11,0.54,1006.32
4.815,0.24,0.93,-0.35,-0.16,0.21,-0.00,0.18,0.11,0.54,1006.31
4.839,0.24,0.93,-0.35,-0.64,0.37,-0.04,0.18,0.11,0.54,1006.31
4.864,0.31,0.93,-0.34,-0.64,0.37,-0.04,0.18,0.11,0.54,1006.31
4.866,0.31,0.93,-0.34,-0.64,0.37,-0.04,0.22,0.36,0.47,1006.31
4.959,0.31,0.93,-0.34,-0.30,0.56,0.07,0.22,0.36,0.47,1006.31
4.962,0.25,0.96,-0.39,-0.30,0.56,0.07,0.22,0.36,0.47,1006.31
4.965,0.25,0.96,-0.39,-0.30,0.56,0.07,0.24,0.51,0.62,1006.31
4.967,0.25,0.96,-0.39,-1.18,0.97,-0.43,0.24,0.51,0.62,1006.31
4.975,0.21,0.96,-0.25,-1.18,0.97,-0.43,0.24,0.51,0.62,1006.31
4.979,0.21,0.96,-0.25,-1.18,0.97,-0.43,0.27,0.83,1.03,1006.31
4.981,0.21,0.96,-0.25,-1.18,0.97,-0.43,0.27,0.83,1.03,1006.29
5.016,0.21,0.96,-0.25,-2.19,1.21,0.91,0.27,0.83,1.03,1006.29
5.093,0.27,1.42,-0.28,-2.19,1.21,0.91,0.27,0.83,1.03,1006.29
5.096,0.27,1.42,-0.28,-2.19,1.21,0.91,0.40,1.21,1.86,1006.29
5.101,0.27,1.42,-0.28,-2.40,6.14,0.39,0.40,1.21,1.86,1006.29
5.104,0.49,1.09,-0.10,-2.40,6.14,0.39,0.40,1.21,1.86,1006.29
5.108,0.49,1.09,-0.10,-2.40,6.14,0.39,0.56,1.29,1.79,1006.29
5.15,0.49,1.09,-0.10,-1.10,3.41,1.94,0.56,1.29,1.79,1006.29
5.159,0.69,0.98,-0.43,-1.10,3.41,1.94,0.56,1.29,1.79,1006.29
5.16,0.69,0.98,-0.43,-1.10,3.41,1.94,1.06,1.83,1.40,1006.29
5.162,0.69,0.98,-0.43,-1.10,3.41,1.94,1.06,1.83,1.40,1006.29
