time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.038,0.18,0.97,0.04,2.15,0.26,-0.08,0.35,0.32,0.71,1006.33
1.04,0.18,0.97,0.04,2.15,0.26,-0.08,0.50,0.32,0.99,1006.33
1.064,0.18,0.97,0.04,0.60,-0.19,-0.41,0.50,0.32,0.99,1006.33
1.094,0.22,1.01,0.08,0.60,-0.19,-0.41,0.50,0.32,0.99,1006.33
1.097,0.22,1.01,0.08,0.60,-0.19,-0.41,0.63,0.16,1.30,1006.33
1.116,0.22,1.01,0.08,0.39,0.32,0.21,0.63,0.16,1.30,1006.33
1.154,0.19,0.98,0.05,0.39,0.32,0.21,0.63,0.16,1.30,1006.33
1.158,0.19,0.98,0.05,0.39,0.32,0.21,0.68,-0.06,1.25,1006.33
1.16,0.19,0.98,0.05,0.39,0.32,0.21,0.68,-0.06,1.25,1006.31
1.211,0.19,0.98,0.05,-0.58,0.13,0.24,0.68,-0.06,1.25,1006.31
1.216,0.25,0.96,0.06,-0.58,0.13,0.24,0.68,-0.06,1.25,1006.31
1.222,0.25,0.96,0.06,-0.58,0.13,0.24,0.60,0.09,0.87,1006.31
1.238,0.25,0.96,0.06,-0.54,0.09,0.68,0.60,0.09,0.87,1006.31
1.274,0.16,0.86,0.03,-0.54,0.09,0.68,0.60,0.09,0.87,1006.31
1.294,0.16,0.86,0.03,-0.54,0.09,0.68,0.61,0.02,0.55,1006.31
1.344,0.16,0.86,0.03,-2.06,-0.63,0.97,0.61,0.02,0.55,1006.31
1.348,0.27,0.96,-0.04,-2.06,-0.63,0.97,0.61,0.02,0.55,1006.31
1.351,0.27,0.96,-0.04,-2.06,-0.63,0.97,0.53,0.07,0.18,1006.31
1.353,0.27,0.96,-0.04,-2.06,-0.63,0.97,0.53,0.07,0.18,1006.30
1.36,0.27,0.96,-0.04,-1.11,0.35,0.49,0.53,0.07,0.18,1006.30
1.394,0.23,1.00,-0.11,-1.11,0.35,0.49,0.53,0.07,0.18,1006.30
1.404,0.23,1.00,-0.11,-1.11,0.35,0.49,0.45,0.46,-0.64,1006.30
1.419,0.23,1.00,-0.11,-1.28,0.68,-0.08,0.45,0.46,-0.64,1006.30
1.454,0.12,0.94,-0.21,-1.28,0.68,-0.08,0.45,0.46,-0.64,1006.30
1.456,0.12,0.94,-0.21,-1.28,0.68,-0.08,0.53,0.35,-1.19,1006.30
1.476,0.12,0.94,-0.21,-1.78,-0.07,-0.84,0.53,0.35,-1.19,1006.30
1.514,0.20,0.84,0.11,-1.78,-0.07,-0.84,0.53,0.35,-1.19,1006.30
1.516,0.20,0.84,0.11,-1.78,-0.07,-0.84,0.35,1.95,-1.62,1006.30
1.518,0.20,0.84,0.11,-1.78,-0.07,-0.84,0.35,1.95,-1.62,1006.29
1.543,0.20,0.84,0.11,-0.26,-1.25,2.54,0.35,1.95,-1.62,1006.29
1.598,-0.71,0.40,0.86,-0.26,-1.25,2.54,0.35,1.95,-1.62,1006.29
1.602,-0.71,0.40,0.86,-0.26,-1.25,2.54,0.29,1.72,-3.26,1006.29
1.606,-0.71,0.40,0.86,-8.28,-5.69,9.74,0.29,1.72,-3.26,1006.29
1.642,-0.89,0.77,-0.10,-8.28,-5.69,9.74,0.29,1.72,-3.26,1006.29
1.644,-0.89,0.77,-0.10,-8.28,-5.69,9.74,0.62,-0.31,-2.19,1006.29
1.673,-0.89,0.77,-0.10,-8.50,-2.09,0.72,0.62,-0.31,-2.19,1006.29
1.694,-0.50,0.88,-0.39,-8.50,-2.09,0.72,0.62,-0.31,-2.19,1006.29
1.698,-0.50,0.88,-0.39,-8.50,-2.09,0.72,0.25,0.24,-1.21,1006.29
1.7,-0.50,0.88,-0.39,-8.50,-2.09,0.72,0.25,0.24,-1.21,1006.30
1.717,-0.50,0.88,-0.39,-3.44,-0.88,-1.80,0.25,0.24,-1.21,1006.30
1.754,-0.14,1.15,-0.11,-3.44,-0.88,-1.80,0.25,0.24,-1.21,1006.30
1.761,-0.14,1.15,-0.11,-3.44,-0.88,-1.80,0.26,-0.64,-0.37,1006.30
1.782,-0.14,1.15,-0.11,0.94,2.01,1.08,0.26,-0.64,-0.37,1006.30
1.814,-0.16,0.97,-0.38,0.94,2.01,1.08,0.26,-0.64,-0.37,1006.30
1.817,-0.16,0.97,-0.38,0.94,2.01,1.08,0.28,-0.68,-0.70,1006.30
1.844,-0.16,0.97,-0.38,1.06,0.35,-1.45,0.28,-0.68,-0.70,1006.30
1.875,-0.27,0.93,-0.13,1.06,0.35,-1.45,0.28,-0.68,-0.70,1006.30
1.878,-0.27,0.93,-0.13,1.06,0.35,-1.45,0.26,-0.61,-0.80,1006.30
1.879,-0.27,0.93,-0.13,1.06,0.35,-1.45,0.26,-0.61,-0.80,1006.29
1.896,-0.27,0.93,-0.13,0.52,0.09,0.94,0.26,-0.61,-0.80,1006.29
1.943,-0.37,0.85,-0.17,0.52,0.09,0.94,0.26,-0.61,-0.80,1006.29
1.945,-0.37,0.85,-0.17,0.52,0.09,0.94,0.40,-0.43,-0.71,1006.29
1.975,-0.37,0.85,-0.17,-0.05,-0.55,0.66,0.40,-0.43,-0.71,1006.29
1.995,-0.28,0.76,-0.47,-0.05,-0.55,0.66,0.40,-0.43,-0.71,1006.29
1.998,-0.28,0.76,-0.47,-0.05,-0.55,0.66,0.39,-0.60,-0.93,1006.29
2.018,-0.28,0.76,-0.47,1.12,-1.18,-2.15,0.39,-0.60,-0.93,1006.29
2.083,0.35,2.18,-0.35,1.12,-1.18,-2.15,0.39,-0.60,-0.93,1006.29
2.087,0.35,2.18,-0.35,1.12,-1.18,-2.15,-0.05,-2.21,-2.57,1006.29
2.091,0.35,2.18,-0.35,1.12,-1.18,-2.15,-0.05,-2.21,-2.57,1006.30
2.097,0.35,2.18,-0.35,8.06,13.04,-1.09,-0.05,-2.21,-2.57,1006.30
2.114,-0.34,0.74,0.20,8.06,13.04,-1.09,-0.05,-2.21,-2.57,1006.30
2.117,-0.34,0.74,0.20,8.06,13.04,-1.09,0.50,-1.46,-2.33,1006.30
2.148,-0.34,0.74,0.20,2.56,-0.39,3.44,0.50,-1.46,-2.33,1006.30
2.197,-0.96,0.18,-0.50,2.56,-0.39,3.44,0.50,-1.46,-2.33,1006.30
2.2,-0.96,0.18,-0.50,2.56,-0.39,3.44,1.24,-2.49,0.34,1006.30
2.202,-0.96,0.18,-0.50,-1.96,-4.57,-4.17,1.24,-2.49,0.34,1006.30
2.257,-0.11,0.39,0.46,-1.96,-4.57,-4.17,1.24,-2.49,0.34,1006.30
2.271,-0.11,0.39,0.46,-1.96,-4.57,-4.17,1.67,-2.03,2.65,1006.30
2.275,-0.11,0.39,0.46,-1.96,-4.57,-4.17,1.67,-2.03,2.65,1006.30
2.277,-0.11,0.39,0.46,4.94,-3.86,3.98,1.67,-2.03,2.65,1006.30
2.295,-0.24,0.66,0.21,4.94,-3.86,3.98,1.67,-2.03,2.65,1006.30
2.298,-0.24,0.66,0.21,4.94,-3.86,3.98,1.41,-0.39,4.44,1006.30
2.317,-0.24,0.66,0.21,1.36,-2.61,1.68,1.41,-0.39,4.44,1006.30
2.362,-0.25,0.90,-0.05,1.36,-2.61,1.68,1.41,-0.39,4.44,1006.30
2.365,-0.25,0.90,-0.05,1.36,-2.61,1.68,0.37,-1.44,6.25,1006.30
2.389,-0.25,0.90,-0.05,-1.85,-0.93,-0.48,0.37,-1.44,6.25,1006.30
2.414,-0.10,1.27,-0.16,-1.85,-0.93,-0.48,0.37,-1.44,6.25,1006.30
2.416,-0.10,1.27,-0.16,-1.85,-0.93,-0.48,0.41,-1.89,6.06,1006.30
2.418,-0.10,1.27,-0.16,-1.85,-0.93,-0.48,0.41,-1.89,6.06,1006.32
2.445,-0.10,1.27,-0.16,-3.50,3.00,-1.38,0.41,-1.89,6.06,1006.32
2.476,0.00,1.23,-0.54,-3.50,3.00,-1.38,0.41,-1.89,6.06,1006.32
2.482,0.00,1.23,-0.54,-3.50,3.00,-1.38,0.32,-2.06,1.79,1006.32
2.497,0.00,1.23,-0.54,-2.68,2.79,-3.37,0.32,-2.06,1.79,1006.32
2.544,-0.41,0.76,-0.06,-2.68,2.79,-3.37,0.32,-2.06,1.79,1006.32
2.546,-0.41,0.76,-0.06,-2.68,2.79,-3.37,0.03,-1.74,-2.03,1006.32
2.557,-0.41,0.76,-0.06,-3.96,-2.10,1.71,0.03,-1.74,-2.03,1006.32
2.595,0.18,-0.02,1.03,-3.96,-2.10,1.71,0.03,-1.74,-2.03,1006.32
2.598,0.18,-0.02,1.03,-3.96,-2.10,1.71,0.96,2.59,-5.53,1006.32
2.599,0.18,-0.02,1.03,-3.96,-2.10,1.71,0.96,2.59,-5.53,1006.32
2.617,0.18,-0.02,1.03,3.00,-9.91,9.77,0.96,2.59,-5.53,1006.32
2.671,-1.22,0.85,-0.56,3.00,-9.91,9.77,0.96,2.59,-5.53,1006.32
2.683,-1.22,0.85,-0.56,3.00,-9.91,9.77,0.47,-3.92,-0.38,1006.32
2.69,-1.22,0.85,-0.56,-6.47,0.28,-4.34,0.47,-3.92,-0.38,1006.32
2.715,-0.41,0.83,-0.63,-6.47,0.28,-4.34,0.47,-3.92,-0.38,1006.32
2.718,-0.41,0.83,-0.63,-6.47,0.28,-4.34,0.09,0.33,-0.79,1006.32
2.748,-0.41,0.83,-0.63,1.17,0.15,-3.79,0.09,0.33,-0.79,1006.32
2.778,0.15,1.07,-0.29,1.17,0.15,-3.79,0.09,0.33,-0.79,1006.32
2.781,0.15,1.07,-0.29,1.17,0.15,-3.79,0.18,-0.47,-0.64,1006.32
2.784,0.15,1.07,-0.29,1.17,0.15,-3.79,0.18,-0.47,-0.64,1006.31
2.801,0.15,1.07,-0.29,4.09,1.29,-0.52,0.18,-0.47,-0.64,1006.31
2.848,-0.10,0.96,-0.29,4.09,1.29,-0.52,0.18,-0.47,-0.64,1006.31
2.851,-0.10,0.96,-0.29,4.09,1.29,-0.52,0.16,-0.45,-0.85,1006.31
2.857,-0.10,0.96,-0.29,1.52,0.27,-0.24,0.16,-0.45,-0.85,1006.31
2.897,-0.18,0.91,-0.23,1.52,0.27,-0.24,0.16,-0.45,-0.85,1006.31
2.902,-0.18,0.91,-0.23,1.52,0.27,-0.24,0.15,-0.40,-0.90,1006.31
2.92,-0.18,0.91,-0.23,0.74,-0.14,0.34,0.15,-0.40,-0.90,1006.31
2.956,-0.04,1.05,-0.30,0.74,-0.14,0.34,0.15,-0.40,-0.90,1006.31
2.968,-0.04,1.05,-0.30,0.74,-0.14,0.34,0.12,-0.13,-1.42,1006.31
2.971,-0.04,1.05,-0.30,0.74,-0.14,0.34,0.12,-0.13,-1.42,1006.29
2.996,-0.04,1.05,-0.30,1.33,0.99,-0.24,0.12,-0.13,-1.42,1006.29
3.016,-0.11,1.20,-0.25,1.33,0.99,-0.24,0.12,-0.13,-1.42,1006.29
3.018,-0.11,1.20,-0.25,1.33,0.99,-0.24,0.30,-0.64,-2.40,1006.29
3.038,-0.11,1.20,-0.25,0.74,2.48,0.01,0.30,-0.64,-2.40,1006.29
3.076,0.04,1.54,-0.03,0.74,2.48,0.01,0.30,-0.64,-2.40,1006.29
3.078,0.04,1.54,-0.03,0.74,2.48,0.01,0.26,-1.38,-2.77,1006.29
3.136,0.04,1.54,-0.03,1.41,5.37,0.82,0.26,-1.38,-2.77,1006.29
3.14,-0.82,0.71,-0.09,1.41,5.37,0.82,0.26,-1.38,-2.77,1006.29
3.143,-0.82,0.71,-0.09,1.41,5.37,0.82,0.50,-0.71,-2.07,1006.29
3.148,-0.82,0.71,-0.09,1.41,5.37,0.82,0.50,-0.71,-2.07,1006.29
3.16,-0.82,0.71,-0.09,-3.13,-1.49,-0.41,0.50,-0.71,-2.07,1006.29
3.196,-0.10,0.39,0.10,-3.13,-1.49,-0.41,0.50,-0.71,-2.07,1006.29
3.204,-0.10,0.39,0.10,-3.13,-1.49,-0.41,1.04,-0.37,1.08,1006.29
3.218,-0.10,0.39,0.10,3.24,-5.07,0.80,1.04,-0.37,1.08,1006.29
3.265,-0.54,0.48,-0.33,3.24,-5.07,0.80,1.04,-0.37,1.08,1006.29
3.269,-0.54,0.48,-0.33,3.24,-5.07,0.80,1.02,-1.52,3.92,1006.29
3.277,-0.54,0.48,-0.33,-1.29,-4.11,-1.84,1.02,-1.52,3.92,1006.29
3.315,-0.06,0.51,0.08,-1.29,-4.11,-1.84,1.02,-1.52,3.92,1006.29
3.318,-0.06,0.51,0.08,-1.29,-4.11,-1.84,1.18,-3.76,6.20,1006.29
3.32,-0.06,0.51,0.08,-1.29,-4.11,-1.84,1.18,-3.76,6.20,1006.30
3.337,-0.06,0.51,0.08,1.20,-4.61,1.87,1.18,-3.76,6.20,1006.30
3.376,-0.33,1.32,-0.24,1.20,-4.61,1.87,1.18,-3.76,6.20,1006.30
3.391,-0.33,1.32,-0.24,1.20,-4.61,1.87,1.54,-2.41,6.86,1006.30
3.408,-0.33,1.32,-0.24,-4.54,3.39,-0.70,1.54,-2.41,6.86,1006.30
3.45,0.31,1.53,-0.02,-4.54,3.39,-0.70,1.54,-2.41,6.86,1006.30
3.452,0.31,1.53,-0.02,-4.54,3.39,-0.70,0.81,-2.76,3.13,1006.30
3.458,0.31,1.53,-0.02,-0.73,6.18,1.79,0.81,-2.76,3.13,1006.30
3.497,-0.45,0.94,0.13,-0.73,6.18,1.79,0.81,-2.76,3.13,1006.30
3.499,-0.45,0.94,0.13,-0.73,6.18,1.79,-0.46,-1.10,-1.67,1006.30
3.501,-0.45,0.94,0.13,-0.73,6.18,1.79,-0.46,-1.10,-1.67,1006.29
3.518,-0.45,0.94,0.13,-7.33,-0.05,2.93,-0.46,-1.10,-1.67,1006.29
3.568,0.89,0.92,0.95,-7.33,-0.05,2.93,-0.46,-1.10,-1.67,1006.29
3.571,0.89,0.92,0.95,-7.33,-0.05,2.93,-0.32,0.31,-3.94,1006.29
3.579,0.89,0.92,0.95,6.21,-0.45,9.46,-0.32,0.31,-3.94,1006.29
3.616,-0.58,1.27,-0.30,6.21,-0.45,9.46,-0.32,0.31,-3.94,1006.29
3.619,-0.58,1.27,-0.30,6.21,-0.45,9.46,0.11,-2.51,-1.26,1006.29
3.641,-0.58,1.27,-0.30,-4.55,2.74,-2.40,0.11,-2.51,-1.26,1006.29
3.676,-0.10,1.01,-0.38,-4.55,2.74,-2.40,0.11,-2.51,-1.26,1006.29
3.679,-0.10,1.01,-0.38,-4.55,2.74,-2.40,0.26,0.44,-1.20,1006.29
3.681,-0.10,1.01,-0.38,-4.55,2.74,-2.40,0.26,0.44,-1.20,1006.29
3.718,-0.10,1.01,-0.38,0.70,0.34,-2.60,0.26,0.44,-1.20,1006.29
3.736,0.12,1.09,-0.22,0.70,0.34,-2.60,0.26,0.44,-1.20,1006.29
3.738,0.12,1.09,-0.22,0.70,0.34,-2.60,0.10,-1.12,-0.54,1006.29
3.768,0.12,1.09,-0.22,3.07,1.15,-0.69,0.10,-1.12,-0.54,1006.29
3.813,-0.11,1.00,-0.38,3.07,1.15,-0.69,0.10,-1.12,-0.54,1006.29
3.822,-0.11,1.00,-0.38,3.07,1.15,-0.69,0.08,-0.71,-0.98,1006.29
3.824,-0.11,1.00,-0.38,0.96,0.35,-1.86,0.08,-0.71,-0.98,1006.29
3.874,-0.19,1.02,-0.08,0.96,0.35,-1.86,0.08,-0.71,-0.98,1006.29
3.879,-0.19,1.02,-0.08,0.96,0.35,-1.86,0.01,-0.09,-1.44,1006.29
3.882,-0.19,1.02,-0.08,0.96,0.35,-1.86,0.01,-0.09,-1.44,1006.30
3.885,-0.19,1.02,-0.08,0.70,0.61,0.81,0.01,-0.09,-1.44,1006.30
3.916,-0.18,1.10,-0.18,0.70,0.61,0.81,0.01,-0.09,-1.44,1006.30
3.919,-0.18,1.10,-0.18,0.70,0.61,0.81,0.12,-0.50,-1.42,1006.30
3.939,-0.18,1.10,-0.18,1.20,1.62,-0.17,0.12,-0.50,-1.42,1006.30
3.979,0.04,1.29,-0.36,1.20,1.62,-0.17,0.12,-0.50,-1.42,1006.30
3.985,0.04,1.29,-0.36,1.20,1.62,-0.17,-0.07,-0.04,-2.76,1006.30
4.001,0.04,1.29,-0.36,3.07,3.36,-1.77,-0.07,-0.04,-2.76,1006.30
4.058,0.55,2.11,-0.40,3.07,3.36,-1.77,-0.07,-0.04,-2.76,1006.30
4.066,0.55,2.11,-0.40,3.07,3.36,-1.77,-0.87,-1.48,-3.69,1006.30
4.068,0.55,2.11,-0.40,3.07,3.36,-1.77,-0.87,-1.48,-3.69,1006.31
4.07,0.55,2.11,-0.40,10.45,12.37,-2.97,-0.87,-1.48,-3.69,1006.31
4.097,0.22,1.46,0.62,10.45,12.37,-2.97,-0.87,-1.48,-3.69,1006.31
4.1,0.22,1.46,0.62,10.45,12.37,-2.97,-0.14,-0.05,-2.91,1006.31
4.118,0.22,1.46,0.62,7.46,6.06,6.10,-0.14,-0.05,-2.91,1006.31
4.17,-1.35,0.06,-0.54,7.46,6.06,6.10,-0.14,-0.05,-2.91,1006.31
4.179,-1.35,0.06,-0.54,7.46,6.06,6.10,0.15,-0.16,1.07,1006.31
4.181,-1.35,0.06,-0.54,-6.25,-6.06,-3.81,0.15,-0.16,1.07,1006.31
4.22,-0.27,0.10,0.12,-6.25,-6.06,-3.81,0.15,-0.16,1.07,1006.31
4.226,-0.27,0.10,0.12,-6.25,-6.06,-3.81,0.34,-0.43,3.84,1006.31
4.228,-0.27,0.10,0.12,-6.25,-6.06,-3.81,0.34,-0.43,3.84,1006.34
4.238,-0.27,0.10,0.12,3.37,-6.78,1.77,0.34,-0.43,3.84,1006.34
4.295,-0.24,0.22,0.22,3.37,-6.78,1.77,0.34,-0.43,3.84,1006.34
4.298,-0.24,0.22,0.22,3.37,-6.78,1.77,0.77,-0.68,6.50,1006.34
4.305,-0.24,0.22,0.22,1.54,-6.81,2.48,0.77,-0.68,6.50,1006.34
4.337,-0.24,1.11,0.08,1.54,-6.81,2.48,0.77,-0.68,6.50,1006.34
4.34,-0.24,1.11,0.08,1.54,-6.81,2.48,1.15,0.66,8.56,1006.34
4.359,-0.24,1.11,0.08,-2.05,1.10,1.38,1.15,0.66,8.56,1006.34
4.399,-0.50,2.17,-0.47,-2.05,1.10,1.38,1.15,0.66,8.56,1006.34
4.402,-0.50,2.17,-0.47,-2.05,1.10,1.38,0.74,0.63,4.15,1006.34
4.405,-0.50,2.17,-0.47,-2.05,1.10,1.38,0.74,0.63,4.15,1006.34
4.419,-0.50,2.17,-0.47,-8.76,12.35,-3.31,0.74,0.63,4.15,1006.34
4.457,-0.33,1.16,0.18,-8.76,12.35,-3.31,0.74,0.63,4.15,1006.34
4.465,-0.33,1.16,0.18,-8.76,12.35,-3.31,-0.36,-0.39,-4.27,1006.34
4.489,-0.33,1.16,0.18,-7.23,2.49,2.94,-0.36,-0.39,-4.27,1006.34
4.517,2.59,3.74,0.65,-7.23,2.49,2.94,-0.36,-0.39,-4.27,1006.34
4.519,2.59,3.74,0.65,-7.23,2.49,2.94,0.17,4.12,-7.88,1006.34
4.542,2.59,3.74,0.65,26.21,27.07,8.28,0.17,4.12,-7.88,1006.34
4.584,-0.56,0.84,0.44,26.21,27.07,8.28,0.17,4.12,-7.88,1006.34
4.59,-0.56,0.84,0.44,26.21,27.07,8.28,0.51,-4.14,-1.81,1006.34
4.592,-0.56,0.84,0.44,26.21,27.07,8.28,0.51,-4.14,-1.81,1006.34
4.639,-0.56,0.84,0.44,-3.38,-1.18,6.16,0.51,-4.14,-1.81,1006.34
4.642,-1.09,0.84,-0.30,-3.38,-1.18,6.16,0.51,-4.14,-1.81,1006.34
4.644,-1.09,0.84,-0.30,-3.38,-1.18,6.16,0.36,0.46,-1.32,1006.34
4.659,-1.09,0.84,-0.30,-6.74,-0.47,-0.66,0.36,0.46,-1.32,1006.34
4.7,-0.17,0.97,-0.25,-6.74,-0.47,-0.66,0.36,0.46,-1.32,1006.34
4.703,-0.17,0.97,-0.25,-6.74,-0.47,-0.66,0.61,-1.00,-0.24,1006.34
4.728,-0.17,0.97,-0.25,2.45,0.86,-0.16,0.61,-1.00,-0.24,1006.34
4.78,-0.16,0.97,-0.48,2.45,0.86,-0.16,0.61,-1.00,-0.24,1006.34
4.787,-0.16,0.97,-0.48,2.45,0.86,-0.16,0.41,-1.08,-0.45,1006.34
4.789,-0.16,0.97,-0.48,2.45,0.86,-0.16,0.41,-1.08,-0.45,1006.33
4.79,-0.16,0.97,-0.48,1.99,0.86,-1.83,0.41,-1.08,-0.45,1006.33
4.82,-0.15,1.02,-0.15,1.99,0.86,-1.83,0.41,-1.08,-0.45,1006.33
4.823,-0.15,1.02,-0.15,1.99,0.86,-1.83,0.24,-1.14,-1.07,1006.33
4.841,-0.15,1.02,-0.15,2.04,1.15,1.00,0.24,-1.14,-1.07,1006.33
4.902,-0.15,1.04,-0.03,2.04,1.15,1.00,0.24,-1.14,-1.07,1006.33
4.905,-0.15,1.04,-0.03,2.04,1.15,1.00,0.10,-0.22,-1.67,1006.33
4.907,-0.15,1.04,-0.03,2.08,1.25,1.59,0.10,-0.22,-1.67,1006.33
4.94,0.13,1.33,-0.34,2.08,1.25,1.59,0.10,-0.22,-1.67,1006.33
4.942,0.13,1.33,-0.34,2.08,1.25,1.59,0.10,-0.99,-3.12,1006.33
4.944,0.13,1.33,-0.34,2.08,1.25,1.59,0.10,-0.99,-3.12,1006.34
4.967,0.13,1.33,-0.34,4.21,3.89,-1.25,0.10,-0.99,-3.12,1006.34
5.048,-0.34,1.48,-0.61,4.21,3.89,-1.25,0.10,-0.99,-3.12,1006.34
5.05,-0.34,1.48,-0.61,4.21,3.89,-1.25,-0.47,-3.13,-2.76,1006.34
5.051,-0.34,1.48,-0.61,0.86,5.66,-5.29,-0.47,-3.13,-2.76,1006.34
5.061,-1.11,0.52,-0.07,0.86,5.66,-5.29,-0.47,-3.13,-2.76,1006.34
5.064,-1.11,0.52,-0.07,0.86,5.66,-5.29,1.34,2.00,-1.43,1006.34
5.098,-1.11,0.52,-0.07,-5.30,-3.01,-0.54,1.34,2.00,-1.43,1006.34
