time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.527,0.09,0.99,-0.14,-0.03,-0.01,-0.01,0.01,0.01,-0.00,978.09
0.529,0.09,0.99,-0.14,-0.03,-0.01,-0.01,0.01,0.02,0.00,978.09
0.53,0.09,0.99,-0.14,-0.02,-0.00,-0.00,0.01,0.02,0.00,978.09
0.546,0.10,0.99,-0.14,-0.02,-0.00,-0.00,0.01,0.02,0.00,978.09
0.549,0.10,0.99,-0.14,-0.02,-0.00,-0.00,0.01,0.02,0.00,978.08
0.564,0.09,0.99,-0.14,-0.02,-0.00,-0.00,0.01,0.02,0.00,978.08
0.566,0.09,0.99,-0.14,-0.02,-0.00,-0.00,0.01,0.01,0.00,978.08
0.568,0.09,0.99,-0.14,-0.02,-0.00,0.00,0.01,0.01,0.00,978.08
0.584,0.08,0.99,-0.14,-0.02,-0.00,0.00,0.01,0.01,0.00,978.08
0.605,0.09,0.99,-0.14,-0.02,-0.00,0.00,0.01,0.01,0.00,978.08
0.606,0.09,0.99,-0.14,-0.02,-0.00,0.00,0.00,-0.00,0.01,978.08
0.607,0.09,0.99,-0.14,-0.03,0.00,-0.03,0.00,-0.00,0.01,978.08
0.609,0.09,0.99,-0.14,-0.03,0.00,-0.03,0.00,-0.00,0.01,978.07
0.629,0.10,0.99,-0.14,-0.03,0.00,-0.03,0.00,-0.00,0.01,978.07
0.646,0.10,0.99,-0.14,0.01,-0.01,-0.04,0.00,-0.00,0.01,978.07
0.649,0.10,0.99,-0.14,0.01,-0.01,-0.04,0.00,-0.00,0.01,978.07
0.65,0.10,0.99,-0.14,0.01,-0.01,-0.04,-0.01,-0.03,0.01,978.07
0.662,0.09,0.99,-0.14,0.01,-0.01,-0.04,-0.01,-0.03,0.01,978.07
0.666,0.09,0.99,-0.14,0.01,-0.01,-0.04,-0.01,-0.03,0.01,978.06
0.683,0.10,0.99,-0.12,0.01,-0.01,-0.04,-0.01,-0.03,0.01,978.06
0.683,0.10,0.99,-0.12,0.01,-0.01,-0.04,-0.01,-0.06,0.01,978.06
0.684,0.10,0.99,-0.12,0.01,-0.01,-0.03,-0.01,-0.06,0.01,978.06
0.702,0.12,0.99,-0.12,0.01,-0.01,-0.03,-0.01,-0.06,0.01,978.06
0.722,0.10,0.99,-0.13,0.01,-0.01,-0.03,-0.01,-0.06,0.01,978.06
0.723,0.10,0.99,-0.13,0.01,-0.01,-0.03,-0.01,-0.08,0.00,978.06
0.723,0.10,0.99,-0.13,0.06,-0.02,0.11,-0.01,-0.08,0.00,978.06
0.734,0.10,0.99,-0.13,0.06,-0.02,0.11,-0.01,-0.08,0.00,978.05
0.744,0.08,0.98,-0.15,0.06,-0.02,0.11,-0.01,-0.08,0.00,978.05
0.763,0.08,0.98,-0.15,0.00,-0.07,-0.07,-0.01,-0.08,0.00,978.05
0.765,0.12,0.97,-0.15,0.00,-0.07,-0.07,-0.01,-0.08,0.00,978.05
0.766,0.12,0.97,-0.15,0.00,-0.07,-0.07,-0.01,-0.04,0.00,978.05
0.782,0.17,0.98,-0.10,0.00,-0.07,-0.07,-0.01,-0.04,0.00,978.05
0.79,0.17,0.98,-0.10,0.00,-0.07,-0.07,-0.01,-0.04,0.00,978.06
0.803,0.23,0.98,-0.17,0.00,-0.07,-0.07,-0.01,-0.04,0.00,978.06
0.805,0.23,0.98,-0.17,0.00,-0.07,-0.07,-0.01,0.07,0.02,978.06
0.807,0.23,0.98,-0.17,-0.01,-0.06,-0.06,-0.01,0.07,0.02,978.06
0.821,0.08,1.00,-0.13,-0.01,-0.06,-0.06,-0.01,0.07,0.02,978.06
0.845,0.03,1.00,-0.12,-0.01,-0.06,-0.06,-0.01,0.07,0.02,978.06
0.848,0.03,1.00,-0.12,-0.01,-0.06,-0.06,0.04,0.43,-0.06,978.06
0.849,0.03,1.00,-0.12,0.62,-0.01,0.03,0.04,0.43,-0.06,978.06
0.85,0.03,1.00,-0.12,0.62,-0.01,0.03,0.04,0.43,-0.06,978.06
0.864,0.05,1.00,-0.14,0.62,-0.01,0.03,0.04,0.43,-0.06,978.06
0.88,0.02,1.00,-0.17,0.62,-0.01,0.03,0.04,0.43,-0.06,978.06
0.883,0.02,1.00,-0.17,0.62,-0.01,0.03,0.03,0.32,-0.08,978.06
0.884,0.02,1.00,-0.17,-0.61,0.10,-0.07,0.03,0.32,-0.08,978.06
0.9,0.02,0.99,-0.19,-0.61,0.10,-0.07,0.03,0.32,-0.08,978.06
0.906,0.02,0.99,-0.19,-0.61,0.10,-0.07,0.03,0.32,-0.08,978.07
0.921,-0.01,1.01,-0.17,-0.61,0.10,-0.07,0.03,0.32,-0.08,978.07
0.924,-0.01,1.01,-0.17,-0.61,0.10,-0.07,-0.02,0.20,0.04,978.07
0.926,-0.01,1.01,-0.17,-0.62,0.10,-0.09,-0.02,0.20,0.04,978.07
0.949,-0.02,1.01,-0.17,-0.62,0.10,-0.09,-0.02,0.20,0.04,978.07
0.97,0.06,0.99,-0.22,-0.62,0.10,-0.09,-0.02,0.20,0.04,978.07
0.973,0.06,0.99,-0.22,-0.62,0.10,-0.09,-0.08,0.09,0.19,978.07
0.974,0.06,0.99,-0.22,-1.03,0.15,-0.46,-0.08,0.09,0.19,978.07
0.975,0.06,0.99,-0.22,-1.03,0.15,-0.46,-0.08,0.09,0.19,978.06
0.981,0.10,0.99,-0.22,-1.03,0.15,-0.46,-0.08,0.09,0.19,978.06
0.999,0.09,0.99,-0.15,-1.03,0.15,-0.46,-0.08,0.09,0.19,978.06
1.001,0.09,0.99,-0.15,-1.03,0.15,-0.46,-0.17,-0.03,0.30,978.06
1.001,0.09,0.99,-0.15,-0.29,0.00,-0.68,-0.17,-0.03,0.30,978.06
1.018,0.16,1.00,-0.15,-0.29,0.00,-0.68,-0.17,-0.03,0.30,978.06
1.026,0.16,1.00,-0.15,-0.29,0.00,-0.68,-0.17,-0.03,0.30,978.07
1.042,0.22,0.98,-0.25,-0.29,0.00,-0.68,-0.17,-0.03,0.30,978.07
1.045,0.22,0.98,-0.25,-0.29,0.00,-0.68,-0.27,-0.09,0.30,978.07
1.047,0.22,0.98,-0.25,-0.40,0.00,-0.76,-0.27,-0.09,0.30,978.07
1.06,0.17,0.99,-0.18,-0.40,0.00,-0.76,-0.27,-0.09,0.30,978.07
1.078,0.21,1.00,-0.13,-0.40,0.00,-0.76,-0.27,-0.09,0.30,978.07
1.081,0.21,1.00,-0.13,-0.40,0.00,-0.76,-0.37,0.03,0.24,978.07
1.082,0.21,1.00,-0.13,0.50,0.00,-0.87,-0.37,0.03,0.24,978.07
1.086,0.21,1.00,-0.13,0.50,0.00,-0.87,-0.37,0.03,0.24,978.07
1.098,0.12,1.02,-0.17,0.50,0.00,-0.87,-0.37,0.03,0.24,978.07
1.118,0.03,1.03,-0.14,0.50,0.00,-0.87,-0.37,0.03,0.24,978.07
1.121,0.03,1.03,-0.14,0.50,0.00,-0.87,-0.47,0.16,0.18,978.07
1.123,0.03,1.03,-0.14,-0.22,0.27,-0.58,-0.47,0.16,0.18,978.07
1.148,-0.01,1.05,-0.03,-0.22,0.27,-0.58,-0.47,0.16,0.18,978.07
1.151,-0.01,1.05,-0.03,-0.22,0.27,-0.58,-0.47,0.16,0.18,978.08
1.158,-0.07,1.11,-0.01,-0.22,0.27,-0.58,-0.47,0.16,0.18,978.08
1.159,-0.07,1.11,-0.01,-0.22,0.27,-0.58,-0.54,-0.12,0.30,978.08
1.159,-0.07,1.11,-0.01,-0.33,0.27,-0.77,-0.54,-0.12,0.30,978.08
1.177,0.01,1.15,-0.06,-0.33,0.27,-0.77,-0.54,-0.12,0.30,978.08
1.199,0.01,1.15,-0.06,-1.94,1.10,0.18,-0.54,-0.12,0.30,978.08
1.202,0.18,1.16,-0.05,-1.94,1.10,0.18,-0.54,-0.12,0.30,978.08
1.204,0.18,1.16,-0.05,-1.94,1.10,0.18,-0.50,-0.67,0.66,978.08
1.206,0.18,1.16,-0.05,-1.94,1.10,0.18,-0.50,-0.67,0.66,978.08
1.216,0.31,1.03,-0.03,-1.94,1.10,0.18,-0.50,-0.67,0.66,978.08
1.245,0.35,0.93,-0.10,-1.94,1.10,0.18,-0.50,-0.67,0.66,978.08
1.249,0.35,0.93,-0.10,-1.94,1.10,0.18,-0.37,-0.93,0.98,978.08
1.25,0.35,0.93,-0.10,0.66,0.53,-0.13,-0.37,-0.93,0.98,978.08
1.256,0.46,1.08,-0.13,0.66,0.53,-0.13,-0.37,-0.93,0.98,978.08
1.27,0.46,1.08,-0.13,0.66,0.53,-0.13,-0.37,-0.93,0.98,978.09
1.276,0.30,1.23,0.02,0.66,0.53,-0.13,-0.37,-0.93,0.98,978.09
1.278,0.30,1.23,0.02,0.66,0.53,-0.13,-0.24,-0.19,0.50,978.09
1.28,0.30,1.23,0.02,0.46,0.56,-0.20,-0.24,-0.19,0.50,978.09
1.295,-0.47,1.17,-0.15,0.46,0.56,-0.20,-0.24,-0.19,0.50,978.09
1.316,-0.47,1.17,-0.15,-0.89,1.63,-0.59,-0.24,-0.19,0.50,978.09
1.32,-0.33,1.04,-0.02,-0.89,1.63,-0.59,-0.24,-0.19,0.50,978.09
1.322,-0.33,1.04,-0.02,-0.89,1.63,-0.59,-0.17,0.64,-1.21,978.09
1.326,-0.33,1.04,-0.02,-0.89,1.63,-0.59,-0.17,0.64,-1.21,978.09
1.35,0.20,1.06,-0.04,-0.89,1.63,-0.59,-0.17,0.64,-1.21,978.09
1.355,0.19,1.07,-0.21,-0.89,1.63,-0.59,-0.17,0.64,-1.21,978.09
1.356,0.19,1.07,-0.21,-0.89,1.63,-0.59,-0.22,0.04,-1.71,978.09
1.357,0.19,1.07,-0.21,-0.91,0.50,-0.71,-0.22,0.04,-1.71,978.09
1.375,-0.19,1.08,-0.15,-0.91,0.50,-0.71,-0.22,0.04,-1.71,978.09
1.385,-0.19,1.08,-0.15,-0.91,0.50,-0.71,-0.22,0.04,-1.71,978.08
1.395,-0.19,1.08,-0.15,-0.09,0.43,-0.76,-0.22,0.04,-1.71,978.08
1.4,-0.17,1.12,-0.20,-0.09,0.43,-0.76,-0.22,0.04,-1.71,978.08
1.401,-0.17,1.12,-0.20,-0.09,0.43,-0.76,-0.18,-0.09,-2.11,978.08
1.414,-0.07,1.09,-0.08,-0.09,0.43,-0.76,-0.18,-0.09,-2.11,978.08
1.434,0.12,1.08,-0.04,-0.09,0.43,-0.76,-0.18,-0.09,-2.11,978.08
1.435,0.12,1.08,-0.04,-0.09,0.43,-0.76,-0.24,-0.83,-2.27,978.08
1.436,0.12,1.08,-0.04,-0.82,0.82,-1.36,-0.24,-0.83,-2.27,978.08
1.451,0.12,1.08,-0.04,-0.82,0.82,-1.36,-0.24,-0.83,-2.27,978.07
1.453,0.28,1.03,0.13,-0.82,0.82,-1.36,-0.24,-0.83,-2.27,978.07
1.472,0.08,0.98,0.12,-0.82,0.82,-1.36,-0.24,-0.83,-2.27,978.07
1.473,0.08,0.98,0.12,-0.82,0.82,-1.36,-0.34,-0.38,-2.23,978.07
1.474,0.08,0.98,0.12,2.97,0.27,0.60,-0.34,-0.38,-2.23,978.07
1.492,-0.04,0.98,0.01,2.97,0.27,0.60,-0.34,-0.38,-2.23,978.07
1.505,-0.04,0.98,0.01,2.97,0.27,0.60,-0.34,-0.38,-2.23,978.08
1.513,-0.24,1.04,-0.20,2.97,0.27,0.60,-0.34,-0.38,-2.23,978.08
1.515,-0.24,1.04,-0.20,2.97,0.27,0.60,-0.16,1.35,-2.32,978.08
1.515,-0.24,1.04,-0.20,3.80,0.44,0.63,-0.16,1.35,-2.32,978.08
1.532,-0.28,0.98,-0.25,3.80,0.44,0.63,-0.16,1.35,-2.32,978.08
1.552,-0.29,0.88,-0.16,3.80,0.44,0.63,-0.16,1.35,-2.32,978.08
1.554,-0.29,0.88,-0.16,3.80,0.44,0.63,-0.12,1.15,-2.15,978.08
1.555,-0.29,0.88,-0.16,1.23,0.36,-1.40,-0.12,1.15,-2.15,978.08
1.565,-0.29,0.88,-0.16,1.23,0.36,-1.40,-0.12,1.15,-2.15,978.07
1.571,-0.25,0.86,-0.09,1.23,0.36,-1.40,-0.12,1.15,-2.15,978.07
1.591,-0.20,0.80,0.03,1.23,0.36,-1.40,-0.12,1.15,-2.15,978.07
1.591,-0.20,0.80,0.03,1.23,0.36,-1.40,-0.01,0.18,-1.79,978.07
1.592,-0.20,0.80,0.03,1.28,-0.91,-0.68,-0.01,0.18,-1.79,978.07
1.617,-0.27,0.78,0.04,1.28,-0.91,-0.68,-0.01,0.18,-1.79,978.07
1.625,-0.27,0.78,0.04,1.28,-0.91,-0.68,-0.01,0.18,-1.79,978.08
1.631,-0.24,0.79,0.05,1.28,-0.91,-0.68,-0.01,0.18,-1.79,978.08
1.632,-0.24,0.79,0.05,1.28,-0.91,-0.68,0.40,-0.02,-1.40,978.08
1.633,-0.24,0.79,0.05,1.75,-0.68,-0.53,0.40,-0.02,-1.40,978.08
1.65,-0.25,0.76,0.06,1.75,-0.68,-0.53,0.40,-0.02,-1.40,978.08
1.672,-0.30,0.79,0.11,1.75,-0.68,-0.53,0.40,-0.02,-1.40,978.08
1.675,-0.30,0.79,0.11,1.75,-0.68,-0.53,0.71,-0.23,-0.84,978.08
1.677,-0.30,0.79,0.11,1.96,-1.16,0.89,0.71,-0.23,-0.84,978.08
1.686,-0.30,0.79,0.11,1.96,-1.16,0.89,0.71,-0.23,-0.84,978.08
1.691,-0.12,0.78,0.19,1.96,-1.16,0.89,0.71,-0.23,-0.84,978.08
1.711,-0.09,0.82,0.16,1.96,-1.16,0.89,0.71,-0.23,-0.84,978.08
1.714,-0.09,0.82,0.16,1.96,-1.16,0.89,0.78,-0.54,-0.18,978.08
1.716,-0.09,0.82,0.16,2.79,-0.91,2.03,0.78,-0.54,-0.18,978.08
1.734,-0.15,0.95,0.16,2.79,-0.91,2.03,0.78,-0.54,-0.18,978.08
1.753,-0.15,0.95,0.16,2.79,-0.91,2.03,0.78,-0.54,-0.18,978.08
1.756,-0.15,0.95,0.16,2.63,-0.93,2.23,0.78,-0.54,-0.18,978.08
1.757,-0.24,0.94,0.10,2.63,-0.93,2.23,0.78,-0.54,-0.18,978.08
1.758,-0.24,0.94,0.10,2.63,-0.93,2.23,0.69,-0.02,0.33,978.08
1.771,-0.36,0.91,0.02,2.63,-0.93,2.23,0.69,-0.02,0.33,978.08
1.79,-0.36,0.91,0.03,2.63,-0.93,2.23,0.69,-0.02,0.33,978.08
1.793,-0.36,0.91,0.03,2.63,-0.93,2.23,0.45,-0.01,0.75,978.08
1.795,-0.36,0.91,0.03,1.56,0.29,1.78,0.45,-0.01,0.75,978.08
1.805,-0.36,0.91,0.03,1.56,0.29,1.78,0.45,-0.01,0.75,978.07
1.809,-0.19,0.91,0.13,1.56,0.29,1.78,0.45,-0.01,0.75,978.07
1.845,-0.19,0.91,0.13,1.12,-0.01,1.55,0.45,-0.01,0.75,978.07
1.85,-0.21,0.93,0.04,1.12,-0.01,1.55,0.45,-0.01,0.75,978.07
1.85,-0.21,0.93,0.04,1.12,-0.01,1.55,0.43,-0.57,1.12,978.07
1.851,-0.33,0.99,-0.11,1.12,-0.01,1.55,0.43,-0.57,1.12,978.07
1.864,-0.33,0.99,-0.11,1.12,-0.01,1.55,0.43,-0.57,1.12,978.06
1.869,-0.50,0.98,-0.14,1.12,-0.01,1.55,0.43,-0.57,1.12,978.06
1.871,-0.50,0.98,-0.14,1.12,-0.01,1.55,0.58,-0.33,1.12,978.06
1.872,-0.50,0.98,-0.14,0.72,-0.14,1.69,0.58,-0.33,1.12,978.06
1.887,-0.56,1.01,-0.19,0.72,-0.14,1.69,0.58,-0.33,1.12,978.06
1.908,-0.34,1.02,-0.07,0.72,-0.14,1.69,0.58,-0.33,1.12,978.06
1.91,-0.34,1.02,-0.07,0.72,-0.14,1.69,0.60,-0.85,1.00,978.06
1.91,-0.34,1.02,-0.07,-1.64,0.47,-0.29,0.60,-0.85,1.00,978.06
1.925,-0.34,1.02,-0.07,-1.64,0.47,-0.29,0.60,-0.85,1.00,978.06
1.953,-0.21,1.00,-0.08,-1.64,0.47,-0.29,0.60,-0.85,1.00,978.06
1.956,-0.37,1.01,-0.13,-1.64,0.47,-0.29,0.60,-0.85,1.00,978.06
1.957,-0.37,1.01,-0.13,-1.64,0.47,-0.29,0.49,-1.16,0.94,978.06
1.959,-0.37,1.01,-0.13,-0.35,0.60,0.29,0.49,-1.16,0.94,978.06
1.97,-0.53,0.99,-0.27,-0.35,0.60,0.29,0.49,-1.16,0.94,978.06
1.986,-0.53,0.99,-0.27,-0.35,0.60,0.29,0.49,-1.16,0.94,978.07
1.989,-0.29,0.96,-0.19,-0.35,0.60,0.29,0.49,-1.16,0.94,978.07
1.991,-0.29,0.96,-0.19,-0.35,0.60,0.29,0.45,-1.20,0.76,978.07
1.993,-0.29,0.96,-0.19,-0.57,0.54,0.33,0.45,-1.20,0.76,978.07
2.008,0.09,0.91,-0.03,-0.57,0.54,0.33,0.45,-1.20,0.76,978.07
2.026,0.04,0.93,-0.07,-0.57,0.54,0.33,0.45,-1.20,0.76,978.07
2.028,0.04,0.93,-0.07,-0.19,-0.10,-0.33,0.45,-1.20,0.76,978.07
2.028,0.04,0.93,-0.07,-0.19,-0.10,-0.33,0.35,-1.63,0.86,978.07
2.046,0.04,0.93,-0.07,-0.19,-0.10,-0.33,0.35,-1.63,0.86,978.08
2.05,-0.10,0.99,-0.01,-0.19,-0.10,-0.33,0.35,-1.63,0.86,978.08
2.073,-0.01,0.95,-0.08,-0.19,-0.10,-0.33,0.35,-1.63,0.86,978.08
2.076,-0.01,0.95,-0.08,-0.19,-0.10,-0.33,0.34,-0.60,0.87,978.08
2.078,-0.01,0.95,-0.08,1.64,-0.10,0.79,0.34,-0.60,0.87,978.08
2.086,-0.12,0.96,-0.35,1.64,-0.10,0.79,0.34,-0.60,0.87,978.08
2.105,-0.12,0.96,-0.35,1.64,-0.10,0.79,0.34,-0.60,0.87,978.07
2.111,-0.12,0.93,-0.29,1.64,-0.10,0.79,0.34,-0.60,0.87,978.07
2.115,-0.12,0.93,-0.29,1.64,-0.10,0.79,0.45,-0.15,0.94,978.07
2.119,-0.12,0.93,-0.29,1.28,-0.13,0.93,0.45,-0.15,0.94,978.07
2.127,-0.24,1.01,-0.09,1.28,-0.13,0.93,0.45,-0.15,0.94,978.07
2.154,-0.14,1.03,-0.30,1.28,-0.13,0.93,0.45,-0.15,0.94,978.07
2.155,-0.14,1.03,-0.30,1.28,-0.13,0.93,0.40,-0.55,1.15,978.07
2.155,-0.14,1.03,-0.30,-0.44,-0.12,-0.80,0.40,-0.55,1.15,978.07
2.163,-0.14,1.03,-0.30,-0.44,-0.12,-0.80,0.40,-0.55,1.15,978.07
2.165,0.31,1.04,-0.00,-0.44,-0.12,-0.80,0.40,-0.55,1.15,978.07
2.184,0.25,1.09,-0.01,-0.44,-0.12,-0.80,0.40,-0.55,1.15,978.07
2.185,0.25,1.09,-0.01,-0.44,-0.12,-0.80,0.18,-0.35,1.18,978.07
2.186,0.25,1.09,-0.01,2.02,0.72,0.62,0.18,-0.35,1.18,978.07
2.203,0.13,0.98,-0.10,2.02,0.72,0.62,0.18,-0.35,1.18,978.07
2.225,0.13,0.98,-0.10,2.02,0.72,0.62,0.18,-0.35,1.18,978.05
2.227,0.03,0.98,-0.18,2.02,0.72,0.62,0.18,-0.35,1.18,978.05
2.229,0.03,0.98,-0.18,2.02,0.72,0.62,0.01,1.09,1.04,978.05
2.23,0.03,0.98,-0.18,1.53,0.69,0.62,0.01,1.09,1.04,978.05
2.244,-0.04,1.09,-0.24,1.53,0.69,0.62,0.01,1.09,1.04,978.05
2.268,0.06,1.13,-0.11,1.53,0.69,0.62,0.01,1.09,1.04,978.05
2.27,0.06,1.13,-0.11,1.53,0.69,0.62,0.00,1.65,0.97,978.05
2.271,0.06,1.13,-0.11,0.07,0.28,-0.07,0.00,1.65,0.97,978.05
2.284,0.23,1.04,-0.02,0.07,0.28,-0.07,0.00,1.65,0.97,978.05
2.286,0.23,1.04,-0.02,0.07,0.28,-0.07,0.00,1.65,0.97,978.06
2.303,0.27,0.96,-0.11,0.07,0.28,-0.07,0.00,1.65,0.97,978.06
2.304,0.27,0.96,-0.11,0.07,0.28,-0.07,-0.30,1.75,0.75,978.06
2.305,0.27,0.96,-0.11,1.12,0.56,0.67,-0.30,1.75,0.75,978.06
2.323,0.11,1.07,-0.14,1.12,0.56,0.67,-0.30,1.75,0.75,978.06
2.347,-0.03,1.11,-0.32,1.12,0.56,0.67,-0.30,1.75,0.75,978.06
2.351,-0.03,1.11,-0.32,1.12,0.56,0.67,-0.37,2.76,0.48,978.06
2.351,-0.03,1.11,-0.32,0.77,0.55,0.42,-0.37,2.76,0.48,978.06
2.352,-0.03,1.11,-0.32,0.77,0.55,0.42,-0.37,2.76,0.48,978.06
2.362,0.20,1.05,-0.00,0.77,0.55,0.42,-0.37,2.76,0.48,978.06
2.382,0.05,1.06,-0.22,0.77,0.55,0.42,-0.37,2.76,0.48,978.06
2.385,0.05,1.06,-0.22,0.77,0.55,0.42,-0.49,3.22,0.24,978.06
2.386,0.05,1.06,-0.22,-0.40,0.88,-0.64,-0.49,3.22,0.24,978.06
2.401,0.01,1.02,-0.15,-0.40,0.88,-0.64,-0.49,3.22,0.24,978.06
2.405,0.01,1.02,-0.15,-0.40,0.88,-0.64,-0.49,3.22,0.24,978.06
2.422,-0.05,1.07,-0.04,-0.40,0.88,-0.64,-0.49,3.22,0.24,978.06
2.425,-0.05,1.07,-0.04,-0.40,0.88,-0.64,-0.53,2.95,0.08,978.06
2.427,-0.05,1.07,-0.04,-1.34,0.59,-0.80,-0.53,2.95,0.08,978.06
