time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.65,0.14,0.97,0.28,-0.24,-0.41,-0.07,0.31,0.21,0.00,1006.35
0.652,0.14,0.97,0.28,0.28,0.02,0.53,0.31,0.21,0.00,1006.35
0.696,0.19,0.99,0.19,0.28,0.02,0.53,0.31,0.21,0.00,1006.35
0.698,0.19,0.99,0.19,0.28,0.02,0.53,0.38,0.53,-0.13,1006.35
0.7,0.19,0.99,0.19,0.28,0.02,0.53,0.38,0.53,-0.13,1006.35
0.702,0.19,0.99,0.19,0.79,0.20,-0.16,0.38,0.53,-0.13,1006.35
0.754,0.15,0.92,0.29,0.79,0.20,-0.16,0.38,0.53,-0.13,1006.35
0.757,0.15,0.92,0.29,0.79,0.20,-0.16,0.51,0.56,-0.26,1006.35
0.759,0.15,0.92,0.29,0.48,-0.55,0.90,0.51,0.56,-0.26,1006.35
0.813,0.15,1.03,0.22,0.48,-0.55,0.90,0.51,0.56,-0.26,1006.35
0.816,0.15,1.03,0.22,0.48,-0.55,0.90,0.69,0.70,-0.35,1006.35
0.818,0.15,1.03,0.22,0.62,0.45,0.51,0.69,0.70,-0.35,1006.35
0.887,0.00,0.93,0.19,0.62,0.45,0.51,0.69,0.70,-0.35,1006.35
0.89,0.00,0.93,0.19,0.62,0.45,0.51,0.81,1.29,-0.37,1006.35
0.896,0.00,0.93,0.19,0.62,0.45,0.51,0.81,1.29,-0.37,1006.37
0.902,0.00,0.93,0.19,-0.57,-0.57,0.49,0.81,1.29,-0.37,1006.37
0.949,0.11,0.94,0.09,-0.57,-0.57,0.49,0.81,1.29,-0.37,1006.37
0.953,0.11,0.94,0.09,-0.57,-0.57,0.49,0.81,1.94,-0.40,1006.37
0.955,0.11,0.94,0.09,1.01,-0.57,0.26,0.81,1.94,-0.40,1006.37
1.0,0.13,0.99,-0.02,1.01,-0.57,0.26,0.81,1.94,-0.40,1006.37
1.003,0.13,0.99,-0.02,1.01,-0.57,0.26,0.47,3.27,-0.40,1006.37
1.005,0.13,0.99,-0.02,1.40,-0.10,-0.48,0.47,3.27,-0.40,1006.37
1.052,-0.42,0.88,-0.19,1.40,-0.10,-0.48,0.47,3.27,-0.40,1006.37
1.056,-0.42,0.88,-0.19,1.40,-0.10,-0.48,0.44,2.39,0.10,1006.37
1.057,-0.42,0.88,-0.19,1.40,-0.10,-0.48,0.44,2.39,0.10,1006.37
1.059,-0.42,0.88,-0.19,-3.80,-1.13,-1.76,0.44,2.39,0.10,1006.37
1.114,-0.13,0.91,-0.10,-3.80,-1.13,-1.76,0.44,2.39,0.10,1006.37
1.117,-0.13,0.91,-0.10,-3.80,-1.13,-1.76,0.52,0.39,0.48,1006.37
1.12,-0.13,0.91,-0.10,-0.97,-0.85,-0.55,0.52,0.39,0.48,1006.37
1.182,0.05,0.98,-0.15,-0.97,-0.85,-0.55,0.52,0.39,0.48,1006.37
1.206,0.05,0.98,-0.15,-0.97,-0.85,-0.55,0.44,-0.04,0.63,1006.37
1.207,0.05,0.98,-0.15,0.51,-0.17,-0.73,0.44,-0.04,0.63,1006.37
1.232,0.13,1.05,-0.07,0.51,-0.17,-0.73,0.44,-0.04,0.63,1006.37
1.235,0.13,1.05,-0.07,0.51,-0.17,-0.73,0.48,0.01,0.46,1006.37
1.236,0.13,1.05,-0.07,0.51,-0.17,-0.73,0.48,0.01,0.46,1006.36
1.238,0.13,1.05,-0.07,0.94,0.55,0.20,0.48,0.01,0.46,1006.36
1.292,0.08,0.99,-0.15,0.94,0.55,0.20,0.48,0.01,0.46,1006.36
1.295,0.08,0.99,-0.15,0.94,0.55,0.20,0.61,0.30,0.20,1006.36
1.302,0.08,0.99,-0.15,0.12,-0.01,-0.26,0.61,0.30,0.20,1006.36
1.356,0.12,0.99,-0.29,0.12,-0.01,-0.26,0.61,0.30,0.20,1006.36
1.362,0.12,0.99,-0.29,0.12,-0.01,-0.26,0.51,0.51,0.01,1006.36
1.366,0.12,0.99,-0.29,0.26,0.12,-1.09,0.51,0.51,0.01,1006.36
1.424,0.05,0.99,-0.26,0.26,0.12,-1.09,0.51,0.51,0.01,1006.36
1.43,0.05,0.99,-0.26,0.26,0.12,-1.09,0.31,0.45,0.06,1006.36
1.434,0.05,0.99,-0.26,0.26,0.12,-1.09,0.31,0.45,0.06,1006.35
1.437,0.05,0.99,-0.26,-0.40,0.09,-0.63,0.31,0.45,0.06,1006.35
1.487,0.03,0.96,-0.25,-0.40,0.09,-0.63,0.31,0.45,0.06,1006.35
1.49,0.03,0.96,-0.25,-0.40,0.09,-0.63,0.28,0.31,0.24,1006.35
1.493,0.03,0.96,-0.25,-0.68,-0.13,-0.39,0.28,0.31,0.24,1006.35
1.539,0.08,0.98,-0.24,-0.68,-0.13,-0.39,0.28,0.31,0.24,1006.35
1.542,0.08,0.98,-0.24,-0.68,-0.13,-0.39,0.25,0.25,0.41,1006.35
1.544,0.08,0.98,-0.24,-0.42,0.13,-0.20,0.25,0.25,0.41,1006.35
1.608,0.08,0.98,-0.24,-0.42,0.13,-0.20,0.20,0.43,0.53,1006.35
1.611,0.18,0.97,-0.34,-0.42,0.13,-0.20,0.20,0.43,0.53,1006.35
1.613,0.18,0.97,-0.34,-0.42,0.13,-0.20,0.20,0.43,0.53,1006.36
1.615,0.18,0.97,-0.34,-0.67,0.20,-0.09,0.20,0.43,0.53,1006.36
1.695,0.18,0.97,-0.34,-0.67,0.20,-0.09,0.19,0.76,0.62,1006.36
1.698,0.09,1.09,-0.15,-0.67,0.20,-0.09,0.19,0.76,0.62,1006.36
1.703,0.09,1.09,-0.15,0.01,0.16,-1.04,0.19,0.76,0.62,1006.36
1.713,0.02,1.15,-0.14,0.01,0.16,-1.04,0.19,0.76,0.62,1006.36
1.717,0.02,1.15,-0.14,0.01,0.16,-1.04,0.00,0.56,1.30,1006.36
1.721,0.02,1.15,-0.14,-1.90,2.02,0.96,0.00,0.56,1.30,1006.36
1.772,-0.08,1.62,0.00,-1.90,2.02,0.96,0.00,0.56,1.30,1006.36
1.775,-0.08,1.62,0.00,-1.90,2.02,0.96,-0.33,1.84,2.30,1006.36
1.776,-0.08,1.62,0.00,-1.90,2.02,0.96,-0.33,1.84,2.30,1006.36
1.778,-0.08,1.62,0.00,-3.46,6.73,2.24,-0.33,1.84,2.30,1006.36
1.835,-0.10,1.15,-0.27,-3.46,6.73,2.24,-0.33,1.84,2.30,1006.36
1.837,-0.10,1.15,-0.27,-3.46,6.73,2.24,-0.56,-0.36,3.02,1006.36
1.839,-0.10,1.15,-0.27,-5.72,2.80,-1.21,-0.56,-0.36,3.02,1006.36
1.892,-0.80,0.95,-0.19,-5.72,2.80,-1.21,-0.56,-0.36,3.02,1006.36
1.895,-0.80,0.95,-0.19,-5.72,2.80,-1.21,-1.15,2.55,0.40,1006.36
1.896,-0.80,0.95,-0.19,-13.37,1.16,-1.39,-1.15,2.55,0.40,1006.36
1.97,-0.13,0.53,-0.45,-13.37,1.16,-1.39,-1.15,2.55,0.40,1006.36
1.973,-0.13,0.53,-0.45,-13.37,1.16,-1.39,-0.63,-1.40,-1.30,1006.36
1.976,-0.13,0.53,-0.45,-13.37,1.16,-1.39,-0.63,-1.40,-1.30,1006.35
1.979,-0.13,0.53,-0.45,-6.38,-3.21,-3.95,-0.63,-1.40,-1.30,1006.35
2.027,0.09,0.69,-0.32,-6.38,-3.21,-3.95,-0.63,-1.40,-1.30,1006.35
2.029,0.09,0.69,-0.32,-6.38,-3.21,-3.95,-0.74,-1.34,-2.91,1006.35
2.036,0.09,0.69,-0.32,-3.17,-2.18,-2.49,-0.74,-1.34,-2.91,1006.35
2.085,0.03,0.96,-0.40,-3.17,-2.18,-2.49,-0.74,-1.34,-2.91,1006.35
2.088,0.03,0.96,-0.40,-3.17,-2.18,-2.49,-0.43,-1.64,-4.50,1006.35
2.09,0.03,0.96,-0.40,-2.00,-0.08,-3.33,-0.43,-1.64,-4.50,1006.35
2.166,0.03,0.96,-0.40,-2.00,-0.08,-3.33,0.32,-3.33,-5.04,1006.35
2.17,0.03,0.96,-0.40,-2.00,-0.08,-3.33,0.32,-3.33,-5.04,1006.34
2.174,0.15,1.63,-0.54,-2.00,-0.08,-3.33,0.32,-3.33,-5.04,1006.34
2.177,0.15,1.63,-0.54,0.44,-0.34,-3.32,0.32,-3.33,-5.04,1006.34
2.212,1.33,1.57,-0.63,0.44,-0.34,-3.32,0.32,-3.33,-5.04,1006.34
2.215,1.33,1.57,-0.63,0.44,-0.34,-3.32,0.36,-2.06,-2.20,1006.34
2.217,1.33,1.57,-0.63,15.84,6.01,-5.63,0.36,-2.06,-2.20,1006.34
2.256,1.51,0.95,-0.13,15.84,6.01,-5.63,0.36,-2.06,-2.20,1006.34
2.259,1.51,0.95,-0.13,15.84,6.01,-5.63,0.13,0.55,1.37,1006.34
2.262,1.51,0.95,-0.13,18.87,0.39,-0.94,0.13,0.55,1.37,1006.34
2.322,-2.33,2.10,0.87,18.87,0.39,-0.94,0.13,0.55,1.37,1006.34
2.332,-2.33,2.10,0.87,18.87,0.39,-0.94,0.56,0.99,0.48,1006.34
2.333,-2.33,2.10,0.87,18.87,0.39,-0.94,0.56,0.99,0.48,1006.33
2.336,-2.33,2.10,0.87,-21.06,10.94,9.42,0.56,0.99,0.48,1006.33
2.375,0.03,1.19,-0.81,-21.06,10.94,9.42,0.56,0.99,0.48,1006.33
2.378,0.03,1.19,-0.81,-21.06,10.94,9.42,0.59,0.98,0.48,1006.33
2.38,0.03,1.19,-0.81,0.74,1.95,-6.72,0.59,0.98,0.48,1006.33
2.435,0.33,1.08,-0.27,0.74,1.95,-6.72,0.59,0.98,0.48,1006.33
2.442,0.33,1.08,-0.27,0.74,1.95,-6.72,0.27,-0.12,0.93,1006.33
2.444,0.33,1.08,-0.27,3.22,0.86,-1.42,0.27,-0.12,0.93,1006.33
2.506,0.25,1.04,-0.10,3.22,0.86,-1.42,0.27,-0.12,0.93,1006.33
2.514,0.25,1.04,-0.10,3.22,0.86,-1.42,0.08,0.02,0.50,1006.33
2.522,0.25,1.04,-0.10,3.22,0.86,-1.42,0.08,0.02,0.50,1006.34
2.53,0.25,1.04,-0.10,1.66,0.53,0.34,0.08,0.02,0.50,1006.34
2.558,0.22,1.01,-0.13,1.66,0.53,0.34,0.08,0.02,0.50,1006.34
2.561,0.22,1.01,-0.13,1.66,0.53,0.34,0.01,0.25,0.08,1006.34
2.563,0.22,1.01,-0.13,0.69,0.25,0.04,0.01,0.25,0.08,1006.34
2.614,0.06,0.97,-0.14,0.69,0.25,0.04,0.01,0.25,0.08,1006.34
2.616,0.06,0.97,-0.14,0.69,0.25,0.04,-0.06,0.12,0.15,1006.34
2.618,0.06,0.97,-0.14,-0.75,-0.10,-0.01,-0.06,0.12,0.15,1006.34
2.69,0.09,1.00,-0.13,-0.75,-0.10,-0.01,-0.06,0.12,0.15,1006.34
2.694,0.09,1.00,-0.13,-0.75,-0.10,-0.01,-0.15,0.08,0.39,1006.34
2.697,0.09,1.00,-0.13,-0.75,-0.10,-0.01,-0.15,0.08,0.39,1006.34
2.699,0.09,1.00,-0.13,-0.40,0.16,0.06,-0.15,0.08,0.39,1006.34
2.742,0.11,1.04,-0.14,-0.40,0.16,0.06,-0.15,0.08,0.39,1006.34
2.745,0.11,1.04,-0.14,-0.40,0.16,0.06,-0.34,0.05,0.68,1006.34
2.747,0.11,1.04,-0.14,-0.54,0.60,-0.25,-0.34,0.05,0.68,1006.34
2.81,0.08,1.14,-0.06,-0.54,0.60,-0.25,-0.34,0.05,0.68,1006.34
2.812,0.08,1.14,-0.06,-0.54,0.60,-0.25,-0.55,-0.09,0.98,1006.34
2.814,0.08,1.14,-0.06,-1.06,1.58,0.18,-0.55,-0.09,0.98,1006.34
2.856,0.04,1.45,-0.19,-1.06,1.58,0.18,-0.55,-0.09,0.98,1006.34
2.859,0.04,1.45,-0.19,-1.06,1.58,0.18,-0.94,-0.30,1.82,1006.34
2.862,0.04,1.45,-0.19,-1.06,1.58,0.18,-0.94,-0.30,1.82,1006.34
2.863,0.04,1.45,-0.19,-1.61,4.63,-1.32,-0.94,-0.30,1.82,1006.34
2.926,-0.33,1.57,-0.35,-1.61,4.63,-1.32,-0.94,-0.30,1.82,1006.34
2.928,-0.33,1.57,-0.35,-1.61,4.63,-1.32,-1.04,-0.53,3.05,1006.34
2.93,-0.33,1.57,-0.35,-5.25,5.77,-3.11,-1.04,-0.53,3.05,1006.34
2.977,0.50,1.49,-0.18,-5.25,5.77,-3.11,-1.04,-0.53,3.05,1006.34
2.98,0.50,1.49,-0.18,-5.25,5.77,-3.11,-1.27,-0.24,1.58,1006.34
2.983,0.50,1.49,-0.18,1.76,5.31,-1.16,-1.27,-0.24,1.58,1006.34
3.036,-0.14,0.77,-0.42,1.76,5.31,-1.16,-1.27,-0.24,1.58,1006.34
3.039,-0.14,0.77,-0.42,1.76,5.31,-1.16,-0.61,-1.57,0.15,1006.34
3.048,-0.14,0.77,-0.42,1.76,5.31,-1.16,-0.61,-1.57,0.15,1006.34
3.05,-0.14,0.77,-0.42,-4.12,-1.81,-3.03,-0.61,-1.57,0.15,1006.34
3.119,0.04,0.67,-0.31,-4.12,-1.81,-3.03,-0.61,-1.57,0.15,1006.34
3.122,0.04,0.67,-0.31,-4.12,-1.81,-3.03,-0.34,-1.81,-1.76,1006.34
3.124,0.04,0.67,-0.31,-1.66,-2.93,-1.45,-0.34,-1.81,-1.76,1006.34
3.178,0.15,0.78,-0.34,-1.66,-2.93,-1.45,-0.34,-1.81,-1.76,1006.34
3.18,0.15,0.78,-0.34,-1.66,-2.93,-1.45,-0.07,-1.72,-3.19,1006.34
3.182,0.15,0.78,-0.34,0.36,-1.87,-1.33,-0.07,-1.72,-3.19,1006.34
3.231,0.25,1.19,-0.37,0.36,-1.87,-1.33,-0.07,-1.72,-3.19,1006.34
3.234,0.25,1.19,-0.37,0.36,-1.87,-1.33,0.39,-2.25,-4.06,1006.34
3.236,0.25,1.19,-0.37,0.36,-1.87,-1.33,0.39,-2.25,-4.06,1006.34
3.239,0.25,1.19,-0.37,4.45,2.35,-1.29,0.39,-2.25,-4.06,1006.34
3.297,0.44,1.38,-0.42,4.45,2.35,-1.29,0.39,-2.25,-4.06,1006.34
3.3,0.44,1.38,-0.42,4.45,2.35,-1.29,0.45,-1.42,-4.34,1006.34
3.302,0.44,1.38,-0.42,7.21,4.56,-1.50,0.45,-1.42,-4.34,1006.34
3.342,1.00,1.45,-0.09,7.21,4.56,-1.50,0.45,-1.42,-4.34,1006.34
3.345,1.00,1.45,-0.09,7.21,4.56,-1.50,0.68,-0.34,-3.53,1006.34
3.347,1.00,1.45,-0.09,12.46,5.14,1.78,0.68,-0.34,-3.53,1006.34
3.408,1.46,0.85,-0.08,12.46,5.14,1.78,0.68,-0.34,-3.53,1006.34
3.414,1.46,0.85,-0.08,12.46,5.14,1.78,0.28,-0.33,0.45,1006.34
3.416,1.46,0.85,-0.08,12.46,5.14,1.78,0.28,-0.33,0.45,1006.33
3.418,1.46,0.85,-0.08,18.11,-0.29,2.00,0.28,-0.33,0.45,1006.33
3.485,-0.95,2.14,0.86,18.11,-0.29,2.00,0.28,-0.33,0.45,1006.33
3.487,-0.95,2.14,0.86,18.11,-0.29,2.00,-0.06,0.41,2.18,1006.33
3.49,-0.95,2.14,0.86,-5.92,12.18,11.11,-0.06,0.41,2.18,1006.33
3.53,0.52,1.24,-0.71,-5.92,12.18,11.11,-0.06,0.41,2.18,1006.33
3.544,0.52,1.24,-0.71,-5.92,12.18,11.11,0.21,0.74,1.37,1006.33
3.546,0.52,1.24,-0.71,6.45,2.90,-3.90,0.21,0.74,1.37,1006.33
3.627,0.21,1.08,0.03,6.45,2.90,-3.90,0.21,0.74,1.37,1006.33
3.635,0.21,1.08,0.03,6.45,2.90,-3.90,0.34,-0.01,1.30,1006.33
3.637,0.21,1.08,0.03,6.45,2.90,-3.90,0.34,-0.01,1.30,1006.32
3.639,0.21,1.08,0.03,2.33,1.10,2.82,0.34,-0.01,1.30,1006.32
3.644,0.12,1.00,-0.35,2.33,1.10,2.82,0.34,-0.01,1.30,1006.32
3.646,0.12,1.00,-0.35,2.33,1.10,2.82,0.12,0.01,0.96,1006.32
3.648,0.12,1.00,-0.35,0.53,0.35,-0.85,0.12,0.01,0.96,1006.32
3.757,0.24,1.00,-0.11,0.53,0.35,-0.85,0.12,0.01,0.96,1006.32
3.764,0.24,1.00,-0.11,0.53,0.35,-0.85,0.04,0.07,0.64,1006.32
3.767,0.24,1.00,-0.11,0.59,0.49,1.29,0.04,0.07,0.64,1006.32
3.769,0.16,0.98,-0.23,0.59,0.49,1.29,0.04,0.07,0.64,1006.32
3.77,0.16,0.98,-0.23,0.59,0.49,1.29,0.03,0.09,0.40,1006.32
3.772,0.16,0.98,-0.23,0.59,0.49,1.29,0.03,0.09,0.40,1006.32
3.774,0.16,0.98,-0.23,-0.51,0.28,0.10,0.03,0.09,0.40,1006.32
3.822,0.15,0.98,-0.19,-0.51,0.28,0.10,0.03,0.09,0.40,1006.32
3.824,0.15,0.98,-0.19,-0.51,0.28,0.10,-0.03,0.06,0.38,1006.32
3.826,0.15,0.98,-0.19,-0.62,0.29,0.35,-0.03,0.06,0.38,1006.32
3.882,0.17,1.00,-0.17,-0.62,0.29,0.35,-0.03,0.06,0.38,1006.32
3.884,0.17,1.00,-0.17,-0.62,0.29,0.35,-0.07,0.17,0.47,1006.32
3.886,0.17,1.00,-0.17,-0.61,0.45,0.42,-0.07,0.17,0.47,1006.32
3.938,0.10,1.04,-0.23,-0.61,0.45,0.42,-0.07,0.17,0.47,1006.32
3.941,0.10,1.04,-0.23,-0.61,0.45,0.42,-0.24,0.19,0.81,1006.32
3.943,0.10,1.04,-0.23,-0.61,0.45,0.42,-0.24,0.19,0.81,1006.31
3.948,0.10,1.04,-0.23,-1.13,0.87,-0.14,-0.24,0.19,0.81,1006.31
3.995,0.12,1.10,-0.16,-1.13,0.87,-0.14,-0.24,0.19,0.81,1006.31
3.997,0.12,1.10,-0.16,-1.13,0.87,-0.14,-0.39,0.07,1.47,1006.31
3.998,0.12,1.10,-0.16,-1.07,1.38,0.26,-0.39,0.07,1.47,1006.31
4.054,-0.01,1.47,-0.15,-1.07,1.38,0.26,-0.39,0.07,1.47,1006.31
4.056,-0.01,1.47,-0.15,-1.07,1.38,0.26,-0.70,0.54,2.23,1006.31
4.058,-0.01,1.47,-0.15,-2.52,5.05,0.11,-0.70,0.54,2.23,1006.31
4.129,-0.51,1.74,-0.48,-2.52,5.05,0.11,-0.70,0.54,2.23,1006.31
4.132,-0.51,1.74,-0.48,-2.52,5.05,0.11,-0.69,1.12,3.21,1006.31
4.134,-0.51,1.74,-0.48,-2.52,5.05,0.11,-0.69,1.12,3.21,1006.32
4.136,-0.51,1.74,-0.48,-7.60,7.62,-3.69,-0.69,1.12,3.21,1006.32
4.186,1.04,1.24,0.04,-7.60,7.62,-3.69,-0.69,1.12,3.21,1006.32
4.19,1.04,1.24,0.04,-7.60,7.62,-3.69,-0.94,3.06,1.06,1006.32
4.193,1.04,1.24,0.04,5.71,3.47,0.85,-0.94,3.06,1.06,1006.32
4.24,-0.17,0.56,-0.45,5.71,3.47,0.85,-0.94,3.06,1.06,1006.32
4.245,-0.17,0.56,-0.45,5.71,3.47,0.85,-0.14,-2.14,-0.38,1006.32
4.247,-0.17,0.56,-0.45,-4.80,-3.68,-3.06,-0.14,-2.14,-0.38,1006.32
4.315,0.15,0.61,-0.23,-4.80,-3.68,-3.06,-0.14,-2.14,-0.38,1006.32
4.318,0.15,0.61,-0.23,-4.80,-3.68,-3.06,-0.03,-1.81,-2.29,1006.32
4.32,0.15,0.61,-0.23,-4.80,-3.68,-3.06,-0.03,-1.81,-2.29,1006.32
4.324,0.15,0.61,-0.23,-0.59,-3.30,-0.08,-0.03,-1.81,-2.29,1006.32
4.362,0.33,0.73,-0.27,-0.59,-3.30,-0.08,-0.03,-1.81,-2.29,1006.32
4.37,0.33,0.73,-0.27,-0.59,-3.30,-0.08,-0.02,-1.22,-3.70,1006.32
4.372,0.33,0.73,-0.27,2.23,-2.26,-0.12,-0.02,-1.22,-3.70,1006.32
4.44,0.35,1.11,-0.25,2.23,-2.26,-0.12,-0.02,-1.22,-3.70,1006.32
4.444,0.35,1.11,-0.25,2.23,-2.26,-0.12,0.45,-1.59,-4.40,1006.32
4.45,0.35,1.11,-0.25,3.82,1.47,0.23,0.45,-1.59,-4.40,1006.32
4.483,0.41,1.49,-0.33,3.82,1.47,0.23,0.45,-1.59,-4.40,1006.32
4.485,0.41,1.49,-0.33,3.82,1.47,0.23,0.40,-1.16,-4.73,1006.32
4.487,0.41,1.49,-0.33,3.82,1.47,0.23,0.40,-1.16,-4.73,1006.32
4.489,0.41,1.49,-0.33,5.45,5.22,-0.67,0.40,-1.16,-4.73,1006.32
4.557,1.21,1.52,-0.11,5.45,5.22,-0.67,0.40,-1.16,-4.73,1006.32
4.563,1.21,1.52,-0.11,5.45,5.22,-0.67,0.68,-0.55,-3.01,1006.32
4.565,1.21,1.52,-0.11,13.30,5.53,1.35,0.68,-0.55,-3.01,1006.32
4.609,1.19,0.94,-0.15,13.30,5.53,1.35,0.68,-0.55,-3.01,1006.32
4.614,1.19,0.94,-0.15,13.30,5.53,1.35,0.16,-0.30,1.63,1006.32
4.616,1.19,0.94,-0.15,14.90,0.41,1.26,0.16,-0.30,1.63,1006.32
4.656,-2.28,1.61,0.59,14.90,0.41,1.26,0.16,-0.30,1.63,1006.32
4.659,-2.28,1.61,0.59,14.90,0.41,1.26,0.15,-1.15,2.00,1006.32
4.661,-2.28,1.61,0.59,14.90,0.41,1.26,0.15,-1.15,2.00,1006.33
4.663,-2.28,1.61,0.59,-22.12,6.18,7.95,0.15,-1.15,2.00,1006.33
4.746,-0.23,0.96,-0.68,-22.12,6.18,7.95,0.15,-1.15,2.00,1006.33
4.755,-0.23,0.96,-0.68,-22.12,6.18,7.95,0.03,0.39,1.34,1006.33
4.766,-0.23,0.96,-0.68,-6.02,0.89,-3.42,0.03,0.39,1.34,1006.33
4.783,0.18,1.09,-0.02,-6.02,0.89,-3.42,0.03,0.39,1.34,1006.33
4.785,0.18,1.09,-0.02,-6.02,0.89,-3.42,0.25,0.12,1.27,1006.33
4.787,0.18,1.09,-0.02,-1.24,1.66,2.18,0.25,0.12,1.27,1006.33
4.837,0.21,1.03,-0.25,-1.24,1.66,2.18,0.25,0.12,1.27,1006.33
4.84,0.21,1.03,-0.25,-1.24,1.66,2.18,0.13,0.20,0.79,1006.33
4.842,0.21,1.03,-0.25,-1.24,1.66,2.18,0.13,0.20,0.79,1006.34
4.844,0.21,1.03,-0.25,-0.96,1.07,-0.11,0.13,0.20,0.79,1006.34
4.9,0.20,0.99,-0.19,-0.96,1.07,-0.11,0.13,0.20,0.79,1006.34
4.906,0.20,0.99,-0.19,-0.96,1.07,-0.11,0.04,0.11,0.49,1006.34
4.909,0.20,0.99,-0.19,-1.07,0.68,0.36,0.04,0.11,0.49,1006.34
4.956,0.08,0.96,-0.24,-1.07,0.68,0.36,0.04,0.11,0.49,1006.34
4.959,0.08,0.96,-0.24,-1.07,0.68,0.36,-0.01,0.12,0.35,1006.34
4.961,0.08,0.96,-0.24,-2.13,0.31,-0.18,-0.01,0.12,0.35,1006.34
5.046,0.13,0.97,-0.20,-2.13,0.31,-0.18,-0.01,0.12,0.35,1006.34
5.049,0.13,0.97,-0.20,-2.13,0.31,-0.18,-0.01,0.13,0.46,1006.34
5.051,0.13,0.97,-0.20,-2.13,0.31,-0.18,-0.01,0.13,0.46,1006.35
5.053,0.13,0.97,-0.20,-1.44,0.31,0.23,-0.01,0.13,0.46,1006.35
5.119,0.14,1.01,-0.23,-1.44,0.31,0.23,-0.01,0.13,0.46,1006.35
5.123,0.14,1.01,-0.23,-1.44,0.31,0.23,-0.13,0.16,0.68,1006.35
5.125,0.14,1.01,-0.23,-1.38,0.74,-0.22,-0.13,0.16,0.68,1006.35
5.136,0.17,1.03,-0.26,-1.38,0.74,-0.22,-0.13,0.16,0.68,1006.35
5.139,0.17,1.03,-0.26,-1.38,0.74,-0.22,-0.32,0.35,1.00,1006.35
5.141,0.17,1.03,-0.26,-1.21,0.97,-0.56,-0.32,0.35,1.00,1006.35
5.196,0.09,1.19,-0.16,-1.21,0.97,-0.56,-0.32,0.35,1.00,1006.35
