time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.109,0.02,0.98,-0.21,0.04,0.08,0.02,0.03,0.00,-0.00,1006.30
1.112,0.02,0.98,-0.21,0.10,0.07,0.00,0.03,0.00,-0.00,1006.30
1.18,0.01,0.98,-0.21,0.10,0.07,0.00,0.03,0.00,-0.00,1006.30
1.183,0.01,0.98,-0.21,0.10,0.07,0.00,0.03,0.01,0.01,1006.30
1.185,0.01,0.98,-0.21,0.01,-0.01,-0.01,0.03,0.01,0.01,1006.30
1.214,0.05,0.98,-0.22,0.01,-0.01,-0.01,0.03,0.01,0.01,1006.30
1.216,0.05,0.98,-0.22,0.01,-0.01,-0.01,0.02,0.07,-0.05,1006.30
1.218,0.05,0.98,-0.22,0.36,0.05,-0.08,0.02,0.07,-0.05,1006.30
1.277,0.04,0.99,-0.26,0.36,0.05,-0.08,0.02,0.07,-0.05,1006.30
1.279,0.04,0.99,-0.26,0.36,0.05,-0.08,-0.04,0.23,-0.08,1006.30
1.281,0.04,0.99,-0.26,0.36,0.05,-0.08,-0.04,0.23,-0.08,1006.29
1.285,0.04,0.99,-0.26,0.31,0.14,-0.44,-0.04,0.23,-0.08,1006.29
1.337,-0.10,0.98,-0.19,0.31,0.14,-0.44,-0.04,0.23,-0.08,1006.29
1.342,-0.10,0.98,-0.19,0.31,0.14,-0.44,-0.07,0.19,0.01,1006.29
1.345,-0.10,0.98,-0.19,-1.09,-0.00,0.18,-0.07,0.19,0.01,1006.29
1.399,0.00,0.97,-0.21,-1.09,-0.00,0.18,-0.07,0.19,0.01,1006.29
1.402,0.00,0.97,-0.21,-1.09,-0.00,0.18,-0.06,0.10,0.29,1006.29
1.403,0.00,0.97,-0.21,-0.06,-0.09,-0.04,-0.06,0.10,0.29,1006.29
1.469,-0.01,0.97,-0.19,-0.06,-0.09,-0.04,-0.06,0.10,0.29,1006.29
1.471,-0.01,0.97,-0.19,-0.06,-0.09,-0.04,-0.05,0.12,0.31,1006.29
1.473,-0.01,0.97,-0.19,-0.06,-0.09,-0.04,-0.05,0.12,0.31,1006.29
1.48,-0.01,0.97,-0.19,-0.35,-0.05,0.10,-0.05,0.12,0.31,1006.29
1.535,0.02,0.99,-0.12,-0.35,-0.05,0.10,-0.05,0.12,0.31,1006.29
1.541,0.02,0.99,-0.12,-0.35,-0.05,0.10,0.08,-0.06,0.56,1006.29
1.544,0.02,0.99,-0.12,-0.16,0.06,0.75,0.08,-0.06,0.56,1006.29
1.591,0.25,0.92,-0.39,-0.16,0.06,0.75,0.08,-0.06,0.56,1006.29
1.594,0.25,0.92,-0.39,-0.16,0.06,0.75,-0.15,-0.41,0.61,1006.29
1.598,0.25,0.92,-0.39,1.47,-0.50,-1.80,-0.15,-0.41,0.61,1006.29
1.658,0.04,0.99,-0.21,1.47,-0.50,-1.80,-0.15,-0.41,0.61,1006.29
1.665,0.04,0.99,-0.21,1.47,-0.50,-1.80,-0.20,-0.44,-0.12,1006.29
1.67,0.04,0.99,-0.21,1.47,-0.50,-1.80,-0.20,-0.44,-0.12,1006.30
1.673,0.04,0.99,-0.21,-0.61,0.19,-0.09,-0.20,-0.44,-0.12,1006.30
1.714,0.08,1.03,-0.23,-0.61,0.19,-0.09,-0.20,-0.44,-0.12,1006.30
1.717,0.08,1.03,-0.23,-0.61,0.19,-0.09,-0.27,-0.52,0.05,1006.30
1.719,0.08,1.03,-0.23,-0.18,0.47,-0.42,-0.27,-0.52,0.05,1006.30
1.755,0.08,1.00,-0.18,-0.18,0.47,-0.42,-0.27,-0.52,0.05,1006.30
1.758,0.08,1.00,-0.18,-0.18,0.47,-0.42,-0.42,-0.52,0.47,1006.30
1.759,0.08,1.00,-0.18,-0.24,0.18,-0.09,-0.42,-0.52,0.47,1006.30
1.817,0.40,1.03,-0.07,-0.24,0.18,-0.09,-0.42,-0.52,0.47,1006.30
1.82,0.40,1.03,-0.07,-0.24,0.18,-0.09,-0.45,-0.58,0.40,1006.30
1.822,0.40,1.03,-0.07,-0.24,0.18,-0.09,-0.45,-0.58,0.40,1006.29
1.824,0.40,1.03,-0.07,2.75,0.48,0.86,-0.45,-0.58,0.40,1006.29
1.877,0.18,0.97,-0.09,2.75,0.48,0.86,-0.45,-0.58,0.40,1006.29
1.883,0.18,0.97,-0.09,2.75,0.48,0.86,-0.38,-0.45,-0.12,1006.29
1.884,0.18,0.97,-0.09,0.50,-0.12,0.37,-0.38,-0.45,-0.12,1006.29
1.938,0.04,1.03,-0.19,0.50,-0.12,0.37,-0.38,-0.45,-0.12,1006.29
1.941,0.04,1.03,-0.19,0.50,-0.12,0.37,-0.59,-0.67,-0.13,1006.29
1.943,0.04,1.03,-0.19,-0.71,0.42,-0.72,-0.59,-0.67,-0.13,1006.29
2.004,-0.11,1.10,-0.49,-0.71,0.42,-0.72,-0.59,-0.67,-0.13,1006.29
2.007,-0.11,1.10,-0.49,-0.71,0.42,-0.72,-1.05,-0.45,0.13,1006.29
2.015,-0.11,1.10,-0.49,-0.71,0.42,-0.72,-1.05,-0.45,0.13,1006.30
2.019,-0.11,1.10,-0.49,-1.98,1.07,-4.24,-1.05,-0.45,0.13,1006.30
2.077,-0.31,1.28,-0.73,-1.98,1.07,-4.24,-1.05,-0.45,0.13,1006.30
2.079,-0.31,1.28,-0.73,-1.98,1.07,-4.24,-1.30,-0.48,1.67,1006.30
2.08,-0.31,1.28,-0.73,-4.37,2.79,-7.09,-1.30,-0.48,1.67,1006.30
2.12,-1.13,0.65,-0.76,-4.37,2.79,-7.09,-1.30,-0.48,1.67,1006.30
2.122,-1.13,0.65,-0.76,-4.37,2.79,-7.09,-0.70,-6.93,3.14,1006.30
2.124,-1.13,0.65,-0.76,-12.61,-3.31,-7.46,-0.70,-6.93,3.14,1006.30
2.194,0.83,0.94,-0.51,-12.61,-3.31,-7.46,-0.70,-6.93,3.14,1006.30
2.196,0.83,0.94,-0.51,-12.61,-3.31,-7.46,0.09,-3.37,3.06,1006.30
2.2,0.83,0.94,-0.51,-12.61,-3.31,-7.46,0.09,-3.37,3.06,1006.29
2.203,0.83,0.94,-0.51,4.73,0.09,-4.02,0.09,-3.37,3.06,1006.29
2.236,0.06,0.82,-0.26,4.73,0.09,-4.02,0.09,-3.37,3.06,1006.29
2.239,0.06,0.82,-0.26,4.73,0.09,-4.02,0.50,0.00,-0.34,1006.29
2.241,0.06,0.82,-0.26,-3.62,-0.68,-0.97,0.50,0.00,-0.34,1006.29
2.328,-0.38,0.58,-0.08,-3.62,-0.68,-0.97,0.50,0.00,-0.34,1006.29
2.335,-0.38,0.58,-0.08,-3.62,-0.68,-0.97,1.10,-0.65,-2.92,1006.29
2.338,-0.38,0.58,-0.08,-7.47,-3.21,1.04,1.10,-0.65,-2.92,1006.29
2.39,-0.08,1.04,-0.17,-7.47,-3.21,1.04,1.10,-0.65,-2.92,1006.29
2.394,-0.08,1.04,-0.17,-7.47,-3.21,1.04,1.18,-2.58,-3.68,1006.29
2.403,-0.08,1.04,-0.17,-7.47,-3.21,1.04,1.18,-2.58,-3.68,1006.28
2.407,-0.08,1.04,-0.17,-2.87,0.88,0.76,1.18,-2.58,-3.68,1006.28
2.428,0.46,1.59,-0.05,-2.87,0.88,0.76,1.18,-2.58,-3.68,1006.28
2.435,0.46,1.59,-0.05,-2.87,0.88,0.76,0.80,-1.70,-5.12,1006.28
2.439,0.46,1.59,-0.05,4.57,6.22,2.53,0.80,-1.70,-5.12,1006.28
2.495,0.55,1.33,-0.11,4.57,6.22,2.53,0.80,-1.70,-5.12,1006.28
2.501,0.55,1.33,-0.11,4.57,6.22,2.53,0.56,-0.44,-4.14,1006.28
2.503,0.55,1.33,-0.11,9.82,4.96,2.22,0.56,-0.44,-4.14,1006.28
2.537,1.39,0.81,-0.28,9.82,4.96,2.22,0.56,-0.44,-4.14,1006.28
2.541,1.39,0.81,-0.28,9.82,4.96,2.22,0.16,0.13,1.01,1006.28
2.542,1.39,0.81,-0.28,9.82,4.96,2.22,0.16,0.13,1.01,1006.27
2.544,1.39,0.81,-0.28,18.37,0.08,0.79,0.16,0.13,1.01,1006.27
2.596,-0.62,1.75,-0.03,18.37,0.08,0.79,0.16,0.13,1.01,1006.27
2.599,-0.62,1.75,-0.03,18.37,0.08,0.79,0.59,1.57,-5.54,1006.27
2.601,-0.62,1.75,-0.03,-3.51,8.48,3.46,0.59,1.57,-5.54,1006.27
2.655,0.52,0.78,0.18,-3.51,8.48,3.46,0.59,1.57,-5.54,1006.27
2.657,0.52,0.78,0.18,-3.51,8.48,3.46,0.24,-0.18,4.89,1006.27
2.659,0.52,0.78,0.18,7.57,-1.06,5.64,0.24,-0.18,4.89,1006.27
2.718,1.11,1.01,0.23,7.57,-1.06,5.64,0.24,-0.18,4.89,1006.27
2.723,1.11,1.01,0.23,7.57,-1.06,5.64,0.75,0.92,0.99,1006.27
2.726,1.11,1.01,0.23,7.57,-1.06,5.64,0.75,0.92,0.99,1006.28
2.728,1.11,1.01,0.23,10.34,1.13,6.57,0.75,0.92,0.99,1006.28
2.792,-0.33,0.92,-0.45,10.34,1.13,6.57,0.75,0.92,0.99,1006.28
2.796,-0.33,0.92,-0.45,10.34,1.13,6.57,0.31,0.73,0.72,1006.28
2.797,-0.33,0.92,-0.45,-4.08,0.21,-0.28,0.31,0.73,0.72,1006.28
2.837,0.15,0.88,-0.52,-4.08,0.21,-0.28,0.31,0.73,0.72,1006.28
2.84,0.15,0.88,-0.52,-4.08,0.21,-0.28,0.08,0.58,0.62,1006.28
2.842,0.15,0.88,-0.52,0.27,0.04,-0.54,0.08,0.58,0.62,1006.28
2.896,0.05,0.89,-0.46,0.27,0.04,-0.54,0.08,0.58,0.62,1006.28
2.899,0.05,0.89,-0.46,0.27,0.04,-0.54,0.20,0.69,0.66,1006.28
2.901,0.05,0.89,-0.46,0.27,0.04,-0.54,0.20,0.69,0.66,1006.29
2.903,0.05,0.89,-0.46,-0.96,0.08,-0.16,0.20,0.69,0.66,1006.29
2.96,-0.06,0.90,-0.46,-0.96,0.08,-0.16,0.20,0.69,0.66,1006.29
2.966,-0.06,0.90,-0.46,-0.96,0.08,-0.16,0.15,0.66,0.81,1006.29
2.972,-0.06,0.90,-0.46,-2.47,0.29,-0.02,0.15,0.66,0.81,1006.29
3.016,0.24,0.93,-0.50,-2.47,0.29,-0.02,0.15,0.66,0.81,1006.29
3.02,0.24,0.93,-0.50,-2.47,0.29,-0.02,0.07,0.59,0.99,1006.29
3.022,0.24,0.93,-0.50,-0.07,0.75,-0.46,0.07,0.59,0.99,1006.29
3.091,0.10,0.95,-0.42,-0.07,0.75,-0.46,0.07,0.59,0.99,1006.29
3.094,0.10,0.95,-0.42,-0.07,0.75,-0.46,0.09,0.76,0.97,1006.29
3.096,0.10,0.95,-0.42,-0.07,0.75,-0.46,0.09,0.76,0.97,1006.30
3.098,0.10,0.95,-0.42,-1.87,0.98,0.22,0.09,0.76,0.97,1006.30
3.138,0.09,1.13,-0.45,-1.87,0.98,0.22,0.09,0.76,0.97,1006.30
3.141,0.09,1.13,-0.45,-1.87,0.98,0.22,0.08,0.83,1.88,1006.30
3.143,0.09,1.13,-0.45,-2.05,2.67,-0.34,0.08,0.83,1.88,1006.30
3.205,-0.07,1.50,-0.32,-2.05,2.67,-0.34,0.08,0.83,1.88,1006.30
3.209,-0.07,1.50,-0.32,-2.05,2.67,-0.34,0.19,1.51,2.46,1006.30
3.211,-0.07,1.50,-0.32,-3.34,6.00,0.40,0.19,1.51,2.46,1006.30
3.256,0.23,2.78,0.77,-3.34,6.00,0.40,0.19,1.51,2.46,1006.30
3.259,0.23,2.78,0.77,-3.34,6.00,0.40,0.42,5.83,2.12,1006.30
3.261,0.23,2.78,0.77,-3.34,6.00,0.40,0.42,5.83,2.12,1006.29
3.263,0.23,2.78,0.77,-1.14,18.56,10.49,0.42,5.83,2.12,1006.29
3.328,-0.07,1.05,0.05,-1.14,18.56,10.49,0.42,5.83,2.12,1006.29
3.33,-0.07,1.05,0.05,-1.14,18.56,10.49,0.68,0.34,3.79,1006.29
3.332,-0.07,1.05,0.05,-4.48,1.59,2.89,0.68,0.34,3.79,1006.29
3.396,0.65,-0.55,-0.42,-4.48,1.59,2.89,0.68,0.34,3.79,1006.29
3.404,0.65,-0.55,-0.42,-4.48,1.59,2.89,1.68,4.14,0.02,1006.29
3.406,0.65,-0.55,-0.42,-0.92,-11.82,-3.06,1.68,4.14,0.02,1006.29
3.44,-0.47,-0.11,0.07,-0.92,-11.82,-3.06,1.68,4.14,0.02,1006.29
3.443,-0.47,-0.11,0.07,-0.92,-11.82,-3.06,1.90,0.42,-4.02,1006.29
3.445,-0.47,-0.11,0.07,-0.92,-11.82,-3.06,1.90,0.42,-4.02,1006.30
3.447,-0.47,-0.11,0.07,-10.36,-8.96,1.73,1.90,0.42,-4.02,1006.30
3.499,-0.27,0.40,0.15,-10.36,-8.96,1.73,1.90,0.42,-4.02,1006.30
3.504,-0.27,0.40,0.15,-10.36,-8.96,1.73,1.84,-2.14,-5.35,1006.30
3.505,-0.27,0.40,0.15,-5.55,-5.36,2.92,1.84,-2.14,-5.35,1006.30
3.557,0.49,1.28,0.12,-5.55,-5.36,2.92,1.84,-2.14,-5.35,1006.30
3.56,0.49,1.28,0.12,-5.55,-5.36,2.92,1.07,-1.94,-6.55,1006.30
3.561,0.49,1.28,0.12,5.24,3.02,3.29,1.07,-1.94,-6.55,1006.30
3.631,0.84,2.26,-0.31,5.24,3.02,3.29,1.07,-1.94,-6.55,1006.30
3.636,0.84,2.26,-0.31,5.24,3.02,3.29,-0.13,-0.64,-7.36,1006.30
3.643,0.84,2.26,-0.31,5.24,3.02,3.29,-0.13,-0.64,-7.36,1006.30
3.645,0.84,2.26,-0.31,10.67,12.82,-1.35,-0.13,-0.64,-7.36,1006.30
3.68,0.81,0.56,0.37,10.67,12.82,-1.35,-0.13,-0.64,-7.36,1006.30
3.683,0.81,0.56,0.37,10.67,12.82,-1.35,0.83,-0.94,-0.72,1006.30
3.685,0.81,0.56,0.37,12.51,-3.10,4.88,0.83,-0.94,-0.72,1006.30
3.738,1.25,1.55,-0.92,12.51,-3.10,4.88,0.83,-0.94,-0.72,1006.30
3.744,1.25,1.55,-0.92,12.51,-3.10,4.88,0.57,-0.04,-2.30,1006.30
3.747,1.25,1.55,-0.92,17.08,6.77,-7.88,0.57,-0.04,-2.30,1006.30
3.806,-1.65,0.98,-0.85,17.08,6.77,-7.88,0.57,-0.04,-2.30,1006.30
3.808,-1.65,0.98,-0.85,17.08,6.77,-7.88,0.24,-0.01,6.06,1006.30
3.81,-1.65,0.98,-0.85,17.08,6.77,-7.88,0.24,-0.01,6.06,1006.30
3.811,-1.65,0.98,-0.85,-10.88,1.45,-7.06,0.24,-0.01,6.06,1006.30
3.859,1.34,1.19,-0.79,-10.88,1.45,-7.06,0.24,-0.01,6.06,1006.30
3.862,1.34,1.19,-0.79,-10.88,1.45,-7.06,0.82,0.21,2.26,1006.30
3.864,1.34,1.19,-0.79,14.75,2.11,-6.21,0.82,0.21,2.26,1006.30
3.929,-0.33,0.93,-0.77,14.75,2.11,-6.21,0.82,0.21,2.26,1006.30
3.935,-0.33,0.93,-0.77,14.75,2.11,-6.21,0.43,1.09,0.20,1006.30
3.937,-0.33,0.93,-0.77,-2.86,-0.49,-5.47,0.43,1.09,0.20,1006.30
3.982,0.17,0.91,-0.74,-2.86,-0.49,-5.47,0.43,1.09,0.20,1006.30
3.986,0.17,0.91,-0.74,-2.86,-0.49,-5.47,0.02,0.43,1.03,1006.30
3.987,0.17,0.91,-0.74,-2.86,-0.49,-5.47,0.02,0.43,1.03,1006.30
3.991,0.17,0.91,-0.74,1.77,-0.41,-4.34,0.02,0.43,1.03,1006.30
4.041,-0.02,0.91,-0.50,1.77,-0.41,-4.34,0.02,0.43,1.03,1006.30
4.044,-0.02,0.91,-0.50,1.77,-0.41,-4.34,0.22,0.47,0.65,1006.30
4.064,-0.02,0.91,-0.50,-0.98,-0.35,-1.95,0.22,0.47,0.65,1006.30
4.114,0.05,0.91,-0.39,-0.98,-0.35,-1.95,0.22,0.47,0.65,1006.30
4.122,0.05,0.91,-0.39,-0.98,-0.35,-1.95,0.29,0.81,0.38,1006.30
4.131,0.05,0.91,-0.39,-0.70,-0.19,-0.39,0.29,0.81,0.38,1006.30
4.163,0.22,0.90,-0.42,-0.70,-0.19,-0.39,0.29,0.81,0.38,1006.30
4.165,0.22,0.90,-0.42,-0.70,-0.19,-0.39,0.30,0.69,0.89,1006.30
4.167,0.22,0.90,-0.42,-0.70,-0.19,-0.39,0.30,0.69,0.89,1006.30
4.168,0.22,0.90,-0.42,0.70,-0.10,-0.43,0.30,0.69,0.89,1006.30
4.217,-0.09,0.93,-0.46,0.70,-0.10,-0.43,0.30,0.69,0.89,1006.30
4.225,-0.09,0.93,-0.46,0.70,-0.10,-0.43,0.34,0.95,0.73,1006.30
4.226,-0.09,0.93,-0.46,-2.95,0.30,-0.69,0.34,0.95,0.73,1006.30
4.285,0.08,1.06,-0.42,-2.95,0.30,-0.69,0.34,0.95,0.73,1006.30
4.289,0.08,1.06,-0.42,-2.95,0.30,-0.69,0.15,0.73,2.14,1006.30
4.297,0.08,1.06,-0.42,-0.88,1.61,-0.06,0.15,0.73,2.14,1006.30
4.342,0.05,1.40,-0.41,-0.88,1.61,-0.06,0.15,0.73,2.14,1006.30
4.344,0.05,1.40,-0.41,-0.88,1.61,-0.06,0.18,1.48,2.35,1006.30
4.346,0.05,1.40,-0.41,-0.88,1.61,-0.06,0.18,1.48,2.35,1006.30
4.349,0.05,1.40,-0.41,-2.76,5.27,-0.39,0.18,1.48,2.35,1006.30
4.398,-0.17,2.45,0.32,-2.76,5.27,-0.39,0.18,1.48,2.35,1006.30
4.403,-0.17,2.45,0.32,-2.76,5.27,-0.39,0.04,4.39,0.98,1006.30
4.405,-0.17,2.45,0.32,-5.79,15.49,5.70,0.04,4.39,0.98,1006.30
4.458,0.13,1.15,-0.44,-5.79,15.49,5.70,0.04,4.39,0.98,1006.30
4.462,0.13,1.15,-0.44,-5.79,15.49,5.70,0.50,0.43,4.57,1006.30
4.464,0.13,1.15,-0.44,-4.19,3.36,-2.37,0.50,0.43,4.57,1006.30
4.532,0.17,-0.52,-0.57,-4.19,3.36,-2.37,0.50,0.43,4.57,1006.30
4.535,0.17,-0.52,-0.57,-4.19,3.36,-2.37,1.18,3.32,-0.73,1006.30
4.537,0.17,-0.52,-0.57,-4.19,3.36,-2.37,1.18,3.32,-0.73,1006.30
4.539,0.17,-0.52,-0.57,-6.16,-10.70,-3.91,1.18,3.32,-0.73,1006.30
4.58,0.08,0.12,-0.08,-6.16,-10.70,-3.91,1.18,3.32,-0.73,1006.30
4.583,0.08,0.12,-0.08,-6.16,-10.70,-3.91,0.84,0.07,-3.64,1006.30
4.584,0.08,0.12,-0.08,-6.89,-4.82,0.30,0.84,0.07,-3.64,1006.30
4.637,0.14,0.54,0.11,-6.89,-4.82,0.30,0.84,0.07,-3.64,1006.30
4.64,0.14,0.54,0.11,-6.89,-4.82,0.30,1.15,-1.44,-5.23,1006.30
4.645,0.14,0.54,0.11,-4.94,-2.09,1.80,1.15,-1.44,-5.23,1006.30
4.717,0.08,0.84,-0.14,-4.94,-2.09,1.80,1.15,-1.44,-5.23,1006.30
4.719,0.08,0.84,-0.14,-4.94,-2.09,1.80,1.10,-2.10,-6.10,1006.30
4.721,0.08,0.84,-0.14,-4.94,-2.09,1.80,1.10,-2.10,-6.10,1006.31
4.723,0.08,0.84,-0.14,-2.83,-0.77,-0.07,1.10,-2.10,-6.10,1006.31
4.769,0.50,1.77,-0.12,-2.83,-0.77,-0.07,1.10,-2.10,-6.10,1006.31
4.773,0.50,1.77,-0.12,-2.83,-0.77,-0.07,0.42,-2.29,-6.83,1006.31
4.78,0.50,1.77,-0.12,7.25,7.98,0.65,0.42,-2.29,-6.83,1006.31
4.828,1.16,1.23,-0.72,7.25,7.98,0.65,0.42,-2.29,-6.83,1006.31
4.844,1.16,1.23,-0.72,7.25,7.98,0.65,0.34,-1.19,-3.37,1006.31
4.846,1.16,1.23,-0.72,16.09,3.68,-5.27,0.34,-1.19,-3.37,1006.31
4.886,1.54,0.90,-0.45,16.09,3.68,-5.27,0.34,-1.19,-3.37,1006.31
4.889,1.54,0.90,-0.45,16.09,3.68,-5.27,-0.07,-1.22,2.89,1006.31
4.895,1.54,0.90,-0.45,16.09,3.68,-5.27,-0.07,-1.22,2.89,1006.30
4.896,1.54,0.90,-0.45,18.83,-0.19,-2.92,-0.07,-1.22,2.89,1006.30
4.942,-2.64,1.68,1.28,18.83,-0.19,-2.92,-0.07,-1.22,2.89,1006.30
4.945,-2.64,1.68,1.28,18.83,-0.19,-2.92,0.51,-1.47,2.21,1006.30
4.947,-2.64,1.68,1.28,-21.96,7.59,14.03,0.51,-1.47,2.21,1006.30
5.016,1.22,0.49,-0.72,-21.96,7.59,14.03,0.51,-1.47,2.21,1006.30
5.019,1.22,0.49,-0.72,-21.96,7.59,14.03,-0.18,-1.50,4.21,1006.30
5.021,1.22,0.49,-0.72,12.77,-4.56,-4.34,-0.18,-1.50,4.21,1006.30
5.059,0.48,1.05,-0.25,12.77,-4.56,-4.34,-0.18,-1.50,4.21,1006.30
5.064,0.48,1.05,-0.25,12.77,-4.56,-4.34,0.58,1.55,0.16,1006.30
5.066,0.48,1.05,-0.25,12.77,-4.56,-4.34,0.58,1.55,0.16,1006.31
5.068,0.48,1.05,-0.25,2.40,1.18,0.49,0.58,1.55,0.16,1006.31
5.131,-0.26,0.93,-0.51,2.40,1.18,0.49,0.58,1.55,0.16,1006.31
5.134,-0.26,0.93,-0.51,2.40,1.18,0.49,0.42,0.48,0.56,1006.31
