time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.471,-0.07,1.00,-0.07,-0.05,0.04,-0.05,0.01,0.04,0.02,978.09
0.489,-0.05,1.00,-0.06,-0.05,0.04,-0.05,0.01,0.04,0.02,978.09
0.509,-0.07,1.00,-0.07,-0.05,0.04,-0.05,0.01,0.04,0.02,978.09
0.511,-0.07,1.00,-0.07,-0.05,0.04,-0.05,0.01,-0.02,0.03,978.09
0.512,-0.07,1.00,-0.07,-0.05,0.03,-0.04,0.01,-0.02,0.03,978.09
0.522,-0.07,1.00,-0.07,-0.05,0.03,-0.04,0.01,-0.02,0.03,978.08
0.529,-0.10,1.00,-0.08,-0.05,0.03,-0.04,0.01,-0.02,0.03,978.08
0.551,-0.07,1.00,-0.07,-0.05,0.03,-0.04,0.01,-0.02,0.03,978.08
0.554,-0.07,1.00,-0.07,-0.05,0.03,-0.04,0.01,0.01,0.03,978.08
0.555,-0.07,1.00,-0.07,-0.01,0.00,0.00,0.01,0.01,0.03,978.08
0.569,-0.04,1.00,-0.06,-0.01,0.00,0.00,0.01,0.01,0.03,978.08
0.58,-0.04,1.00,-0.06,-0.01,0.00,0.00,0.01,0.01,0.03,978.08
0.589,-0.06,1.00,-0.07,-0.01,0.00,0.00,0.01,0.01,0.03,978.08
0.59,-0.06,1.00,-0.07,-0.01,0.00,0.00,0.01,-0.01,0.04,978.08
0.591,-0.06,1.00,-0.07,0.10,0.00,0.03,0.01,-0.01,0.04,978.08
0.61,-0.07,1.00,-0.07,0.10,0.00,0.03,0.01,-0.01,0.04,978.08
0.629,-0.06,1.00,-0.07,0.10,0.00,0.03,0.01,-0.01,0.04,978.08
0.632,-0.06,1.00,-0.07,0.10,0.00,0.03,0.02,0.00,0.02,978.08
0.633,-0.06,1.00,-0.07,0.08,0.00,0.03,0.02,0.00,0.02,978.08
0.659,-0.06,1.00,-0.07,0.08,0.00,0.03,0.02,0.00,0.02,978.08
0.662,-0.07,1.01,-0.07,0.08,0.00,0.03,0.02,0.00,0.02,978.08
0.669,-0.08,1.00,-0.08,0.08,0.00,0.03,0.02,0.00,0.02,978.08
0.671,-0.08,1.00,-0.08,0.08,0.00,0.03,0.02,0.00,0.01,978.08
0.672,-0.08,1.00,-0.08,0.03,0.02,0.02,0.02,0.00,0.01,978.08
0.689,-0.06,1.00,-0.07,0.03,0.02,0.02,0.02,0.00,0.01,978.08
0.701,-0.06,1.00,-0.07,0.03,0.02,0.02,0.02,0.00,0.01,978.08
0.709,-0.06,1.00,-0.08,0.03,0.02,0.02,0.02,0.00,0.01,978.08
0.71,-0.06,1.00,-0.08,0.03,0.02,0.02,0.02,0.00,0.01,978.08
0.711,-0.06,1.00,-0.08,-0.01,-0.00,-0.03,0.02,0.00,0.01,978.08
0.729,-0.07,1.00,-0.08,-0.01,-0.00,-0.03,0.02,0.00,0.01,978.08
0.755,-0.05,1.00,-0.08,-0.01,-0.00,-0.03,0.02,0.00,0.01,978.08
0.758,-0.05,1.00,-0.08,-0.01,-0.00,-0.03,0.01,-0.01,0.01,978.08
0.759,-0.05,1.00,-0.08,-0.02,-0.00,-0.02,0.01,-0.01,0.01,978.08
0.761,-0.05,1.00,-0.08,-0.02,-0.00,-0.02,0.01,-0.01,0.01,978.07
0.767,-0.04,1.01,-0.07,-0.02,-0.00,-0.02,0.01,-0.01,0.01,978.07
0.787,-0.07,1.00,-0.07,-0.02,-0.00,-0.02,0.01,-0.01,0.01,978.07
0.788,-0.07,1.00,-0.07,-0.02,-0.00,-0.02,0.01,-0.01,-0.01,978.07
0.789,-0.07,1.00,-0.07,0.10,0.00,0.01,0.01,-0.01,-0.01,978.07
0.806,-0.08,1.01,-0.07,0.10,0.00,0.01,0.01,-0.01,-0.01,978.07
0.819,-0.08,1.01,-0.07,0.10,0.00,0.01,0.01,-0.01,-0.01,978.07
0.826,-0.06,1.00,-0.08,0.10,0.00,0.01,0.01,-0.01,-0.01,978.07
0.827,-0.06,1.00,-0.08,0.10,0.00,0.01,0.02,0.02,-0.02,978.07
0.827,-0.06,1.00,-0.08,-0.01,-0.00,0.04,0.02,0.02,-0.02,978.07
0.859,-0.03,0.99,-0.06,-0.01,-0.00,0.04,0.02,0.02,-0.02,978.07
0.867,-0.01,0.96,-0.03,-0.01,-0.00,0.04,0.02,0.02,-0.02,978.07
0.868,-0.01,0.96,-0.03,-0.01,-0.00,0.04,0.03,-0.00,-0.04,978.07
0.869,-0.01,0.96,-0.03,0.00,-0.00,0.04,0.03,-0.00,-0.04,978.07
0.888,-0.01,0.96,-0.03,0.00,-0.00,0.04,0.03,-0.00,-0.04,978.06
0.891,0.12,0.95,-0.03,0.00,-0.00,0.04,0.03,-0.00,-0.04,978.06
0.905,0.13,1.00,-0.04,0.00,-0.00,0.04,0.03,-0.00,-0.04,978.06
0.907,0.13,1.00,-0.04,0.00,-0.00,0.04,0.05,-0.05,-0.21,978.06
0.908,0.13,1.00,-0.04,1.01,-0.33,0.34,0.05,-0.05,-0.21,978.06
0.937,-0.31,1.05,-0.12,1.01,-0.33,0.34,0.05,-0.05,-0.21,978.06
0.94,-0.31,1.05,-0.12,1.01,-0.33,0.34,0.05,-0.05,-0.21,978.06
0.963,-0.42,1.05,-0.22,1.01,-0.33,0.34,0.05,-0.05,-0.21,978.06
0.965,-0.42,1.05,-0.22,1.01,-0.33,0.34,0.07,0.31,-0.38,978.06
0.966,-0.42,1.05,-0.22,-1.09,0.33,-0.42,0.07,0.31,-0.38,978.06
0.966,-0.10,1.01,-0.05,-1.09,0.33,-0.42,0.07,0.31,-0.38,978.06
0.985,-0.00,1.04,0.03,-1.09,0.33,-0.42,0.07,0.31,-0.38,978.06
0.988,-0.00,1.04,0.03,-1.09,0.33,-0.42,0.05,-0.10,-0.11,978.06
0.99,-0.00,1.04,0.03,-1.03,0.33,-0.40,0.05,-0.10,-0.11,978.06
1.0,-0.00,1.04,0.03,-1.03,0.33,-0.40,0.05,-0.10,-0.11,978.07
1.004,-0.16,1.03,-0.08,-1.03,0.33,-0.40,0.05,-0.10,-0.11,978.07
1.024,-0.12,1.05,-0.11,-1.03,0.33,-0.40,0.05,-0.10,-0.11,978.07
1.026,-0.12,1.05,-0.11,-1.03,0.33,-0.40,0.09,0.10,0.03,978.07
1.027,-0.12,1.05,-0.11,0.08,0.26,0.51,0.09,0.10,0.03,978.07
1.054,-0.08,1.02,-0.11,0.08,0.26,0.51,0.09,0.10,0.03,978.07
1.08,-0.08,1.02,-0.11,0.08,0.26,0.51,0.09,0.10,0.03,978.07
1.083,-0.28,1.00,-0.12,0.08,0.26,0.51,0.09,0.10,0.03,978.07
1.084,-0.28,1.00,-0.12,0.08,0.26,0.51,0.09,0.26,0.09,978.07
1.085,-0.28,1.00,-0.12,-0.66,0.20,-0.22,0.09,0.26,0.09,978.07
1.086,-0.28,1.06,-0.10,-0.66,0.20,-0.22,0.09,0.26,0.09,978.07
1.102,-0.12,1.06,-0.12,-0.66,0.20,-0.22,0.09,0.26,0.09,978.07
1.104,-0.12,1.06,-0.12,-0.66,0.20,-0.22,0.04,0.21,0.36,978.07
1.105,-0.12,1.06,-0.12,-0.79,0.19,-0.19,0.04,0.21,0.36,978.07
1.12,-0.12,1.06,-0.12,-0.79,0.19,-0.19,0.04,0.21,0.36,978.07
1.124,0.04,0.98,-0.11,-0.79,0.19,-0.19,0.04,0.21,0.36,978.07
1.144,0.14,0.98,-0.06,-0.79,0.19,-0.19,0.04,0.21,0.36,978.07
1.147,0.14,0.98,-0.06,-0.79,0.19,-0.19,0.10,-0.04,0.46,978.07
1.148,0.14,0.98,-0.06,-0.58,0.30,-0.08,0.10,-0.04,0.46,978.07
1.172,0.08,1.04,-0.08,-0.58,0.30,-0.08,0.10,-0.04,0.46,978.07
1.181,0.08,1.04,-0.08,-0.58,0.30,-0.08,0.10,-0.04,0.46,978.05
1.183,-0.01,1.05,-0.10,-0.58,0.30,-0.08,0.10,-0.04,0.46,978.05
1.184,-0.01,1.05,-0.10,-0.58,0.30,-0.08,0.14,0.46,0.22,978.05
1.185,-0.01,1.05,-0.10,1.16,0.20,0.22,0.14,0.46,0.22,978.05
1.201,-0.02,1.01,-0.08,1.16,0.20,0.22,0.14,0.46,0.22,978.05
1.221,-0.07,1.05,-0.05,1.16,0.20,0.22,0.14,0.46,0.22,978.05
1.224,-0.07,1.05,-0.05,1.16,0.20,0.22,0.19,1.07,-0.06,978.05
1.225,-0.07,1.05,-0.05,1.12,0.21,0.31,0.19,1.07,-0.06,978.05
1.251,-0.07,1.05,-0.05,1.12,0.21,0.31,0.19,1.07,-0.06,978.06
1.255,-0.13,1.05,-0.01,1.12,0.21,0.31,0.19,1.07,-0.06,978.06
1.346,-0.13,1.05,-0.01,-0.23,0.35,0.78,0.19,1.07,-0.06,978.06
1.348,-0.13,0.98,0.03,-0.23,0.35,0.78,0.19,1.07,-0.06,978.06
1.349,-0.13,0.98,0.03,-0.23,0.35,0.78,0.22,1.44,-0.33,978.06
1.35,-0.19,0.94,0.07,-0.23,0.35,0.78,0.22,1.44,-0.33,978.06
1.35,-0.19,0.94,0.07,-0.23,0.35,0.78,0.22,1.44,-0.33,978.07
1.351,-0.20,0.93,0.06,-0.23,0.35,0.78,0.22,1.44,-0.33,978.07
1.352,-0.20,0.93,0.06,-0.23,0.35,0.78,0.16,1.74,-0.49,978.07
1.352,-0.20,0.93,0.06,-1.08,-0.45,1.80,0.16,1.74,-0.49,978.07
1.353,-0.13,0.94,0.10,-1.08,-0.45,1.80,0.16,1.74,-0.49,978.07
1.354,-0.23,0.93,0.08,-1.08,-0.45,1.80,0.16,1.74,-0.49,978.07
1.355,-0.23,0.93,0.08,-1.08,-0.45,1.80,0.07,1.61,-0.56,978.07
1.355,-0.23,0.93,0.08,-0.93,-0.42,1.84,0.07,1.61,-0.56,978.07
1.359,-0.23,0.93,0.08,-0.93,-0.42,1.84,0.07,1.61,-0.56,978.09
1.36,-0.26,0.98,0.01,-0.93,-0.42,1.84,0.07,1.61,-0.56,978.09
1.391,-0.17,0.98,0.03,-0.93,-0.42,1.84,0.07,1.61,-0.56,978.09
1.393,-0.17,0.98,0.03,-0.93,-0.42,1.84,-0.00,1.50,-0.76,978.09
1.395,-0.17,0.98,0.03,-1.00,-0.42,1.96,-0.00,1.50,-0.76,978.09
1.399,-0.18,0.97,-0.01,-1.00,-0.42,1.96,-0.00,1.50,-0.76,978.09
1.418,-0.18,0.97,-0.01,-1.00,-0.42,1.96,-0.00,1.50,-0.76,978.09
1.419,-0.21,0.98,-0.08,-1.00,-0.42,1.96,-0.00,1.50,-0.76,978.09
1.42,-0.21,0.98,-0.08,-1.00,-0.42,1.96,-0.08,1.45,-0.98,978.09
1.421,-0.21,0.98,-0.08,-0.54,-0.10,1.14,-0.08,1.45,-0.98,978.09
1.438,-0.12,0.98,-0.06,-0.54,-0.10,1.14,-0.08,1.45,-0.98,978.09
1.46,-0.12,0.98,-0.06,-0.21,-0.04,1.17,-0.08,1.45,-0.98,978.09
1.462,-0.10,0.99,-0.09,-0.21,-0.04,1.17,-0.08,1.45,-0.98,978.09
1.463,-0.10,0.99,-0.09,-0.21,-0.04,1.17,-0.13,1.67,-1.09,978.09
1.479,-0.10,0.99,-0.09,-0.21,-0.04,1.17,-0.13,1.67,-1.09,978.09
1.481,-0.30,0.97,-0.16,-0.21,-0.04,1.17,-0.13,1.67,-1.09,978.09
1.499,-0.26,0.97,-0.15,-0.21,-0.04,1.17,-0.13,1.67,-1.09,978.09
1.502,-0.26,0.97,-0.15,-0.21,-0.04,1.17,-0.14,2.11,-1.11,978.09
1.503,-0.26,0.97,-0.15,0.23,0.05,0.46,-0.14,2.11,-1.11,978.09
1.518,-0.17,0.96,-0.14,0.23,0.05,0.46,-0.14,2.11,-1.11,978.09
1.54,-0.24,0.94,-0.22,0.23,0.05,0.46,-0.14,2.11,-1.11,978.09
1.543,-0.24,0.94,-0.22,0.23,0.05,0.46,-0.15,2.09,-1.13,978.09
1.545,-0.24,0.94,-0.22,0.03,-0.11,-0.11,-0.15,2.09,-1.13,978.09
1.547,-0.24,0.94,-0.22,0.03,-0.11,-0.11,-0.15,2.09,-1.13,978.09
1.573,-0.25,0.93,-0.23,0.03,-0.11,-0.11,-0.15,2.09,-1.13,978.09
1.602,-0.18,0.93,-0.21,0.03,-0.11,-0.11,-0.15,2.09,-1.13,978.09
1.605,-0.18,0.93,-0.21,0.03,-0.11,-0.11,-0.09,2.15,-1.12,978.09
1.606,-0.18,0.93,-0.21,0.31,-0.01,0.05,-0.09,2.15,-1.12,978.09
1.608,-0.35,0.91,-0.25,0.31,-0.01,0.05,-0.09,2.15,-1.12,978.09
1.609,-0.35,0.91,-0.25,0.31,-0.01,0.05,-0.09,2.15,-1.12,978.07
1.616,-0.39,0.91,-0.28,0.31,-0.01,0.05,-0.09,2.15,-1.12,978.07
1.618,-0.39,0.91,-0.28,0.31,-0.01,0.05,-0.04,2.29,-0.96,978.07
1.618,-0.39,0.91,-0.28,0.15,-0.23,-0.27,-0.04,2.29,-0.96,978.07
1.636,-0.29,0.89,-0.27,0.15,-0.23,-0.27,-0.04,2.29,-0.96,978.07
1.662,-0.28,0.88,-0.31,0.15,-0.23,-0.27,-0.04,2.29,-0.96,978.07
1.665,-0.28,0.88,-0.31,0.15,-0.23,-0.27,-0.03,1.99,-0.78,978.07
1.667,-0.28,0.88,-0.31,-0.32,-0.45,-0.61,-0.03,1.99,-0.78,978.07
1.669,-0.28,0.88,-0.31,-0.32,-0.45,-0.61,-0.03,1.99,-0.78,978.06
1.701,-0.28,0.89,-0.36,-0.32,-0.45,-0.61,-0.03,1.99,-0.78,978.06
1.705,-0.27,0.86,-0.31,-0.32,-0.45,-0.61,-0.03,1.99,-0.78,978.06
1.707,-0.27,0.86,-0.31,-0.32,-0.45,-0.61,0.06,2.08,-0.68,978.06
1.708,-0.27,0.86,-0.31,-0.26,-0.36,-0.35,0.06,2.08,-0.68,978.06
1.715,-0.22,0.86,-0.26,-0.26,-0.36,-0.35,0.06,2.08,-0.68,978.06
1.718,-0.22,0.86,-0.26,-0.26,-0.36,-0.35,0.06,2.08,-0.68,978.07
1.736,-0.12,0.87,-0.26,-0.26,-0.36,-0.35,0.06,2.08,-0.68,978.07
1.739,-0.12,0.87,-0.26,-0.26,-0.36,-0.35,0.08,1.95,-0.45,978.07
1.741,-0.12,0.87,-0.26,0.33,-0.50,-0.36,0.08,1.95,-0.45,978.07
1.759,-0.03,0.86,-0.27,0.33,-0.50,-0.36,0.08,1.95,-0.45,978.07
1.781,0.02,0.91,-0.37,0.33,-0.50,-0.36,0.08,1.95,-0.45,978.07
1.782,0.02,0.91,-0.37,0.33,-0.50,-0.36,0.03,1.60,0.03,978.07
1.783,0.02,0.91,-0.37,2.18,-0.42,-0.07,0.03,1.60,0.03,978.07
1.784,0.02,0.91,-0.37,2.18,-0.42,-0.07,0.03,1.60,0.03,978.08
1.795,0.05,1.00,-0.43,2.18,-0.42,-0.07,0.03,1.60,0.03,978.08
1.814,-0.64,1.12,-0.08,2.18,-0.42,-0.07,0.03,1.60,0.03,978.08
1.816,-0.64,1.12,-0.08,2.18,-0.42,-0.07,0.06,1.48,0.67,978.08
1.817,-0.64,1.12,-0.08,1.74,-0.46,0.10,0.06,1.48,0.67,978.08
1.835,-1.61,1.17,-0.38,1.74,-0.46,0.10,0.06,1.48,0.67,978.08
1.837,-1.61,1.17,-0.38,1.74,-0.46,0.10,0.06,1.48,0.67,978.10
1.86,-0.44,1.32,-0.42,1.74,-0.46,0.10,0.06,1.48,0.67,978.10
1.863,-0.44,1.32,-0.42,1.74,-0.46,0.10,-0.01,1.24,0.68,978.10
1.865,-0.44,1.32,-0.42,-5.33,1.59,0.24,-0.01,1.24,0.68,978.10
1.874,0.53,1.03,-0.14,-5.33,1.59,0.24,-0.01,1.24,0.68,978.10
1.899,0.53,1.03,-0.14,3.17,0.60,-0.45,-0.01,1.24,0.68,978.10
1.901,0.43,0.67,-0.50,3.17,0.60,-0.45,-0.01,1.24,0.68,978.10
1.902,0.43,0.67,-0.50,3.17,0.60,-0.45,0.09,-2.37,1.75,978.10
1.904,0.43,0.67,-0.50,3.17,0.60,-0.45,0.09,-2.37,1.75,978.10
1.912,0.08,0.89,-0.57,3.17,0.60,-0.45,0.09,-2.37,1.75,978.10
1.932,0.21,1.06,-0.18,3.17,0.60,-0.45,0.09,-2.37,1.75,978.10
1.934,0.21,1.06,-0.18,3.17,0.60,-0.45,0.14,-0.47,1.37,978.10
1.936,0.21,1.06,-0.18,2.68,0.54,-0.41,0.14,-0.47,1.37,978.10
1.962,0.10,1.05,-0.04,2.68,0.54,-0.41,0.14,-0.47,1.37,978.10
1.965,0.10,1.05,-0.04,2.68,0.54,-0.41,0.14,-0.47,1.37,978.10
1.972,-0.11,1.04,-0.25,2.68,0.54,-0.41,0.14,-0.47,1.37,978.10
1.974,-0.11,1.04,-0.25,2.68,0.54,-0.41,0.07,0.79,0.67,978.10
1.976,-0.11,1.04,-0.25,1.89,0.46,0.54,0.07,0.79,0.67,978.10
1.998,-0.08,0.92,-0.41,1.89,0.46,0.54,0.07,0.79,0.67,978.10
2.012,0.04,0.94,-0.42,1.89,0.46,0.54,0.07,0.79,0.67,978.10
2.014,0.04,0.94,-0.42,1.89,0.46,0.54,0.23,0.45,0.64,978.10
2.015,0.04,0.94,-0.42,-0.21,0.12,-0.31,0.23,0.45,0.64,978.10
2.016,0.04,0.94,-0.42,-0.21,0.12,-0.31,0.23,0.45,0.64,978.10
2.032,0.01,0.98,-0.38,-0.21,0.12,-0.31,0.23,0.45,0.64,978.10
2.062,-0.08,0.98,-0.32,-0.21,0.12,-0.31,0.23,0.45,0.64,978.10
2.065,-0.08,0.98,-0.32,-0.21,0.12,-0.31,0.17,0.40,0.59,978.10
2.066,-0.08,0.98,-0.32,-0.47,0.14,-0.24,0.17,0.40,0.59,978.10
2.072,-0.11,1.00,-0.32,-0.47,0.14,-0.24,0.17,0.40,0.59,978.10
2.101,-0.11,1.00,-0.32,-0.47,0.14,-0.24,0.17,0.40,0.59,978.11
2.105,0.03,0.97,-0.34,-0.47,0.14,-0.24,0.17,0.40,0.59,978.11
2.108,0.03,0.97,-0.34,-0.47,0.14,-0.24,0.11,0.62,0.54,978.11
2.111,0.03,0.97,-0.34,-0.82,0.34,-0.03,0.11,0.62,0.54,978.11
2.113,0.04,0.95,-0.30,-0.82,0.34,-0.03,0.11,0.62,0.54,978.11
2.139,0.05,0.97,-0.37,-0.82,0.34,-0.03,0.11,0.62,0.54,978.11
2.141,0.05,0.97,-0.37,-0.82,0.34,-0.03,0.13,0.59,0.53,978.11
2.142,0.05,0.97,-0.37,-0.08,0.15,0.03,0.13,0.59,0.53,978.11
2.143,0.05,0.97,-0.37,-0.08,0.15,0.03,0.13,0.59,0.53,978.11
2.169,0.05,0.97,-0.39,-0.08,0.15,0.03,0.13,0.59,0.53,978.11
2.17,0.05,0.97,-0.39,-0.34,0.17,0.06,0.13,0.59,0.53,978.11
2.171,0.01,0.95,-0.34,-0.34,0.17,0.06,0.13,0.59,0.53,978.11
2.172,0.01,0.95,-0.34,-0.34,0.17,0.06,0.12,0.66,0.50,978.11
2.189,-0.07,0.95,-0.35,-0.34,0.17,0.06,0.12,0.66,0.50,978.11
2.198,-0.07,0.95,-0.35,-0.34,0.17,0.06,0.12,0.66,0.50,978.11
2.209,-0.10,0.97,-0.39,-0.34,0.17,0.06,0.12,0.66,0.50,978.11
2.211,-0.10,0.97,-0.39,-0.34,0.17,0.06,0.07,0.59,0.54,978.11
2.212,-0.10,0.97,-0.39,-1.03,0.15,-0.17,0.07,0.59,0.54,978.11
2.25,-0.04,0.95,-0.36,-1.03,0.15,-0.17,0.07,0.59,0.54,978.11
2.253,0.05,0.95,-0.36,-1.03,0.15,-0.17,0.07,0.59,0.54,978.11
2.255,0.05,0.95,-0.36,-1.03,0.15,-0.17,0.02,0.35,0.75,978.11
2.256,0.05,0.95,-0.36,-1.61,0.18,-0.24,0.02,0.35,0.75,978.11
2.256,0.05,0.95,-0.36,-1.61,0.18,-0.24,0.02,0.35,0.75,978.11
2.276,0.16,0.99,-0.37,-1.61,0.18,-0.24,0.02,0.35,0.75,978.11
2.289,0.19,0.97,-0.34,-1.61,0.18,-0.24,0.02,0.35,0.75,978.11
2.292,0.19,0.97,-0.34,-1.61,0.18,-0.24,-0.01,0.18,0.90,978.11
2.294,0.19,0.97,-0.34,-1.93,0.23,-0.25,-0.01,0.18,0.90,978.11
2.307,0.18,0.97,-0.34,-1.93,0.23,-0.25,-0.01,0.18,0.90,978.11
2.316,0.18,0.97,-0.34,-1.93,0.23,-0.25,-0.01,0.18,0.90,978.11
2.327,0.13,0.95,-0.32,-1.93,0.23,-0.25,-0.01,0.18,0.90,978.11
2.327,0.13,0.95,-0.32,-1.93,0.23,-0.25,0.01,0.37,0.83,978.11
2.328,0.13,0.95,-0.32,-0.24,0.44,-0.06,0.01,0.37,0.83,978.11
2.358,0.08,0.94,-0.33,-0.24,0.44,-0.06,0.01,0.37,0.83,978.11
2.385,0.08,0.94,-0.33,-1.46,0.41,0.06,0.01,0.37,0.83,978.11
2.386,0.05,0.99,-0.35,-1.46,0.41,0.06,0.01,0.37,0.83,978.11
2.387,0.05,0.99,-0.35,-1.46,0.41,0.06,0.03,0.52,0.86,978.11
2.388,0.05,0.99,-0.35,-1.46,0.41,0.06,0.03,0.52,0.86,978.10
2.388,0.06,1.03,-0.37,-1.46,0.41,0.06,0.03,0.52,0.86,978.10
2.407,0.17,1.11,-0.36,-1.46,0.41,0.06,0.03,0.52,0.86,978.10
2.408,0.17,1.11,-0.36,-1.46,0.41,0.06,-0.03,0.45,1.12,978.10
2.409,0.17,1.11,-0.36,-1.89,0.51,0.01,-0.03,0.45,1.12,978.10
2.427,0.16,1.08,-0.31,-1.89,0.51,0.01,-0.03,0.45,1.12,978.10
