time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.905,-0.57,1.04,-0.44,-2.82,-3.29,0.06,-0.77,1.68,5.15,976.56
1.907,-0.57,1.04,-0.44,-2.82,-3.29,0.06,-0.85,1.59,5.44,976.56
1.908,-0.57,1.04,-0.44,-4.89,-3.40,-0.23,-0.85,1.59,5.44,976.56
1.924,-0.61,1.44,-0.64,-4.89,-3.40,-0.23,-0.85,1.59,5.44,976.56
1.946,-0.64,1.57,-0.60,-4.89,-3.40,-0.23,-0.85,1.59,5.44,976.56
1.948,-0.64,1.57,-0.60,-4.89,-3.40,-0.23,-0.81,1.57,5.37,976.56
1.949,-0.64,1.57,-0.60,-8.41,2.03,-3.68,-0.81,1.57,5.37,976.56
1.955,-0.64,1.57,-0.60,-8.41,2.03,-3.68,-0.81,1.57,5.37,976.58
1.963,-0.63,1.71,-0.35,-8.41,2.03,-3.68,-0.81,1.57,5.37,976.58
1.985,-0.79,1.52,-0.59,-8.41,2.03,-3.68,-0.81,1.57,5.37,976.58
1.987,-0.79,1.52,-0.59,-8.41,2.03,-3.68,-0.33,1.55,4.42,976.58
1.988,-0.79,1.52,-0.59,-10.60,6.92,-3.98,-0.33,1.55,4.42,976.58
2.003,-0.86,1.27,-0.73,-10.60,6.92,-3.98,-0.33,1.55,4.42,976.58
2.017,-0.86,1.27,-0.73,-10.60,6.92,-3.98,-0.33,1.55,4.42,976.61
2.023,-0.92,1.14,-0.49,-10.60,6.92,-3.98,-0.33,1.55,4.42,976.61
2.026,-0.92,1.14,-0.49,-10.60,6.92,-3.98,0.29,0.71,1.65,976.61
2.027,-0.92,1.14,-0.49,-11.00,7.09,-3.94,0.29,0.71,1.65,976.61
2.048,-0.65,1.13,-0.63,-11.00,7.09,-3.94,0.29,0.71,1.65,976.61
2.071,1.55,1.34,1.54,-11.00,7.09,-3.94,0.29,0.71,1.65,976.61
2.073,1.55,1.34,1.54,-11.00,7.09,-3.94,0.45,-0.48,-0.92,976.61
2.074,1.55,1.34,1.54,-11.68,2.79,-4.65,0.45,-0.48,-0.92,976.61
2.079,1.55,1.34,1.54,-11.68,2.79,-4.65,0.45,-0.48,-0.92,976.63
2.082,2.59,2.68,-1.10,-11.68,2.79,-4.65,0.45,-0.48,-0.92,976.63
2.101,-1.39,3.24,0.51,-11.68,2.79,-4.65,0.45,-0.48,-0.92,976.63
2.102,-1.39,3.24,0.51,-11.68,2.79,-4.65,1.59,2.05,-1.06,976.63
2.103,-1.39,3.24,0.51,5.37,14.65,4.72,1.59,2.05,-1.06,976.63
2.12,-3.53,-0.45,-1.08,5.37,14.65,4.72,1.59,2.05,-1.06,976.63
2.139,-3.53,-0.45,-1.08,5.37,14.65,4.72,1.59,2.05,-1.06,976.62
2.14,-1.15,-0.81,-1.28,5.37,14.65,4.72,1.59,2.05,-1.06,976.62
2.161,-1.15,-0.81,-1.28,6.67,14.03,4.95,1.59,2.05,-1.06,976.62
2.163,-1.15,-0.81,-1.28,6.67,14.03,4.95,1.70,2.62,-4.34,976.62
2.164,1.36,0.73,-1.84,6.67,14.03,4.95,1.70,2.62,-4.34,976.62
2.18,2.35,2.30,0.74,6.67,14.03,4.95,1.70,2.62,-4.34,976.62
2.181,2.35,2.30,0.74,6.67,14.03,4.95,0.49,-2.51,1.39,976.62
2.182,2.35,2.30,0.74,-13.24,-11.09,-11.29,0.49,-2.51,1.39,976.62
2.197,2.35,2.30,0.74,-13.24,-11.09,-11.29,0.49,-2.51,1.39,976.61
2.2,0.87,1.20,0.09,-13.24,-11.09,-11.29,0.49,-2.51,1.39,976.61
2.221,0.25,0.35,-0.31,-13.24,-11.09,-11.29,0.49,-2.51,1.39,976.61
2.224,0.25,0.35,-0.31,-13.24,-11.09,-11.29,-0.22,-1.12,-0.56,976.61
2.226,0.25,0.35,-0.31,9.11,3.10,4.07,-0.22,-1.12,-0.56,976.61
2.248,0.06,0.68,-0.63,9.11,3.10,4.07,-0.22,-1.12,-0.56,976.61
2.27,0.06,0.68,-0.63,9.11,3.10,4.07,-0.22,-1.12,-0.56,976.61
2.272,-0.45,1.04,-0.05,9.11,3.10,4.07,-0.22,-1.12,-0.56,976.61
2.273,-0.45,1.04,-0.05,9.11,3.10,4.07,0.20,0.39,-2.44,976.61
2.274,-0.45,1.04,-0.05,9.83,2.89,4.06,0.20,0.39,-2.44,976.61
2.279,-0.14,1.05,-0.12,9.83,2.89,4.06,0.20,0.39,-2.44,976.61
2.298,0.35,1.01,-0.23,9.83,2.89,4.06,0.20,0.39,-2.44,976.61
2.299,0.35,1.01,-0.23,9.83,2.89,4.06,0.18,-0.87,-1.54,976.61
2.3,0.35,1.01,-0.23,-2.55,-0.68,-0.13,0.18,-0.87,-1.54,976.61
2.314,0.35,1.01,-0.23,-2.55,-0.68,-0.13,0.18,-0.87,-1.54,976.61
2.318,0.18,0.95,-0.31,-2.55,-0.68,-0.13,0.18,-0.87,-1.54,976.61
2.341,-0.18,0.92,-0.24,-2.55,-0.68,-0.13,0.18,-0.87,-1.54,976.61
2.343,-0.18,0.92,-0.24,-2.55,-0.68,-0.13,0.22,-0.54,-1.31,976.61
2.344,-0.18,0.92,-0.24,0.89,-0.31,0.01,0.22,-0.54,-1.31,976.61
2.364,-0.28,0.92,-0.26,0.89,-0.31,0.01,0.22,-0.54,-1.31,976.61
2.374,-0.28,0.92,-0.26,0.89,-0.31,0.01,0.22,-0.54,-1.31,976.61
2.379,-0.22,1.02,-0.30,0.89,-0.31,0.01,0.22,-0.54,-1.31,976.61
2.384,-0.22,1.02,-0.30,0.89,-0.31,0.01,0.23,-0.28,-1.49,976.61
2.386,-0.22,1.02,-0.30,1.46,-0.27,0.09,0.23,-0.28,-1.49,976.61
2.397,-0.07,1.11,-0.34,1.46,-0.27,0.09,0.23,-0.28,-1.49,976.61
2.417,-0.02,1.09,-0.25,1.46,-0.27,0.09,0.23,-0.28,-1.49,976.61
2.419,-0.02,1.09,-0.25,1.46,-0.27,0.09,0.25,-0.70,-1.12,976.61
2.42,-0.02,1.09,-0.25,-1.01,0.31,-0.19,0.25,-0.70,-1.12,976.61
2.443,-0.02,1.09,-0.25,-1.01,0.31,-0.19,0.25,-0.70,-1.12,976.60
