time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.874,-0.13,0.96,-0.01,-0.45,-0.37,-0.29,-0.27,-0.29,-0.07,1001.91
0.904,-0.01,0.98,-0.06,-0.45,-0.37,-0.29,-0.27,-0.29,-0.07,1001.91
0.907,-0.01,0.98,-0.06,-0.45,-0.37,-0.29,-0.35,-0.16,-0.19,1001.91
0.909,-0.01,0.98,-0.06,0.78,-0.15,-0.93,-0.35,-0.16,-0.19,1001.91
0.991,-0.13,0.95,0.08,0.78,-0.15,-0.93,-0.35,-0.16,-0.19,1001.91
1.003,-0.13,0.95,0.08,0.78,-0.15,-0.93,-0.49,-0.20,-0.15,1001.91
1.005,-0.13,0.95,0.08,-0.20,-0.40,0.02,-0.49,-0.20,-0.15,1001.91
1.007,-0.13,0.95,0.08,-0.20,-0.40,0.02,-0.49,-0.20,-0.15,1001.91
1.039,-0.12,0.99,0.15,-0.20,-0.40,0.02,-0.49,-0.20,-0.15,1001.91
1.043,-0.12,0.99,0.15,-0.20,-0.40,0.02,-0.30,-0.02,-0.09,1001.91
1.044,-0.12,0.99,0.15,-0.06,-0.03,0.47,-0.30,-0.02,-0.09,1001.91
1.091,-0.15,0.97,0.17,-0.06,-0.03,0.47,-0.30,-0.02,-0.09,1001.91
1.095,-0.15,0.97,0.17,-0.06,-0.03,0.47,-0.14,-0.19,0.04,1001.91
1.097,-0.15,0.97,0.17,-0.30,-0.12,0.41,-0.14,-0.19,0.04,1001.91
1.157,-0.09,0.99,0.12,-0.30,-0.12,0.41,-0.14,-0.19,0.04,1001.91
1.16,-0.09,0.99,0.12,-0.30,-0.12,0.41,0.01,-0.16,0.05,1001.91
1.162,-0.09,0.99,0.12,0.20,0.00,-0.13,0.01,-0.16,0.05,1001.91
1.178,-0.09,0.99,0.12,0.20,0.00,-0.13,0.01,-0.16,0.05,1001.91
1.204,-0.07,0.99,0.09,0.20,0.00,-0.13,0.01,-0.16,0.05,1001.91
1.207,-0.07,0.99,0.09,0.20,0.00,-0.13,0.01,-0.29,0.07,1001.91
1.209,-0.07,0.99,0.09,0.43,0.05,-0.41,0.01,-0.29,0.07,1001.91
1.281,-0.08,0.99,0.13,0.43,0.05,-0.41,0.01,-0.29,0.07,1001.91
1.288,-0.08,0.99,0.13,0.43,0.05,-0.41,0.02,-0.03,-0.02,1001.91
1.297,-0.08,0.99,0.13,0.26,0.06,-0.08,0.02,-0.03,-0.02,1001.91
1.333,-0.08,0.96,0.10,0.26,0.06,-0.08,0.02,-0.03,-0.02,1001.91
1.335,-0.08,0.96,0.10,0.26,0.06,-0.08,0.06,-0.06,-0.00,1001.91
1.337,-0.08,0.96,0.10,0.23,-0.22,-0.34,0.06,-0.06,-0.00,1001.91
1.417,-0.08,0.96,0.10,0.23,-0.22,-0.34,0.06,-0.06,-0.00,1001.93
1.419,-0.17,0.98,0.10,0.23,-0.22,-0.34,0.06,-0.06,-0.00,1001.93
1.421,-0.17,0.98,0.10,0.23,-0.22,-0.34,0.01,-0.04,0.20,1001.93
1.423,-0.17,0.98,0.10,-0.67,-0.09,-0.37,0.01,-0.04,0.20,1001.93
1.462,0.02,0.99,0.15,-0.67,-0.09,-0.37,0.01,-0.04,0.20,1001.93
1.467,0.02,0.99,0.15,-0.67,-0.09,-0.37,0.03,0.04,0.16,1001.93
1.469,0.02,0.99,0.15,0.98,0.05,0.12,0.03,0.04,0.16,1001.93
1.503,-0.01,0.99,0.19,0.98,0.05,0.12,0.03,0.04,0.16,1001.93
1.507,-0.01,0.99,0.19,0.98,0.05,0.12,0.13,-0.03,0.07,1001.93
1.509,-0.01,0.99,0.19,0.64,-0.01,0.59,0.13,-0.03,0.07,1001.93
1.538,-0.01,0.99,0.19,0.64,-0.01,0.59,0.13,-0.03,0.07,1001.93
1.573,-0.04,1.01,0.09,0.64,-0.01,0.59,0.13,-0.03,0.07,1001.93
1.578,-0.04,1.01,0.09,0.64,-0.01,0.59,0.33,0.11,-0.10,1001.93
1.58,-0.04,1.01,0.09,0.34,0.14,-0.30,0.33,0.11,-0.10,1001.93
1.623,-0.08,0.99,0.09,0.34,0.14,-0.30,0.33,0.11,-0.10,1001.93
1.626,-0.08,0.99,0.09,0.34,0.14,-0.30,0.55,-0.01,-0.19,1001.93
1.629,-0.08,0.99,0.09,0.07,-0.01,-0.07,0.55,-0.01,-0.19,1001.93
1.696,-0.13,0.99,-0.01,0.07,-0.01,-0.07,0.55,-0.01,-0.19,1001.93
1.699,-0.13,0.99,-0.01,0.07,-0.01,-0.07,0.58,-0.19,-0.25,1001.93
1.701,-0.13,0.99,-0.01,-0.36,0.00,-0.81,0.58,-0.19,-0.25,1001.93
1.718,-0.13,0.99,-0.01,-0.36,0.00,-0.81,0.58,-0.19,-0.25,1001.93
1.751,-0.02,0.98,0.07,-0.36,0.00,-0.81,0.58,-0.19,-0.25,1001.93
1.754,-0.02,0.98,0.07,-0.36,0.00,-0.81,0.66,-0.25,-0.27,1001.93
1.757,-0.02,0.98,0.07,0.83,-0.11,0.31,0.66,-0.25,-0.27,1001.93
1.803,-0.07,1.03,-0.06,0.83,-0.11,0.31,0.66,-0.25,-0.27,1001.93
1.805,-0.07,1.03,-0.06,0.83,-0.11,0.31,0.70,-0.40,-0.42,1001.93
1.807,-0.07,1.03,-0.06,0.52,0.33,-0.70,0.70,-0.40,-0.42,1001.93
1.905,-0.10,0.97,-0.15,0.52,0.33,-0.70,0.70,-0.40,-0.42,1001.93
1.908,-0.10,0.97,-0.15,0.52,0.33,-0.70,0.61,0.41,-0.80,1001.93
1.91,-0.10,0.97,-0.15,0.73,-0.10,-0.87,0.61,0.41,-0.80,1001.93
1.912,-0.10,0.97,-0.15,0.73,-0.10,-0.87,0.61,0.41,-0.80,1001.94
1.924,-0.20,0.96,-0.17,0.73,-0.10,-0.87,0.61,0.41,-0.80,1001.94
1.927,-0.20,0.96,-0.17,0.73,-0.10,-0.87,0.35,0.36,-0.71,1001.94
1.929,-0.20,0.96,-0.17,0.06,-0.10,-0.73,0.35,0.36,-0.71,1001.94
2.071,-0.35,0.97,-0.19,0.06,-0.10,-0.73,0.35,0.36,-0.71,1001.94
2.077,-0.35,0.97,-0.19,0.06,-0.10,-0.73,0.27,0.09,-0.38,1001.94
2.082,-0.35,0.97,-0.19,-1.04,0.08,-0.79,0.27,0.09,-0.38,1001.94
2.087,-0.18,0.97,-0.22,-1.04,0.08,-0.79,0.27,0.09,-0.38,1001.94
2.091,-0.18,0.97,-0.22,-1.04,0.08,-0.79,0.17,0.13,-0.40,1001.94
2.095,-0.18,0.97,-0.22,0.81,0.16,-0.93,0.17,0.13,-0.40,1001.94
2.097,-0.18,0.97,-0.22,0.81,0.16,-0.93,0.17,0.13,-0.40,1001.95
2.13,-0.19,0.94,-0.17,0.81,0.16,-0.93,0.17,0.13,-0.40,1001.95
2.133,-0.19,0.94,-0.17,0.81,0.16,-0.93,-0.01,0.36,-0.57,1001.95
2.135,-0.19,0.94,-0.17,0.87,-0.09,-0.34,-0.01,0.36,-0.57,1001.95
2.17,-0.40,0.94,-0.20,0.87,-0.09,-0.34,-0.01,0.36,-0.57,1001.95
2.176,-0.40,0.94,-0.20,0.87,-0.09,-0.34,-0.06,0.13,-0.41,1001.95
2.178,-0.40,0.94,-0.20,-0.97,-0.04,-0.58,-0.06,0.13,-0.41,1001.95
2.289,-0.40,0.94,-0.20,-0.97,-0.04,-0.58,-0.07,-0.13,-0.58,1001.95
2.294,-0.22,0.98,-0.21,-0.97,-0.04,-0.58,-0.07,-0.13,-0.58,1001.95
2.296,-0.22,0.98,-0.21,-0.78,0.02,-0.60,-0.07,-0.13,-0.58,1001.95
2.298,-0.22,0.98,-0.21,-0.78,0.02,-0.60,-0.07,-0.13,-0.58,1001.94
2.301,-0.27,1.44,-0.15,-0.78,0.02,-0.60,-0.07,-0.13,-0.58,1001.94
2.304,-0.27,1.44,-0.15,-0.78,0.02,-0.60,-0.19,-0.35,-0.78,1001.94
2.306,-0.27,1.44,-0.15,0.76,5.00,-0.14,-0.19,-0.35,-0.78,1001.94
2.346,0.23,1.58,-0.08,0.76,5.00,-0.14,-0.19,-0.35,-0.78,1001.94
2.349,0.23,1.58,-0.08,0.76,5.00,-0.14,-0.18,-0.52,-2.54,1001.94
2.354,0.23,1.58,-0.08,6.75,6.81,0.19,-0.18,-0.52,-2.54,1001.94
2.474,0.42,1.42,-0.30,6.75,6.81,0.19,-0.18,-0.52,-2.54,1001.94
2.479,0.42,1.42,-0.30,6.75,6.81,0.19,-0.55,-1.18,-2.96,1001.94
2.482,0.42,1.42,-0.30,9.73,5.87,-2.33,-0.55,-1.18,-2.96,1001.94
2.493,0.42,1.42,-0.30,9.73,5.87,-2.33,-0.55,-1.18,-2.96,1001.93
2.495,-0.67,0.74,-1.13,9.73,5.87,-2.33,-0.55,-1.18,-2.96,1001.93
2.497,-0.67,0.74,-1.13,9.73,5.87,-2.33,0.32,-0.49,-1.08,1001.93
2.499,-0.67,0.74,-1.13,0.05,0.10,-10.35,0.32,-0.49,-1.08,1001.93
2.533,0.12,0.25,0.11,0.05,0.10,-10.35,0.32,-0.49,-1.08,1001.93
2.542,0.12,0.25,0.11,0.05,0.10,-10.35,0.27,-0.73,1.59,1001.93
2.548,0.12,0.25,0.11,7.78,-4.72,1.33,0.27,-0.73,1.59,1001.93
2.591,-0.08,0.55,-0.16,7.78,-4.72,1.33,0.27,-0.73,1.59,1001.93
2.594,-0.08,0.55,-0.16,7.78,-4.72,1.33,0.31,1.37,3.61,1001.93
2.596,-0.08,0.55,-0.16,4.94,-2.55,-1.31,0.31,1.37,3.61,1001.93
2.648,-0.08,0.55,-0.16,4.94,-2.55,-1.31,0.31,1.37,3.61,1001.93
2.653,-0.23,0.96,-0.16,4.94,-2.55,-1.31,0.31,1.37,3.61,1001.93
2.657,-0.23,0.96,-0.16,4.94,-2.55,-1.31,0.27,1.39,5.12,1001.93
2.659,-0.23,0.96,-0.16,1.70,0.45,-0.81,0.27,1.39,5.12,1001.93
2.808,-0.17,1.39,-0.15,1.70,0.45,-0.81,0.27,1.39,5.12,1001.93
2.812,-0.17,1.39,-0.15,1.70,0.45,-0.81,0.28,1.85,6.02,1001.93
2.815,-0.17,1.39,-0.15,-0.36,3.93,-0.38,0.28,1.85,6.02,1001.93
2.817,-0.38,1.78,-0.26,-0.36,3.93,-0.38,0.28,1.85,6.02,1001.93
2.818,-0.38,1.78,-0.26,-0.36,3.93,-0.38,-0.05,2.53,3.35,1001.93
2.821,-0.38,1.78,-0.26,-7.64,8.47,-1.81,-0.05,2.53,3.35,1001.93
2.823,-0.38,1.78,-0.26,-7.64,8.47,-1.81,-0.05,2.53,3.35,1001.93
2.824,-1.15,1.09,-0.40,-7.64,8.47,-1.81,-0.05,2.53,3.35,1001.93
2.826,-1.15,1.09,-0.40,-7.64,8.47,-1.81,0.47,1.89,-2.86,1001.93
2.828,-1.15,1.09,-0.40,-15.01,1.57,-3.42,0.47,1.89,-2.86,1001.93
2.91,1.57,2.28,0.97,-15.01,1.57,-3.42,0.47,1.89,-2.86,1001.93
2.914,1.57,2.28,0.97,-15.01,1.57,-3.42,1.54,-5.29,-0.05,1001.93
2.916,1.57,2.28,0.97,12.94,12.84,10.11,1.54,-5.29,-0.05,1001.93
2.982,-0.78,0.34,-0.80,12.94,12.84,10.11,1.54,-5.29,-0.05,1001.93
2.993,-0.78,0.34,-0.80,12.94,12.84,10.11,0.66,0.87,-1.57,1001.93
2.996,-0.78,0.34,-0.80,-9.04,-6.36,-6.94,0.66,0.87,-1.57,1001.93
3.0,-0.78,0.34,-0.80,-9.04,-6.36,-6.94,0.66,0.87,-1.57,1001.92
3.048,-0.17,0.88,-0.21,-9.04,-6.36,-6.94,0.66,0.87,-1.57,1001.92
3.052,-0.17,0.88,-0.21,-9.04,-6.36,-6.94,0.64,0.25,-1.10,1001.92
3.055,-0.17,0.88,-0.21,-0.91,-1.11,-0.75,0.64,0.25,-1.10,1001.92
3.093,0.04,1.05,-0.12,-0.91,-1.11,-0.75,0.64,0.25,-1.10,1001.92
3.098,0.04,1.05,-0.12,-0.91,-1.11,-0.75,0.49,-0.38,-0.81,1001.92
3.101,0.04,1.05,-0.12,1.76,0.71,0.50,0.49,-0.38,-0.81,1001.92
3.191,-0.31,0.91,-0.39,1.76,0.71,0.50,0.49,-0.38,-0.81,1001.92
3.193,-0.31,0.91,-0.39,1.76,0.71,0.50,0.40,0.09,-0.73,1001.92
3.195,-0.31,0.91,-0.39,-1.28,-0.52,-1.79,0.40,0.09,-0.73,1001.92
3.197,-0.31,0.91,-0.39,-1.28,-0.52,-1.79,0.40,0.09,-0.73,1001.92
3.199,-0.13,0.97,-0.15,-1.28,-0.52,-1.79,0.40,0.09,-0.73,1001.92
3.2,-0.13,0.97,-0.15,-1.28,-0.52,-1.79,0.40,-0.05,-0.59,1001.92
3.202,-0.13,0.97,-0.15,0.82,0.15,0.72,0.40,-0.05,-0.59,1001.92
3.308,-0.19,0.96,-0.32,0.82,0.15,0.72,0.40,-0.05,-0.59,1001.92
3.316,-0.19,0.96,-0.32,0.82,0.15,0.72,0.34,-0.16,-0.72,1001.92
3.322,-0.19,0.96,-0.32,0.72,0.37,-0.44,0.34,-0.16,-0.72,1001.92
3.327,-0.10,1.02,-0.22,0.72,0.37,-0.44,0.34,-0.16,-0.72,1001.92
3.331,-0.10,1.02,-0.22,0.72,0.37,-0.44,0.34,0.23,-1.20,1001.92
3.336,-0.10,1.02,-0.22,1.71,0.94,0.53,0.34,0.23,-1.20,1001.92
3.34,-0.10,1.02,-0.22,1.71,0.94,0.53,0.34,0.23,-1.20,1001.92
3.429,-0.28,1.06,-0.34,1.71,0.94,0.53,0.34,0.23,-1.20,1001.92
3.434,-0.28,1.06,-0.34,1.71,0.94,0.53,0.43,-0.21,-1.33,1001.92
3.436,-0.28,1.06,-0.34,0.64,1.60,-0.45,0.43,-0.21,-1.33,1001.92
3.44,-0.19,1.21,-0.23,0.64,1.60,-0.45,0.43,-0.21,-1.33,1001.92
3.442,-0.19,1.21,-0.23,0.64,1.60,-0.45,0.50,-0.32,-2.21,1001.92
3.444,-0.19,1.21,-0.23,1.82,3.25,0.65,0.50,-0.32,-2.21,1001.92
3.487,-0.22,2.04,-0.49,1.82,3.25,0.65,0.50,-0.32,-2.21,1001.92
3.491,-0.22,2.04,-0.49,1.82,3.25,0.65,0.64,-1.09,-3.17,1001.92
3.495,-0.22,2.04,-0.49,1.21,11.26,-2.10,0.64,-1.09,-3.17,1001.92
3.554,-0.22,2.04,-0.49,1.21,11.26,-2.10,0.64,-1.09,-3.17,1001.94
3.559,0.87,1.77,0.02,1.21,11.26,-2.10,0.64,-1.09,-3.17,1001.94
3.561,0.87,1.77,0.02,1.21,11.26,-2.10,0.53,-4.50,-2.99,1001.94
3.563,0.87,1.77,0.02,12.76,8.78,2.53,0.53,-4.50,-2.99,1001.94
3.61,-0.33,0.67,-0.74,12.76,8.78,2.53,0.53,-4.50,-2.99,1001.94
3.615,-0.33,0.67,-0.74,12.76,8.78,2.53,0.27,-2.87,0.68,1001.94
3.62,-0.33,0.67,-0.74,2.88,-0.78,-4.95,0.27,-2.87,0.68,1001.94
3.683,0.05,-0.18,-0.05,2.88,-0.78,-4.95,0.27,-2.87,0.68,1001.94
3.689,0.05,-0.18,-0.05,2.88,-0.78,-4.95,-0.09,1.48,3.02,1001.94
3.693,0.05,-0.18,-0.05,5.98,-9.71,1.27,-0.09,1.48,3.02,1001.94
3.723,0.05,-0.18,-0.05,5.98,-9.71,1.27,-0.09,1.48,3.02,1001.95
3.727,-0.11,0.57,-0.23,5.98,-9.71,1.27,-0.09,1.48,3.02,1001.95
3.729,-0.11,0.57,-0.23,5.98,-9.71,1.27,-0.38,1.01,5.14,1001.95
3.73,-0.11,0.57,-0.23,0.80,-3.79,0.01,-0.38,1.01,5.14,1001.95
3.822,-0.68,1.02,-0.43,0.80,-3.79,0.01,-0.38,1.01,5.14,1001.95
3.825,-0.68,1.02,-0.43,0.80,-3.79,0.01,-0.42,0.01,6.51,1001.95
3.827,-0.68,1.02,-0.43,-7.10,0.44,-1.96,-0.42,0.01,6.51,1001.95
3.88,-0.42,1.91,-0.20,-7.10,0.44,-1.96,-0.42,0.01,6.51,1001.95
3.885,-0.42,1.91,-0.20,-7.10,0.44,-1.96,-0.13,1.88,5.85,1001.95
3.887,-0.42,1.91,-0.20,-6.95,9.53,0.05,-0.13,1.88,5.85,1001.95
3.89,-0.42,1.91,-0.20,-6.95,9.53,0.05,-0.13,1.88,5.85,1001.94
3.917,-1.22,1.17,-0.58,-6.95,9.53,0.05,-0.13,1.88,5.85,1001.94
3.92,-1.22,1.17,-0.58,-6.95,9.53,0.05,-0.11,2.93,1.49,1001.94
3.921,-1.22,1.17,-0.58,-17.06,3.17,-4.44,-0.11,2.93,1.49,1001.94
3.977,-1.11,0.93,-0.51,-17.06,3.17,-4.44,-0.11,2.93,1.49,1001.94
3.983,-1.11,0.93,-0.51,-17.06,3.17,-4.44,0.62,1.05,-2.75,1001.94
3.985,-1.11,0.93,-0.51,-16.19,0.92,-4.37,0.62,1.05,-2.75,1001.94
4.064,0.25,1.54,-0.01,-16.19,0.92,-4.37,0.62,1.05,-2.75,1001.94
4.067,0.25,1.54,-0.01,-16.19,0.92,-4.37,-0.42,5.95,-3.29,1001.94
4.074,0.25,1.54,-0.01,-1.99,6.41,0.61,-0.42,5.95,-3.29,1001.94
4.077,0.25,1.54,-0.01,-1.99,6.41,0.61,-0.42,5.95,-3.29,1001.94
4.12,-0.35,1.02,-0.22,-1.99,6.41,0.61,-0.42,5.95,-3.29,1001.94
4.122,-0.35,1.02,-0.22,-1.99,6.41,0.61,0.90,-0.78,-1.58,1001.94
4.127,-0.35,1.02,-0.22,-7.15,0.99,-1.30,0.90,-0.78,-1.58,1001.94
4.169,-0.11,0.87,-0.44,-7.15,0.99,-1.30,0.90,-0.78,-1.58,1001.94
4.172,-0.11,0.87,-0.44,-7.15,0.99,-1.30,0.49,-1.08,-1.48,1001.94
4.174,-0.11,0.87,-0.44,-3.53,-0.81,-2.82,0.49,-1.08,-1.48,1001.94
4.219,-0.04,0.97,-0.16,-3.53,-0.81,-2.82,0.49,-1.08,-1.48,1001.94
4.221,-0.04,0.97,-0.16,-3.53,-0.81,-2.82,0.41,0.42,-1.23,1001.94
4.225,-0.04,0.97,-0.16,-0.59,-0.12,0.31,0.41,0.42,-1.23,1001.94
4.241,-0.04,0.97,-0.16,-0.59,-0.12,0.31,0.41,0.42,-1.23,1001.92
4.283,-0.22,0.95,-0.23,-0.59,-0.12,0.31,0.41,0.42,-1.23,1001.92
4.286,-0.22,0.95,-0.23,-0.59,-0.12,0.31,0.42,-0.44,-0.74,1001.92
4.288,-0.22,0.95,-0.23,-1.09,-0.15,0.08,0.42,-0.44,-0.74,1001.92
4.359,-0.19,0.96,-0.18,-1.09,-0.15,0.08,0.42,-0.44,-0.74,1001.92
4.364,-0.19,0.96,-0.18,-1.09,-0.15,0.08,0.36,0.02,-0.88,1001.92
4.368,-0.19,0.96,-0.18,-0.23,0.07,0.72,0.36,0.02,-0.88,1001.92
4.41,-0.13,1.02,-0.27,-0.23,0.07,0.72,0.36,0.02,-0.88,1001.92
4.412,-0.13,1.02,-0.27,-0.23,0.07,0.72,0.30,-0.14,-1.07,1001.92
4.414,-0.13,1.02,-0.27,0.97,0.81,0.02,0.30,-0.14,-1.07,1001.92
4.42,-0.13,1.02,-0.27,0.97,0.81,0.02,0.30,-0.14,-1.07,1001.92
4.456,-0.16,1.07,-0.74,0.97,0.81,0.02,0.30,-0.14,-1.07,1001.92
4.458,-0.16,1.07,-0.74,0.97,0.81,0.02,0.74,-0.42,-1.57,1001.92
4.46,-0.16,1.07,-0.74,0.92,1.58,-4.15,0.74,-0.42,-1.57,1001.92
4.542,-0.01,1.29,-0.18,0.92,1.58,-4.15,0.74,-0.42,-1.57,1001.92
4.546,-0.01,1.29,-0.18,0.92,1.58,-4.15,0.39,-0.16,-2.88,1001.92
4.549,-0.01,1.29,-0.18,2.58,3.58,0.75,0.39,-0.16,-2.88,1001.92
4.565,-0.22,2.27,-0.76,2.58,3.58,0.75,0.39,-0.16,-2.88,1001.92
4.568,-0.22,2.27,-0.76,2.58,3.58,0.75,0.65,-2.06,-3.45,1001.92
4.57,-0.22,2.27,-0.76,0.91,13.38,-4.73,0.65,-2.06,-3.45,1001.92
4.609,-0.22,2.27,-0.76,0.91,13.38,-4.73,0.65,-2.06,-3.45,1001.90
4.628,-0.12,1.14,0.77,0.91,13.38,-4.73,0.65,-2.06,-3.45,1001.90
4.634,-0.12,1.14,0.77,0.91,13.38,-4.73,-0.02,-2.36,-3.81,1001.90
4.636,-0.12,1.14,0.77,5.52,4.06,8.90,-0.02,-2.36,-3.81,1001.90
4.941,-0.14,0.33,-0.51,5.52,4.06,8.90,-0.02,-2.36,-3.81,1001.90
4.948,-0.14,0.33,-0.51,5.52,4.06,8.90,0.24,-1.64,0.34,1001.90
4.952,-0.14,0.33,-0.51,5.29,-3.73,-3.16,0.24,-1.64,0.34,1001.90
4.956,0.16,-0.06,-0.06,5.29,-3.73,-3.16,0.24,-1.64,0.34,1001.90
4.958,0.16,-0.06,-0.06,5.29,-3.73,-3.16,0.40,1.51,3.50,1001.90
4.961,0.16,-0.06,-0.06,7.33,-8.40,0.90,0.40,1.51,3.50,1001.90
4.964,0.16,-0.06,-0.06,7.33,-8.40,0.90,0.40,1.51,3.50,1001.91
4.966,-0.14,0.73,-0.27,7.33,-8.40,0.90,0.40,1.51,3.50,1001.91
4.968,-0.14,0.73,-0.27,7.33,-8.40,0.90,0.49,1.47,5.48,1001.91
4.97,-0.14,0.73,-0.27,1.55,-1.93,-0.21,0.49,1.47,5.48,1001.91
4.972,-0.30,1.16,-0.26,1.55,-1.93,-0.21,0.49,1.47,5.48,1001.91
4.974,-0.30,1.16,-0.26,1.55,-1.93,-0.21,0.77,0.01,7.02,1001.91
4.976,-0.30,1.16,-0.26,-2.40,1.90,0.02,0.77,0.01,7.02,1001.91
4.978,-0.66,2.44,0.14,-2.40,1.90,0.02,0.77,0.01,7.02,1001.91
4.98,-0.66,2.44,0.14,-2.40,1.90,0.02,0.00,2.28,5.57,1001.91
4.982,-0.66,2.44,0.14,-9.55,14.93,3.83,0.00,2.28,5.57,1001.91
4.985,-0.66,2.44,0.14,-9.55,14.93,3.83,0.00,2.28,5.57,1001.90
5.009,-1.37,1.00,-0.26,-9.55,14.93,3.83,0.00,2.28,5.57,1001.90
5.015,-1.37,1.00,-0.26,-9.55,14.93,3.83,0.12,2.57,-3.01,1001.90
5.017,-1.37,1.00,-0.26,-19.08,2.03,-0.58,0.12,2.57,-3.01,1001.90
5.089,1.52,2.86,1.96,-19.08,2.03,-0.58,0.12,2.57,-3.01,1001.90
