time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.959,0.31,1.07,-0.30,2.29,0.79,-1.00,-0.32,1.10,-0.64,1012.85
0.996,0.26,1.09,-0.16,2.29,0.79,-1.00,-0.32,1.10,-0.64,1012.85
0.999,0.26,1.09,-0.16,2.29,0.79,-1.00,-0.64,1.87,-0.97,1012.85
1.001,0.26,1.09,-0.16,2.04,0.90,0.04,-0.64,1.87,-0.97,1012.85
1.003,0.26,1.09,-0.16,2.04,0.90,0.04,-0.64,1.87,-0.97,1012.86
1.034,0.12,1.07,0.13,2.04,0.90,0.04,-0.64,1.87,-0.97,1012.86
1.037,0.12,1.07,0.13,0.93,0.61,2.48,-0.64,1.87,-0.97,1012.86
1.038,0.12,1.07,0.13,0.93,0.61,2.48,-0.95,2.41,-1.14,1012.86
1.056,0.12,1.07,0.13,0.93,0.61,2.48,-0.95,2.41,-1.14,1012.86
1.082,0.26,0.91,-0.03,0.93,0.61,2.48,-0.95,2.41,-1.14,1012.86
1.084,0.26,0.91,-0.03,0.93,0.61,2.48,-0.76,3.08,-1.12,1012.86
1.084,0.26,0.91,-0.03,2.58,-0.92,0.59,-0.76,3.08,-1.12,1012.86
1.113,-0.22,0.71,-0.29,2.58,-0.92,0.59,-0.76,3.08,-1.12,1012.86
1.115,-0.22,0.71,-0.29,2.58,-0.92,0.59,-0.48,3.67,-1.18,1012.86
1.115,-0.22,0.71,-0.29,-1.80,-2.85,-2.04,-0.48,3.67,-1.18,1012.86
1.116,-0.22,0.71,-0.29,-1.80,-2.85,-2.04,-0.48,3.67,-1.18,1012.87
1.154,-0.35,0.78,-0.03,-1.80,-2.85,-2.04,-0.48,3.67,-1.18,1012.87
1.157,-0.35,0.78,-0.03,-1.80,-2.85,-2.04,-0.42,2.50,-0.18,1012.87
1.162,-0.35,0.78,-0.03,-2.96,-2.10,0.34,-0.42,2.50,-0.18,1012.87
1.187,-0.35,0.78,-0.03,-2.96,-2.10,0.34,-0.42,2.50,-0.18,1012.86
1.193,0.14,0.86,-0.06,-2.96,-2.10,0.34,-0.42,2.50,-0.18,1012.86
1.195,0.14,0.86,-0.06,-2.96,-2.10,0.34,0.09,1.96,0.58,1012.86
1.196,0.14,0.86,-0.06,1.47,-1.31,0.09,0.09,1.96,0.58,1012.86
1.239,-0.29,0.88,-0.24,1.47,-1.31,0.09,0.09,1.96,0.58,1012.86
1.24,-0.29,0.88,-0.24,1.47,-1.31,0.09,0.54,2.43,0.10,1012.86
1.241,-0.29,0.88,-0.24,1.47,-1.31,0.09,0.54,2.43,0.10,1012.87
1.247,-0.29,0.88,-0.24,-2.76,-1.06,-1.41,0.54,2.43,0.10,1012.87
1.273,-0.88,0.95,-0.41,-2.76,-1.06,-1.41,0.54,2.43,0.10,1012.87
1.275,-0.88,0.95,-0.41,-2.76,-1.06,-1.41,0.69,1.67,-0.18,1012.87
1.276,-0.88,0.95,-0.41,-8.46,-0.37,-2.79,0.69,1.67,-0.18,1012.87
1.3,-0.88,0.95,-0.41,-8.46,-0.37,-2.79,0.69,1.67,-0.18,1012.88
1.311,-1.03,0.97,-0.43,-8.46,-0.37,-2.79,0.69,1.67,-0.18,1012.88
1.313,-1.03,0.97,-0.43,-8.46,-0.37,-2.79,0.57,-0.91,0.07,1012.88
1.314,-1.03,0.97,-0.43,-9.72,-0.18,-2.72,0.57,-0.91,0.07,1012.88
1.351,0.88,1.48,-0.15,-9.72,-0.18,-2.72,0.57,-0.91,0.07,1012.88
1.353,0.88,1.48,-0.15,-9.72,-0.18,-2.72,0.23,-3.25,1.70,1012.88
1.354,0.88,1.48,-0.15,8.39,4.77,0.11,0.23,-3.25,1.70,1012.88
1.356,0.88,1.48,-0.15,8.39,4.77,0.11,0.23,-3.25,1.70,1012.88
1.398,0.90,0.77,0.38,8.39,4.77,0.11,0.23,-3.25,1.70,1012.88
1.402,0.90,0.77,0.38,8.39,4.77,0.11,0.09,-1.79,0.43,1012.88
1.403,0.90,0.77,0.38,8.42,-2.16,5.20,0.09,-1.79,0.43,1012.88
1.442,0.90,0.77,0.38,8.42,-2.16,5.20,0.09,-1.79,0.43,1012.87
1.448,-0.36,0.95,-0.47,8.42,-2.16,5.20,0.09,-1.79,0.43,1012.87
1.449,-0.36,0.95,-0.47,8.42,-2.16,5.20,0.94,1.69,-0.89,1012.87
1.45,-0.36,0.95,-0.47,-3.64,-0.35,-2.71,0.94,1.69,-0.89,1012.87
1.469,-0.54,1.02,-0.41,-3.64,-0.35,-2.71,0.94,1.69,-0.89,1012.87
1.47,-0.54,1.02,-0.41,-3.64,-0.35,-2.71,0.54,0.86,-0.11,1012.87
1.47,-0.54,1.02,-0.41,-5.28,0.39,-1.84,0.54,0.86,-0.11,1012.87
1.473,-0.54,1.02,-0.41,-5.28,0.39,-1.84,0.54,0.86,-0.11,1012.87
1.509,0.32,0.99,-0.24,-5.28,0.39,-1.84,0.54,0.86,-0.11,1012.87
1.511,0.32,0.99,-0.24,-5.28,0.39,-1.84,0.24,-0.81,0.48,1012.87
1.512,0.32,0.99,-0.24,2.96,0.07,-0.10,0.24,-0.81,0.48,1012.87
1.535,0.32,0.99,-0.24,2.96,0.07,-0.10,0.24,-0.81,0.48,1012.87
1.549,0.28,0.98,-0.24,2.96,0.07,-0.10,0.24,-0.81,0.48,1012.87
1.552,0.28,0.98,-0.24,2.96,0.07,-0.10,0.24,0.25,-0.04,1012.87
1.553,0.28,0.98,-0.24,2.49,0.01,-0.07,0.24,0.25,-0.04,1012.87
1.596,-0.17,1.00,-0.30,2.49,0.01,-0.07,0.24,0.25,-0.04,1012.87
1.6,-0.17,1.00,-0.30,2.49,0.01,-0.07,0.23,1.18,-0.35,1012.87
1.602,-0.17,1.00,-0.30,-1.84,0.22,-0.56,0.23,1.18,-0.35,1012.87
1.603,-0.17,1.00,-0.30,-1.84,0.22,-0.56,0.23,1.18,-0.35,1012.86
1.633,-0.14,0.99,-0.24,-1.84,0.22,-0.56,0.23,1.18,-0.35,1012.86
1.635,-0.14,0.99,-0.24,-1.84,0.22,-0.56,0.15,0.65,-0.11,1012.86
1.636,-0.14,0.99,-0.24,-1.58,0.15,0.13,0.15,0.65,-0.11,1012.86
1.654,-0.14,0.99,-0.24,-1.58,0.15,0.13,0.15,0.65,-0.11,1012.86
1.672,0.11,0.98,-0.28,-1.58,0.15,0.13,0.15,0.65,-0.11,1012.86
1.676,0.11,0.98,-0.28,-1.58,0.15,0.13,0.14,0.29,0.03,1012.86
1.679,0.11,0.98,-0.28,0.79,0.09,-0.21,0.14,0.29,0.03,1012.86
1.714,0.11,0.98,-0.32,0.79,0.09,-0.21,0.14,0.29,0.03,1012.86
1.716,0.11,0.98,-0.32,0.79,0.09,-0.21,0.08,0.68,-0.11,1012.86
1.717,0.11,0.98,-0.32,0.83,0.08,-0.59,0.08,0.68,-0.11,1012.86
1.717,0.11,0.98,-0.32,0.83,0.08,-0.59,0.08,0.68,-0.11,1012.87
1.747,0.03,0.97,-0.40,0.83,0.08,-0.59,0.08,0.68,-0.11,1012.87
1.748,0.03,0.97,-0.40,0.83,0.08,-0.59,-0.07,0.91,-0.23,1012.87
1.749,0.03,0.97,-0.40,0.01,-0.01,-1.39,-0.07,0.91,-0.23,1012.87
1.775,0.03,0.97,-0.40,0.01,-0.01,-1.39,-0.07,0.91,-0.23,1012.88
1.804,-0.08,0.98,-0.42,0.01,-0.01,-1.39,-0.07,0.91,-0.23,1012.88
1.805,-0.08,0.98,-0.42,0.01,-0.01,-1.39,-0.31,0.81,-0.27,1012.88
1.806,-0.08,0.98,-0.42,-1.07,0.05,-1.66,-0.31,0.81,-0.27,1012.88
1.827,-0.06,1.01,-0.35,-1.07,0.05,-1.66,-0.31,0.81,-0.27,1012.88
1.828,-0.06,1.01,-0.35,-1.07,0.05,-1.66,-0.56,0.67,-0.16,1012.88
1.829,-0.06,1.01,-0.35,-0.81,0.27,-1.16,-0.56,0.67,-0.16,1012.88
1.833,-0.06,1.01,-0.35,-0.81,0.27,-1.16,-0.56,0.67,-0.16,1012.88
1.884,-0.07,1.02,-0.24,-0.81,0.27,-1.16,-0.56,0.67,-0.16,1012.88
1.886,-0.07,1.02,-0.24,-0.81,0.27,-1.16,-0.76,0.69,-0.08,1012.88
1.887,-0.07,1.02,-0.24,-0.91,0.27,-0.41,-0.76,0.69,-0.08,1012.88
1.918,-0.07,1.02,-0.24,-0.91,0.27,-0.41,-0.76,0.69,-0.08,1012.88
1.919,-0.07,1.05,-0.19,-0.91,0.27,-0.41,-0.76,0.69,-0.08,1012.88
1.92,-0.07,1.05,-0.19,-0.91,0.27,-0.41,-0.88,0.81,0.01,1012.88
1.921,-0.07,1.05,-0.19,-0.94,0.51,-0.23,-0.88,0.81,0.01,1012.88
1.943,0.36,1.27,0.04,-0.94,0.51,-0.23,-0.88,0.81,0.01,1012.88
1.944,0.36,1.27,0.04,-0.94,0.51,-0.23,-1.35,1.08,0.23,1012.88
1.946,0.36,1.27,0.04,3.03,2.55,1.43,-1.35,1.08,0.23,1012.88
1.954,0.36,1.27,0.04,3.03,2.55,1.43,-1.35,1.08,0.23,1012.87
1.984,0.54,1.26,-0.53,3.03,2.55,1.43,-1.35,1.08,0.23,1012.87
1.985,0.54,1.26,-0.53,3.03,2.55,1.43,-1.65,2.22,-0.00,1012.87
1.985,0.54,1.26,-0.53,4.70,2.36,-4.76,-1.65,2.22,-0.00,1012.87
2.014,0.54,1.26,-0.53,4.70,2.36,-4.76,-1.65,2.22,-0.00,1012.86
2.022,-0.17,1.22,-0.88,4.70,2.36,-4.76,-1.65,2.22,-0.00,1012.86
2.023,-0.17,1.22,-0.88,4.70,2.36,-4.76,-1.91,3.09,-0.69,1012.86
2.023,-0.17,1.22,-0.88,-2.03,1.99,-8.86,-1.91,3.09,-0.69,1012.86
2.066,-0.02,1.17,-0.47,-2.03,1.99,-8.86,-1.91,3.09,-0.69,1012.86
2.067,-0.02,1.17,-0.47,-2.03,1.99,-8.86,-2.70,2.67,-0.36,1012.86
2.067,-0.02,1.17,-0.47,-0.32,1.48,-5.78,-2.70,2.67,-0.36,1012.86
2.074,-0.02,1.17,-0.47,-0.32,1.48,-5.78,-2.70,2.67,-0.36,1012.85
2.1,0.23,1.10,-0.04,-0.32,1.48,-5.78,-2.70,2.67,-0.36,1012.85
2.101,0.23,1.10,-0.04,-0.32,1.48,-5.78,-2.95,3.69,-0.41,1012.85
2.101,0.23,1.10,-0.04,2.50,0.99,-2.70,-2.95,3.69,-0.41,1012.85
2.134,0.23,1.10,-0.04,2.50,0.99,-2.70,-2.95,3.69,-0.41,1012.85
2.141,0.35,0.73,-0.77,2.50,0.99,-2.70,-2.95,3.69,-0.41,1012.85
2.141,0.35,0.73,-0.77,2.50,0.99,-2.70,-1.49,7.74,-1.58,1012.85
2.142,0.35,0.73,-0.77,5.02,-2.34,-9.97,-1.49,7.74,-1.58,1012.85
2.182,-0.47,0.46,-1.70,5.02,-2.34,-9.97,-1.49,7.74,-1.58,1012.85
2.184,-0.47,0.46,-1.70,5.02,-2.34,-9.97,-0.20,9.05,-2.60,1012.85
2.185,-0.47,0.46,-1.70,-1.29,-4.63,-17.92,-0.20,9.05,-2.60,1012.85
2.221,-0.47,0.46,-1.70,-1.29,-4.63,-17.92,-0.20,9.05,-2.60,1012.84
2.223,-1.90,0.79,-0.38,-1.29,-4.63,-17.92,-0.20,9.05,-2.60,1012.84
2.226,-1.90,0.79,-0.38,-1.29,-4.63,-17.92,-1.08,4.30,-1.48,1012.84
2.228,-1.90,0.79,-0.38,-14.33,-1.15,-4.70,-1.08,4.30,-1.48,1012.84
2.255,-1.90,0.79,-0.38,-14.33,-1.15,-4.70,-1.08,4.30,-1.48,1012.84
2.265,-0.76,0.53,0.08,-14.33,-1.15,-4.70,-1.08,4.30,-1.48,1012.84
2.267,-0.76,0.53,0.08,-14.33,-1.15,-4.70,-0.59,0.27,2.50,1012.84
2.269,-0.76,0.53,0.08,-3.95,-3.99,-0.37,-0.59,0.27,2.50,1012.84
2.299,0.16,0.45,0.11,-3.95,-3.99,-0.37,-0.59,0.27,2.50,1012.84
2.302,0.16,0.45,0.11,-3.95,-3.99,-0.37,0.69,-0.72,4.07,1012.84
2.303,0.16,0.45,0.11,3.47,-5.13,0.14,0.69,-0.72,4.07,1012.84
2.321,0.16,0.45,0.11,3.47,-5.13,0.14,0.69,-0.72,4.07,1012.82
2.338,0.27,0.67,0.23,3.47,-5.13,0.14,0.69,-0.72,4.07,1012.82
2.339,0.27,0.67,0.23,3.47,-5.13,0.14,2.08,0.39,3.69,1012.82
2.34,0.27,0.67,0.23,3.05,-3.15,2.07,2.08,0.39,3.69,1012.82
2.374,0.27,0.67,0.23,3.05,-3.15,2.07,2.08,0.39,3.69,1012.82
2.4,0.52,0.84,0.12,3.05,-3.15,2.07,2.08,0.39,3.69,1012.82
2.403,0.52,0.84,0.12,3.05,-3.15,2.07,3.31,2.48,2.98,1012.82
2.404,0.52,0.84,0.12,4.24,-1.32,2.24,3.31,2.48,2.98,1012.82
2.44,0.52,0.84,0.12,-0.11,2.62,-0.85,3.31,2.48,2.98,1012.82
2.444,0.19,1.21,-0.32,-0.11,2.62,-0.85,3.31,2.48,2.98,1012.82
2.445,0.19,1.21,-0.32,-0.11,2.62,-0.85,4.02,4.49,2.12,1012.82
2.446,0.19,1.21,-0.32,-0.11,2.62,-0.85,4.02,4.49,2.12,1012.83
2.457,-0.50,1.51,-0.78,-0.11,2.62,-0.85,4.02,4.49,2.12,1012.83
2.459,-0.50,1.51,-0.78,-0.11,2.62,-0.85,3.46,4.64,2.02,1012.83
2.462,-0.50,1.51,-0.78,-7.96,6.02,-4.49,3.46,4.64,2.02,1012.83
2.498,-0.50,1.51,-0.78,-7.96,6.02,-4.49,3.46,4.64,2.02,1012.84
2.504,-0.94,1.43,-0.36,-7.96,6.02,-4.49,3.46,4.64,2.02,1012.84
2.505,-0.94,1.43,-0.36,-7.96,6.02,-4.49,1.73,2.26,2.34,1012.84
2.505,-0.94,1.43,-0.36,-13.14,5.71,-0.15,1.73,2.26,2.34,1012.84
2.542,-0.45,1.24,-0.18,-13.14,5.71,-0.15,1.73,2.26,2.34,1012.84
2.545,-0.45,1.24,-0.18,-13.14,5.71,-0.15,0.92,-0.62,1.32,1012.84
2.546,-0.45,1.24,-0.18,-8.45,4.11,1.98,0.92,-0.62,1.32,1012.84
2.555,-0.45,1.24,-0.18,-8.45,4.11,1.98,0.92,-0.62,1.32,1012.86
2.577,-0.29,1.38,-0.22,-8.45,4.11,1.98,0.92,-0.62,1.32,1012.86
2.579,-0.29,1.38,-0.22,-8.45,4.11,1.98,-0.43,-1.18,-0.97,1012.86
2.58,-0.29,1.38,-0.22,-6.28,5.18,1.60,-0.43,-1.18,-0.97,1012.86
2.614,0.17,1.51,-0.94,-6.28,5.18,1.60,-0.43,-1.18,-0.97,1012.86
2.616,0.17,1.51,-0.94,-6.28,5.18,1.60,-0.66,-0.29,-1.09,1012.86
2.616,0.17,1.51,-0.94,-6.28,5.18,1.60,-0.66,-0.29,-1.09,1012.86
2.617,0.17,1.51,-0.94,-1.36,6.10,-5.53,-0.66,-0.29,-1.09,1012.86
2.655,1.43,0.82,0.47,-1.36,6.10,-5.53,-0.66,-0.29,-1.09,1012.86
2.656,1.43,0.82,0.47,-1.36,6.10,-5.53,-1.41,-0.98,-0.35,1012.86
2.657,1.43,0.82,0.47,11.07,-0.89,7.80,-1.41,-0.98,-0.35,1012.86
2.674,1.43,0.82,0.47,11.07,-0.89,7.80,-1.41,-0.98,-0.35,1012.86
2.704,-0.77,0.63,-0.08,11.07,-0.89,7.80,-1.41,-0.98,-0.35,1012.86
2.707,-0.77,0.63,-0.08,-9.33,-3.04,2.24,-1.41,-0.98,-0.35,1012.86
2.709,-0.77,0.63,-0.08,-9.33,-3.04,2.24,0.15,1.93,-3.40,1012.86
2.752,-0.88,1.15,-0.65,-9.33,-3.04,2.24,0.15,1.93,-3.40,1012.86
2.754,-0.88,1.15,-0.65,-9.33,-3.04,2.24,0.34,1.43,-1.44,1012.86
2.755,-0.88,1.15,-0.65,-9.33,-3.04,2.24,0.34,1.43,-1.44,1012.86
2.756,-0.88,1.15,-0.65,-9.93,1.98,-3.25,0.34,1.43,-1.44,1012.86
2.773,-0.16,0.90,-0.34,-9.93,1.98,-3.25,0.34,1.43,-1.44,1012.86
2.775,-0.16,0.90,-0.34,-9.93,1.98,-3.25,-0.05,-2.29,-0.31,1012.86
2.777,-0.16,0.90,-0.34,-2.40,-0.51,-0.18,-0.05,-2.29,-0.31,1012.86
2.802,-0.16,0.90,-0.34,-2.40,-0.51,-0.18,-0.05,-2.29,-0.31,1012.87
2.835,0.43,0.97,-0.43,-2.40,-0.51,-0.18,-0.05,-2.29,-0.31,1012.87
2.836,0.43,0.97,-0.43,-2.40,-0.51,-0.18,-0.02,-1.84,-0.05,1012.87
2.837,0.43,0.97,-0.43,3.55,0.22,-0.94,-0.02,-1.84,-0.05,1012.87
2.852,0.27,0.90,-0.48,3.55,0.22,-0.94,-0.02,-1.84,-0.05,1012.87
2.854,0.27,0.90,-0.48,3.55,0.22,-0.94,-0.14,-0.29,-0.66,1012.87
2.854,0.27,0.90,-0.48,2.19,-0.47,-1.46,-0.14,-0.29,-0.66,1012.87
2.855,0.27,0.90,-0.48,2.19,-0.47,-1.46,-0.14,-0.29,-0.66,1012.87
2.893,0.01,0.90,-0.55,2.19,-0.47,-1.46,-0.14,-0.29,-0.66,1012.87
2.897,0.01,0.90,-0.55,2.19,-0.47,-1.46,-0.32,-0.14,-0.98,1012.87
2.899,0.01,0.90,-0.55,0.04,-0.52,-2.27,-0.32,-0.14,-0.98,1012.87
2.929,0.01,0.90,-0.55,0.04,-0.52,-2.27,-0.32,-0.14,-0.98,1012.87
2.931,-0.02,0.95,-0.45,0.04,-0.52,-2.27,-0.32,-0.14,-0.98,1012.87
2.933,-0.02,0.95,-0.45,0.04,-0.52,-2.27,-0.61,-0.45,-1.04,1012.87
2.934,-0.02,0.95,-0.45,0.21,-0.07,-1.44,-0.61,-0.45,-1.04,1012.87
2.972,-0.02,0.95,-0.45,0.19,0.24,-0.86,-0.61,-0.45,-1.04,1012.87
2.974,-0.07,0.99,-0.36,0.19,0.24,-0.86,-0.61,-0.45,-1.04,1012.87
2.975,-0.07,0.99,-0.36,0.19,0.24,-0.86,-0.78,-0.50,-1.14,1012.87
2.976,-0.07,0.99,-0.36,0.19,0.24,-0.86,-0.78,-0.50,-1.14,1012.86
3.01,-0.18,1.04,-0.32,0.19,0.24,-0.86,-0.78,-0.50,-1.14,1012.86
3.014,-0.18,1.04,-0.32,0.19,0.24,-0.86,-0.88,-0.58,-1.23,1012.86
3.015,-0.18,1.04,-0.32,-0.41,0.64,-0.84,-0.88,-0.58,-1.23,1012.86
